nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
897118,34426.752336,29000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426.7523357,5400,0,5400,26.75233566,26.75233566,0,0,0
897120,12503.456649,12500,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4566489922,0,0,0,3.4566489922,3.4566489922,0,0,0
897125,67795.597557,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,38545.597557,38000,0,38000,545.59755723,12.904027693,532.69352953,0,0
897127,47671.188974,14500,14500,0,22230,22230,22230,0,0,0,0,0,0,0,0,0,0,10941.188974,9000,0,9000,1941.1889743,38.712083079,0,1902.4768912,0
897133,54838.975455,0,0,0,40900,40900,40900,0,0,0,0,0,0,0,0,0,0,13938.975455,14800,4000,10800,-861.0245447,120.4375918,0,0,981.46213645
897134,26078.157026,0,0,0,13702,13702,13702,0,0,0,0,0,0,0,0,0,0,12376.157026,10600,0,10600,1776.1570257,1720.5370257,0,55.62,0
897138,118032.36137,0,0,0,65400,75400,75400,0,-10000,0,0,-10000,0,10000,17000,17000,0,35632.361367,28000,6000,22000,7632.3613669,516.16110772,2008.2447796,5107.9554796,0
897149,20770,20700,20700,0,70,0,0,0,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897154,48598.682921,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8598.6829208,12000,0,12000,-3401.317079,258.08055386,0,30.9,3690.2976331
897155,46556.955783,28000,28000,0,0,0,0,0,0,0,0,0,0,0,12000,10000,2000,6556.9557827,7200,0,7200,-643.0442173,25.808055386,0,0,668.85227273
897160,22032.22245,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.222450323,0,0,0,32.222450323,32.222450323,0,0,0
897163,49952.429984,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,9952.429984,8600,0,8600,1352.429984,860.26851287,0,3043.9630259,2551.8015548
897165,27586.026851,27500,26000,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,86.026851287,0,0,0,86.026851287,86.026851287,0,0,0
897166,11608.602685,13000,13000,0,-5000,0,0,0,-5000,0,0,-5000,0,5000,0,0,0,3608.6026851,3600,0,3600,8.6026851287,8.6026851287,0,0,0
897174,7000,0,0,0,7000,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897178,6500,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897181,9547.120672,0,0,0,8320,8320,8320,0,0,0,0,0,0,0,0,0,0,1227.120672,1200,0,1200,27.120671961,27.120671961,0,0,0
897188,20350.835406,0,0,0,19110,19110,19110,0,0,0,0,0,0,0,0,0,0,1240.8354061,1200,0,1200,40.835406117,40.835406117,0,0,0
897192,29999.526128,0,0,0,27040,27040,27040,0,0,0,0,0,0,0,0,0,0,2959.5261281,2900,0,2900,59.526128055,59.526128055,0,0,0
897193,14312.480646,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,12.480645981,0,0,0,12.480645981,12.480645981,0,0,0
897225,25691.964588,0,0,0,19630,19630,19630,0,0,0,0,0,0,0,0,0,0,6061.964588,6000,0,6000,61.964588023,61.964588023,0,0,0
897226,17402.949429,7500,7500,0,4940,4940,4940,0,0,0,0,0,0,0,0,0,0,4962.9494292,4800,0,4800,162.94942924,91.040409016,0,71.909020226,0
897227,21301.313767,0,0,0,14040,14040,14040,0,0,0,0,0,0,0,0,0,0,7261.3137666,7200,0,7200,61.313766648,61.313766648,0,0,0
897228,31119.330702,0,0,0,18980,18980,18980,0,0,0,0,0,0,0,0,0,0,12139.330702,12000,0,12000,139.33070213,139.33070213,0,0,0
897233,44558.898332,34100,34100,0,7930,7930,7930,0,0,0,0,0,0,0,0,0,0,2528.8983323,6000,0,6000,-3471.101668,62.162023533,0,0,3533.2636912
897234,29226.864975,0,0,0,28600,28600,28600,0,0,0,0,0,0,0,0,0,0,626.86497506,0,0,0,626.86497506,480.49326945,0,146.37170561,0
897242,31760.281365,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760.2813653,9600,0,9600,-3839.718635,86.129911158,0,0,3925.8485458
897243,42722.346628,15000,15000,0,0,0,0,0,0,0,0,0,0,0,19200,19200,0,8522.3466278,8400,0,8400,122.34662776,122.34662776,0,0,0
897251,28981.604345,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,12341.604345,12200,0,12200,141.60434542,141.60434542,0,0,0
897253,42185.555466,9500,9500,0,24811,20011,20011,0,4800,4800,0,0,0,0,0,0,0,7874.5554655,7800,0,7800,74.555465548,74.555465548,0,0,0
897256,14477.387998,0,0,0,14450,14450,14450,0,0,0,0,0,0,0,0,0,0,27.387997564,0,0,0,27.387997564,27.387997564,0,0,0
897259,36060.581713,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.581713191,0,0,0,60.581713191,60.581713191,0,0,0
897260,21382.362385,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,6042.3623854,6000,0,6000,42.362385398,42.362385398,0,0,0
897263,18024.094459,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.094459029,0,0,0,24.094459029,24.094459029,0,0,0
897265,15034.664198,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.664198078,0,0,0,34.664198078,34.664198078,0,0,0
897267,19042.59041,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.590410199,0,0,0,42.590410199,42.590410199,0,0,0
897268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897269,22862.724101,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862.7241013,4800,0,4800,62.724101285,62.724101285,0,0,0
897270,33706.118866,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10706.118866,11400,0,11400,-693.8811343,130.54706032,0,0,824.42819462
897272,59808.725371,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9808.7253714,9600,0,9600,208.72537136,208.72537136,0,0,0
897275,23208.862455,7500,7500,0,6500,6500,6500,0,0,0,0,0,0,0,5000,5000,0,4208.8624549,4200,0,4200,8.862454938,8.862454938,0,0,0
897276,26641.986247,0,0,0,18000,18000,18000,0,0,0,0,0,0,0,0,0,0,8641.986247,8600,0,8600,41.986247,41.986247,0,0,0
897278,11303.402619,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,4803.4026192,4800,0,4800,3.4026191915,3.4026191915,0,0,0
897280,4003.5808543,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,3.5808542667,0,0,0,3.5808542667,3.5808542667,0,0,0
897281,12062.610581,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,3612.6105815,3600,0,3600,12.610581473,12.610581473,0,0,0
897284,10400,0,0,0,8000,0,0,0,8000,6500,1500,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
897285,14000,6000,6000,0,8000,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897286,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
897324,27805.66623,0,0,0,20410,20410,20410,0,0,0,0,0,0,0,0,0,0,7395.6662295,7200,0,7200,195.66622951,195.66622951,0,0,0
897334,22811.308013,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4811.3080129,4800,0,4800,11.308012874,11.308012874,0,0,0
897341,21947.861758,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,4397.861758,4200,0,4200,197.86175796,197.86175796,0,0,0
897347,32768.555378,0,0,0,30290,30290,30290,0,0,0,0,0,0,0,0,0,0,2478.5553776,450,0,450,2028.5553776,25.808055386,0,2002.7473222,0
897352,18422.551958,0,0,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,0,7242.5519581,7200,0,7200,42.551958084,42.551958084,0,0,0
897356,14464.448293,0,0,0,7200,7200,7200,0,0,0,0,0,0,0,0,0,0,7264.4482931,7200,0,7200,64.448293052,64.448293052,0,0,0
897364,49072.816244,41620,41000,620,0,0,0,0,0,0,0,0,0,0,0,0,0,7452.8162444,7800,0,7800,-347.1837556,430.13425644,0,0,777.31801207
897367,86048.75108,67000,67000,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,14048.75108,16300,0,16300,-2251.24892,0,0,456.59445389,2707.8433736
897374,31080,0,0,0,23880,23880,23880,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
897376,35994.107405,0,0,0,28300,28300,28300,0,0,0,0,0,0,0,0,0,0,7694.1074051,7350,0,7350,344.10740515,344.10740515,0,0,0
897377,18034.449276,0,0,0,11400,11400,11400,0,0,0,0,0,0,0,0,0,0,6634.449276,6600,0,6600,34.449275972,34.449275972,0,0,0
897397,20806.696451,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,6.6964509187,0,0,0,6.6964509187,6.6964509187,0,0,0
897398,41946.210473,0,0,0,34450,34450,34450,0,0,0,0,0,0,0,0,0,0,7496.2104727,7200,0,7200,296.21047269,296.21047269,0,0,0
897403,25509.828287,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,6659.8282867,6600,0,6600,59.828286697,59.828286697,0,0,0
897410,26297.314768,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,4847.3147682,4800,0,4800,47.314768208,47.314768208,0,0,0
897414,20227.140668,0,0,0,15180,15180,15180,0,0,0,0,0,0,0,0,0,0,5047.1406679,4800,0,4800,247.14066787,12.713038676,234.42762919,0,0
897435,31872.095184,0,0,0,24050,24050,24050,0,0,0,0,0,0,0,0,0,0,7822.0951836,7800,0,7800,22.095183631,12.093331335,0,10.001852296,0
897436,47275.449104,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,9575.4491042,12000,0,12000,-2424.550896,101.2431406,0,0,2525.7940364
897437,47889.846068,19500,19500,0,6000,0,0,0,6000,6000,0,0,0,0,3300,3300,0,19089.846068,19800,0,19800,-710.153932,430.13425644,76.099075648,754.38870591,1970.77597
897442,30886.026851,17200,17200,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,7186.0268513,7100,0,7100,86.026851287,86.026851287,0,0,0
897456,23423.878038,16800,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6623.8780383,6600,0,6600,23.878038283,23.878038283,0,0,0
897457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897463,23254.070186,0,0,0,12974,12974,12974,0,0,0,0,0,0,0,0,0,0,10280.070186,10200,0,10200,80.070185903,34.410740515,0,45.659445389,0
897468,29612.156582,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612.1565817,3600,0,3600,12.156581732,12.156581732,0,0,0
897472,41047.314768,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7247.3147682,7200,0,7200,47.314768208,47.314768208,0,0,0
897477,33759.543409,25200,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8559.5434085,8400,0,8400,159.54340851,99.465685871,60.07772264,0,0
897490,9232.9040277,3000,3000,0,-500,0,0,0,-500,0,0,-500,0,500,0,0,0,6732.9040277,6720,0,6720,12.904027693,12.904027693,0,0,0
897501,38472.711184,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8472.711184,8400,0,8400,72.711183982,72.711183982,0,0,0
897504,40468.627807,25600,25600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14868.627807,12000,0,12000,2868.6278066,1118.3490667,0,1750.2787399,0
897507,69837.317075,57200,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12637.317075,12000,0,12000,637.31707501,151.80199271,485.5150823,0,0
897513,31309.993903,18200,18200,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,9509.9939033,14400,0,14400,-4890.006097,292.11398376,0,0,5182.1200805
897515,26447.686841,20400,20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6047.6868407,6000,0,6000,47.686840711,47.686840711,0,0,0
897544,34400,24000,24000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897562,24040.442542,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.442542353,0,0,0,40.442542353,40.442542353,0,0,0
897572,36113.017687,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,36000,0,113.01768719,0,0,0,113.01768719,113.01768719,0,0,0
897577,37235.292285,31200,31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035.2922852,6000,0,6000,35.292285176,35.292285176,0,0,0
897585,55448.10549,54000,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448.1054902,7200,0,7200,-5751.89451,86.026851287,0,129.3684286,5967.2897896
897604,19211.824767,15600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611.8247671,3600,0,3600,11.824767113,11.824767113,0,0,0
897616,20031.530915,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.530915481,0,0,0,31.530915481,31.530915481,0,0,0
897626,35821.209552,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,9821.2095524,9000,0,9000,821.20955238,60.218795901,0,760.99075648,0
897627,19548.359661,0,0,0,13585,13585,13585,0,0,0,0,0,0,0,0,0,0,5963.3596615,6060.4886735,0,6060.4886735,-97.12901207,20.646444309,0,0,117.77545637
897630,24472.730703,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,10172.730703,9600,0,9600,572.73070312,116.13624924,0,456.59445389,0
897632,20158.602685,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,0,0,0
897633,26360.218796,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,12060.218796,12000,0,12000,60.218795901,60.218795901,0,0,0
897635,25243.364355,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,7043.3643552,6600,0,6600,443.36435516,215.06712822,0,228.29722694,0
897636,33702.092962,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6402.0929621,6100,0,6100,302.09296206,137.64296206,0,164.45,0
897637,57117.682985,16500,16500,0,24050,24050,24050,0,0,0,0,0,0,0,0,0,0,16567.682985,16400,0,16400,167.68298453,15.484833232,0,152.1981513,0
897644,23132.053703,0,0,0,14560,14560,14560,0,0,0,0,0,0,0,0,0,0,8572.0537026,8400,0,8400,172.05370257,172.05370257,0,0,0
897649,37961.360613,14300,14300,0,13650,13650,13650,0,0,0,0,0,0,0,0,0,0,10011.360613,10200,0,10200,-188.6393874,129.04027693,0,0,317.67966433
897651,35704.004182,16000,16000,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,8004.0041821,7200,0,7200,804.00418212,43.013425644,304.39630259,456.59445389,0
897652,48272.821236,41182.058182,40000,1182.0581819,0,0,0,0,0,0,0,0,0,0,0,0,0,7090.7630546,11200,0,11200,-4109.236945,12.904027693,0,0,4122.1409731
897659,28355.613591,24100,23000,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,4255.6135906,7200,0,7200,-2944.386409,0,0,0,2944.3864094
897660,27402.213044,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5302.2130439,9600,0,9600,-4297.786956,20.646444309,0,0,4318.4334004
897674,11365.146841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11365.146841,11050,2650,8400,315.14684096,315.14684096,0,0,0
897676,23314.410741,0,0,0,11680,7280,7280,0,4400,4400,0,0,0,0,8000,8000,0,3634.4107405,3600,0,3600,34.410740515,34.410740515,0,0,0
897681,32751.144198,1800,1800,0,16250,16250,16250,0,0,0,0,0,0,0,0,0,0,14701.144198,16200,12000,4200,-1498.855802,189.25907283,0,0,1688.1148747
897683,22202.580806,5000,5000,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,4202.5808055,4200,0,4200,2.5808055386,2.5808055386,0,0,0
897686,25311.720537,0,0,0,21710,21710,21710,0,0,0,0,0,0,0,0,0,0,3601.720537,3600,0,3600,1.7205370257,1.7205370257,0,0,0
897689,42748.414411,39000,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3748.4144106,4800,0,4800,-1051.585589,47.652003463,0,0,1099.2375928
897690,49362.491294,21000,21000,0,15470,15470,15470,0,0,0,0,0,0,0,0,0,0,12892.491294,12600,0,12600,292.49129438,292.49129438,0,0,0
897696,26600.860269,21000,21000,0,5600,0,0,0,5600,5600,0,0,0,0,0,0,0,0.8602685129,0,0,0,0.8602685129,0.8602685129,0,0,0
897698,9712.9040277,9600,9600,0,100,0,0,0,100,0,0,100,100,0,0,0,0,12.904027693,0,0,0,12.904027693,12.904027693,0,0,0
897699,20003.441074,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4410740515,0,0,0,3.4410740515,3.4410740515,0,0,0
897704,37300,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
897705,34451.616111,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,0,0,0,8451.6161108,8400,0,8400,51.616110772,51.616110772,0,0,0
897712,21447.071678,13000,13000,0,5400,0,0,0,5400,4800,0,600,600,0,0,0,0,3047.071678,5400,0,5400,-2352.928322,2.5808055386,0,0,2355.5091275
897713,14078.452797,0,0,0,12000,0,0,0,12000,0,0,12000,12000,0,0,0,0,2078.4527967,6000,0,6000,-3921.547203,4.3013425644,0,0,3925.8485458
897715,37557.63799,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18557.63799,18500,10000,8500,57.637990362,57.637990362,0,0,0
897723,9600,0,0,0,9600,0,0,0,9600,0,0,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0
897725,14607.742417,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607.7424166,5600,0,5600,7.7424166158,7.7424166158,0,0,0
897726,17143.237193,0,0,0,14560,14560,14560,0,0,0,0,0,0,0,0,0,0,2583.2371932,2400,0,2400,183.23719324,183.23719324,0,0,0
897727,19225.808055,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225.8080554,4200,0,4200,25.808055386,25.808055386,0,0,0
897729,51622.168072,36400,36400,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,5082.1680722,4800,0,4800,282.16807222,282.16807222,0,0,0
897736,30821.506713,18200,18200,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,4821.5067128,4800,0,4800,21.506712822,21.506712822,0,0,0
897741,36268.821481,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,19000,19000,0,6868.821481,6800,0,6800,68.82148103,68.82148103,0,0,0
897743,14003.441074,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,6003.4410741,6000,0,6000,3.4410740515,3.4410740515,0,0,0
897774,26159.07131,0,0,0,15340,15340,15340,0,0,0,0,0,0,0,0,0,0,10819.07131,9800,0,9800,1019.0713103,258.08055386,760.99075648,0,0
897775,12608.602685,13000,13000,0,-400,0,0,0,-400,0,0,-400,0,400,0,0,0,8.6026851287,0,0,0,8.6026851287,8.6026851287,0,0,0
897780,14667.20537,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,3617.2053703,3600,0,3600,17.205370257,17.205370257,0,0,0
897782,37511.562605,0,0,0,19400,23400,23400,0,-4000,0,0,-4000,0,4000,0,0,0,18111.562605,16800,4800,12000,1311.5626047,550.57184824,760.99075648,0,0
897787,34221.066851,0,0,0,17251,17251,17251,0,0,0,0,0,0,0,0,0,0,16970.066851,15700,4500,11200,1270.0668513,86.026851287,0,1184.04,0
897806,9500,11000,11000,0,-1500,0,0,0,-1500,0,0,-1500,0,1500,0,0,0,0,0,0,0,0,0,0,0,0
897808,26498.482063,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498.4820627,6000,0,6000,-1501.517937,68.82148103,0,0,1570.3394183
897809,48694.629536,43800,43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4894.6295364,4800,0,4800,94.629536416,94.629536416,0,0,0
897812,26321.040672,20300,20300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021.0406725,6000,0,6000,21.040672462,21.040672462,0,0,0
897821,29150.151017,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,8350.1510174,7200,0,7200,1150.1510174,163.45101745,0,986.7,0
897828,40999.904028,0,0,0,31387,31387,31387,0,0,0,0,0,0,0,0,0,0,9612.9040277,9600,0,9600,12.904027693,12.904027693,0,0,0
897829,105318.74242,0,0,0,31911,31911,31911,0,0,0,0,0,0,0,63000,21000,42000,10407.742417,10400,0,10400,7.7424166158,7.7424166158,0,0,0
897831,55995.808055,9000,9000,0,42170,33670,33670,0,8500,8500,0,0,0,0,0,0,0,4825.8080554,4800,0,4800,25.808055386,25.808055386,0,0,0
897833,14758.602685,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,2408.6026851,2400,0,2400,8.6026851287,8.6026851287,0,0,0
897835,32417.050654,0,0,0,23686,23686,23686,0,0,0,0,0,0,0,0,0,0,8731.0506536,8200,2000,6200,531.05065362,77.424166158,289.17648746,164.45,0
897837,41900.218796,0,0,0,32240,32240,32240,0,0,0,0,0,0,0,0,0,0,9660.2187959,9600,0,9600,60.218795901,60.218795901,0,0,0
897841,80689.046321,7090.611433,6500,590.61143296,0,0,0,0,0,0,0,0,0,0,57000,57000,0,16598.434888,18400,4000,14400,-1801.565112,15.484833232,0,0,1817.0499448
897846,40060.218796,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.218795901,0,0,0,60.218795901,60.218795901,0,0,0
897848,53778.284435,46500,46500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7278.2844347,7200,0,7200,78.284434671,78.284434671,0,0,0
897853,38270.345919,21376,21200,176,7650,0,0,0,7650,7650,0,0,0,0,0,0,0,9244.3459189,10200,3000,7200,-955.6540811,25.808055386,0,0,981.46213645
897854,23917.208082,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917.2080823,6000,0,6000,-3082.791918,60.218795901,0,0,3143.0107136
897855,30091.623323,26400,26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691.6233231,7800,0,7800,-4108.376677,13.764296206,0,0,4122.1409731
897859,17500.860269,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8602685129,0,0,0,0.8602685129,0.8602685129,0,0,0
897870,24003.603165,20598.516537,20000,598.51653711,0,0,0,0,0,0,0,0,0,0,0,0,0,3405.0866278,5400,0,5400,-1994.913372,7.3122823594,0,0,2002.2256546
897875,13580,0,0,0,11180,11180,11180,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
897876,37126.496957,20000,20000,0,13500,19500,19500,0,-6000,0,0,-6000,0,6000,0,0,0,3626.4969568,3600,0,3600,26.496956754,26.496956754,0,0,0
897893,18500,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,3000,3000,0,2500,2500,0,2500,0,0,0,0,0
897894,13000,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897897,18000,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
897898,12037,0,0,0,8437,8437,8437,0,0,0,0,0,0,0,0,0,0,3600,3600,0,3600,0,0,0,0,0
897924,42725.808055,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,16000,16000,0,7225.8080554,7200,0,7200,25.808055386,25.808055386,0,0,0
897925,34579.180259,0,0,0,28730,28730,28730,0,0,0,0,0,0,0,0,0,0,5849.1802588,7200,0,7200,-1350.819741,23.227249848,0,0,1374.046991
897930,14804.301343,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,4804.3013426,4800,0,4800,4.3013425644,4.3013425644,0,0,0
897935,22901.793614,0,0,0,17940,17940,17940,0,0,0,0,0,0,0,0,0,0,4961.793614,4800,0,4800,161.79361399,17.205370257,0,144.58824373,0
897937,34108.080554,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,7458.0805539,7200,0,7200,258.08055386,258.08055386,0,0,0
897939,48458.001196,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,15156.053014,15156.053014,0,6001.9481819,6000,0,6000,1.9481819232,1.9481819232,0,0,0
897943,28544.629536,0,0,0,18850,18850,18850,0,0,0,0,0,0,0,0,0,0,9694.6295364,9600,0,9600,94.629536416,94.629536416,0,0,0
897952,36341.580708,13900,13900,0,14950,14950,14950,0,0,0,0,0,0,0,0,0,0,7491.5807077,7600,2500,5100,-108.4192923,87.873135025,0,0,196.29242729
897957,60164.441534,48400,48400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11764.441534,9000,0,9000,2764.4415336,343.51248558,0,2420.9290481,0
897958,39204.47386,0,0,0,22750,22750,22750,0,0,0,0,0,0,0,0,0,0,16454.47386,15600,6000,9600,854.47386011,82.297857224,0,772.17600289,0
897974,29834.410741,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,7734.4107405,7700,0,7700,34.410740515,34.410740515,0,0,0
897980,70408.602685,0,0,0,42900,42900,42900,0,0,0,0,0,0,0,0,0,0,27508.602685,27500,0,27500,8.6026851287,8.6026851287,0,0,0
897988,17374.151454,0,0,0,14100,11700,11700,0,2400,2400,0,0,0,0,0,0,0,3274.1514542,7200,0,7200,-3925.848546,0,0,0,3925.8485458
897989,36068.236048,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,15859.633363,15859.633363,0,7208.6026851,7200,0,7200,8.6026851287,8.6026851287,0,0,0
897993,32203.232222,8700,8700,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,7903.2322215,7800,0,7800,103.23222154,103.23222154,0,0,0
897995,13150,0,0,0,7150,7150,7150,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
898002,57602.291247,35000,35000,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,7602.2912474,12600,0,12600,-4997.708753,223.66981335,0,0,5221.3785659
898003,39170.624833,18000,18000,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6870.6248332,6000,0,6000,870.62483323,15.484833232,0,855.14,0
898009,45572.053703,5400,5000,400,0,0,0,0,0,0,0,0,0,0,40000,0,40000,172.05370257,0,0,0,172.05370257,172.05370257,0,0,0
898028,9620,0,0,0,9620,9620,9620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898029,7007.7082821,0,0,0,7000,0,0,0,7000,7000,0,0,0,0,0,0,0,7.7082821127,0,0,0,7.7082821127,7.7082821127,0,0,0
898032,13031.089552,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,31.089551686,0,0,0,31.089551686,31.089551686,0,0,0
898051,25638.783007,0,0,0,25350,25350,25350,0,0,0,0,0,0,0,0,0,0,288.78300746,0,0,0,288.78300746,54.697321815,234.08568564,0,0
898052,46436.100163,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5436.1001632,5400,0,5400,36.100163211,36.100163211,0,0,0
898053,52498.537079,37000,37000,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,5098.5370793,4800,0,4800,298.53707934,62.997822131,235.53925721,0,0
