nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
32524,2,0,0,24219,0,0,0,0,0,0,24219,0,0,24219,0,0,0,0,0,0,0,0,0,0,24219,0,0
32556,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,3600,3600,32.371381014,0,51.694531069,0,84.065912082,3684.0659121,20584.065912,0,0
32668,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,1800,1800,0,0,0,0,0,1800,18700,0,0
32703,1,0,0,16640,0,0,0,0,0,0,16640,0,0,16640,0,0,0,0,18.06563877,0,0,0,18.06563877,18.06563877,16658.065639,0,0
32703,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
32709,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,17000,14400,31400,1482.969085,0,14469.501844,0,15952.470929,47352.470929,65552.470929,0,0
32709,2,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,7500,0,0,0,0,0,0,0,0,0,14650,0,7500
32709,3,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
32709,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
32729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34537.444934,0,16400,16400,43.013425644,0,0,0,43.013425644,16443.013426,50980.45836,34537.444934,0
32729,2,0,0,0,0,0,0,0,0,0,0,0,0,0,462.55506608,0,0,0,0,0,0,0,0,0,462.55506608,462.55506608,0
32733,1,0,0,10543,0,0,0,0,0,0,10543,0,0,10543,0,0,7200,7200,240.8751836,0,0,0,240.8751836,7440.8751836,17983.875184,0,0
32734,1,22000,0,0,0,0,0,0,200,22000,0,-200,-200,-200,0,0,0,0,60.218795901,0,0,0,60.218795901,60.218795901,21860.218796,0,0
32742,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6000,6000,688.2148103,0,986.7,0,1674.9148103,7674.9148103,27174.91481,0,0
32742,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
32751,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,9000,9000,43.013425644,0,380.49537824,0,423.50880388,9423.5088039,27623.508804,0,0
32765,1,20000,300,0,0,0,0,0,0,20300,0,0,0,0,0,0,11000,11000,111.83490667,0,228.29722694,0,340.13213362,11340.132134,31640.132134,0,0
32765,2,25000,1000,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
32772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,32.690203489,0,1216.93,0,1249.6202035,9649.6202035,9649.6202035,0,0
32772,2,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0,20800,0,0
32810,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,2800,2800,24.072775766,0,0,0,24.072775766,2824.0727758,12314.072776,0,0
32822,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,0,0,30.109397951,0,0,0,30.109397951,30.109397951,22130.109398,0,0
32822,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
32822,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
32839,1,0,0,19630,0,0,0,0,0,0,19630,0,0,19630,0,0,4800,4800,788.42412603,0,0,0,788.42412603,5588.424126,25218.424126,0,0
32861,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,43.013425644,0,760.99075648,0,804.00418212,6804.0041821,21104.004182,0,0
32861,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
32861,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
32887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,16800,16800,0,0,0,0,0,16800,56800,40000,0
32887,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,35000,35000,0
32887,3,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
32987,1,0,0,6972,0,0,0,0,0,0,6972,0,0,6972,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,7015.0134256,0,0
32987,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
33036,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
33038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,4080,34.433508362,0,0,0,34.433508362,4114.4335084,4114.4335084,0,0
33038,2,12340,0,0,0,0,0,0,0,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12340,0,0
33038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,12000,0
33275,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,7200,7200,1032.3222154,0,0,0,1032.3222154,8232.3222154,27732.322215,0,0
33275,2,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,0,0,0,0,0,0,0,0,17550,0,0
33303,1,0,0,20020,0,0,0,0,0,0,20020,0,0,20020,0,0,8400,8400,12.904027693,0,822.25,0,835.15402769,9235.1540277,29255.154028,0,0
33303,2,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,0,0,0,0,0,0,0,0,12480,0,0
33335,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,23400,23400,322.60069233,0,0,1766.6318456,-1444.031153,21955.968847,38955.968847,0,0
33335,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
33335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4000,4000,0
33335,4,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
33336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4800,4800,47.314768208,0,0,0,47.314768208,4847.3147682,14847.314768,10000,0
33336,2,0,0,12090,0,0,0,0,0,0,12090,0,0,12090,0,0,0,0,0,0,0,0,0,0,12090,0,0
33348,1,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,16200,16200,86.026851287,0,0,0,86.026851287,16286.026851,31236.026851,0,0
33348,2,0,0,9600,0,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,0,0,9600,0,0
33451,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,9600,9600,43.013425644,0,0,0,43.013425644,9643.0134256,31643.013426,0,0
33455,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,4500,10800,15300,2337.5539646,0,0,0,2337.5539646,17637.553965,37137.553965,0,0
33479,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,9600,9600,86.026851287,0,0,0,86.026851287,9686.0268513,31786.026851,0,0
33479,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
33644,1,0,0,13520,0,0,0,0,0,0,13520,0,0,13520,0,0,1800,1800,109.16483693,0,0,0,109.16483693,1909.1648369,15429.164837,0,0
33644,2,13500,0,0,0,0,0,0,0,13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500,0,0
33751,1,0,0,26650,0,0,0,0,1200,0,26650,-1200,-1200,25450,0,0,14600,14600,51.616110772,760.99075648,0,748.37415212,64.232715129,14664.232715,40114.232715,0,0
33751,2,0,0,22750,0,0,0,0,0,0,22750,0,0,22750,0,0,0,0,0,0,0,0,0,0,22750,0,0
33761,1,0,0,46800,0,0,0,0,0,0,46800,0,0,46800,0,9000,17800,26800,61.012343956,0,2305.9907565,0,2367.0031004,29167.0031,75967.0031,0,0
33773,1,15600,0,6500,0,0,0,0,0,15600,6500,0,0,6500,0,0,4200,4200,29.174496661,0,0,0,29.174496661,4229.1744967,26329.174497,0,0
33823,1,0,0,24700,0,0,0,0,0,0,24700,0,0,24700,0,0,7200,7200,43.013425644,0,4463.6099481,0,4506.6233737,11706.623374,36406.623374,0,0
33839,1,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,7800,7800,51.616110772,0,0,0,51.616110772,7851.6161108,15521.616111,0,0
33877,1,5000,0,0,0,2400,0,0,0,5000,0,0,2400,2400,0,0,6000,6000,60.218795901,0,0,0,60.218795901,6060.2187959,13460.218796,0,0
33877,2,40000,240,0,0,0,0,0,0,40240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40240,0,0
33882,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,6250,6250,55.917453337,0,822.25,0,878.16745334,7128.1674533,23378.167453,0,0
33937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,129.04027693,0,0,0,129.04027693,8529.0402769,8529.0402769,0,0
33937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
33983,1,27000,1200,0,0,0,0,0,0,28200,0,0,0,0,0,0,7200,7200,486.05170977,0,0,0,486.05170977,7686.0517098,35886.05171,0,0
33983,2,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
33985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,12000,12000,447.23443883,0,2550.0737921,0,2997.3082309,14997.308231,134997.30823,30000,90000
33985,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
33985,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,6000,6000,0
33985,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,0,60000,0,60000
33994,1,0,0,19110,0,0,0,0,0,0,19110,0,0,19110,0,0,8700,8700,25.808055386,0,0,0,25.808055386,8725.8080554,27835.808055,0,0
33994,3,4000,0,0,0,9000,0,0,0,4000,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,13000,0,0
34059,1,0,0,39000,0,0,0,0,12000,0,39000,-12000,-12000,27000,0,0,9000,9000,774.24166158,0,152.1981513,0,926.43981288,9926.4398129,36926.439813,0,0
34252,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,1800,1800,215.06712822,0,0,0,215.06712822,2015.0671282,17615.067128,0,0
34396,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
34396,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
34732,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6650,6650,86.026851287,0,0,0,86.026851287,6736.0268513,21036.026851,0,0
34778,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,3600,3600,25.808055386,0,0,0,25.808055386,3625.8080554,10125.808055,0,0
34778,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
34793,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,4200,4200,0,0,0,0,0,4200,12650,0,0
34793,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
34793,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
34825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,8200,8550,946.29536416,0,246.04907565,0,1192.3444398,9742.3444398,9742.3444398,0,0
34825,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
34825,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
34900,1,4500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,7200,7200,104.83018425,0,0,0,104.83018425,7304.8301843,11804.830184,0,0
34900,2,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
35005,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,3600,3600,12.587015154,0,0,0,12.587015154,3612.5870152,21812.587015,0,0
35005,2,0,0,3601,0,0,0,0,0,0,3601,0,0,3601,0,0,0,0,0,0,0,0,0,0,3601,0,0
35022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,2748.0939821,-2748.093982,2051.9060179,2051.9060179,0,0
35022,2,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
35032,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,6500,6500,198.59517939,0,0,51.036031096,147.5591483,6647.5591483,24847.559148,0,0
35032,2,21000,1000,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0
35032,3,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16900,0,0
35234,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,6000,6000,4.3013425644,0,0,0,4.3013425644,6004.3013426,22904.301343,0,0
35234,2,0,0,1800,0,0,0,0,0,0,1800,0,0,1800,0,0,0,0,0,0,0,0,0,0,1800,0,0
35319,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,86.789631085,0,0,0,86.789631085,6086.7896311,19086.789631,0,0
35322,1,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,5900,5900,30.859080441,0,0,0,30.859080441,5930.8590804,15290.85908,0,0
35322,2,0,0,2600,0,0,0,0,0,0,2600,0,0,2600,0,0,0,0,0,0,0,0,0,0,2600,0,0
35323,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,4800,4800,51.616110772,0,0,0,51.616110772,4851.6161108,16551.616111,0,0
35323,2,0,0,3120,0,0,0,0,0,0,3120,0,0,3120,0,0,0,0,0,0,0,0,0,0,3120,0,0
35326,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,4800,4800,318.29934976,0,0,0,318.29934976,5118.2993498,22018.29935,0,0
35326,2,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0,18200,0,0
35340,1,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,38.712083079,0,0,0,38.712083079,38.712083079,6798.7120831,0,0
35349,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,4200,4200,172.05370257,0,0,0,172.05370257,4372.0537026,21922.053703,0,0
35355,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,1800,1800,77.424166158,0,0,0,77.424166158,1877.4241662,10327.424166,0,0
35370,1,0,0,8450,0,0,0,0,0,0,8450,0,0,8450,0,0,3600,3600,53.336647798,0,0,0,53.336647798,3653.3366478,12103.336648,0,0
35372,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4200,4200,275.28592412,0,0,0,275.28592412,4475.2859241,20475.285924,0,0
35372,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
35372,3,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
35374,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,3600,3600,51.616110772,0,0,0,51.616110772,3651.6161108,14701.616111,0,0
35374,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
35379,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4800,4800,0,0,0,0,0,4800,23000,0,0
35502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600,8600,43.013425644,0,0,0,43.013425644,8643.0134256,8643.0134256,0,0
35502,2,9000,0,0,0,2700,0,0,0,9000,0,0,2700,2700,0,0,0,0,0,0,0,0,0,0,11700,0,0
35507,1,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,5400,5400,43.013425644,0,1644.5,0,1687.5134256,7087.5134256,26587.513426,0,0
35507,2,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
35508,1,0,0,2000,0,0,0,0,0,0,2000,0,0,2000,0,0,2400,2400,0,0,0,0,0,2400,4400,0,0
35518,1,0,0,22200,0,0,0,0,0,0,22200,0,0,22200,0,0,7200,7200,43.013425644,0,986.7,0,1029.7134256,8229.7134256,30429.713426,0,0
35600,1,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,2400,2400,36.928333357,0,0,0,36.928333357,2436.9283334,14786.928333,0,0
35640,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,12000,12000,17.205370257,0,0,0,17.205370257,12017.20537,28917.20537,0,0
35640,2,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,0,0,0,0,0,0,0,0,14950,0,0
35682,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,5900,5900,12.383822449,61.806707291,0,0,74.19052974,5974.1905297,21574.19053,0,0
35682,2,0,0,0,0,12500,0,0,0,0,0,0,12500,12500,0,0,0,0,0,0,0,0,0,0,12500,0,0
35788,1,0,0,17810,0,0,0,0,0,0,17810,0,0,17810,0,0,12000,12000,1714.4963622,0,0,0,1714.4963622,13714.496362,31524.496362,0,0
35788,3,19500,1800,0,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,0
35968,1,0,0,19700,0,0,0,0,0,0,19700,0,0,19700,0,0,27000,27000,25.808055386,0,493.35,0,519.15805539,27519.158055,47219.158055,0,0
36067,1,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,4800,4800,59.665109458,0,0,0,59.665109458,4859.6651095,24059.665109,0,0
36067,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
36130,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,3600,3600,12.904027693,0,0,0,12.904027693,3612.9040277,28612.904028,0,0
36130,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
36148,1,0,0,8125,0,0,0,0,0,0,8125,0,0,8125,0,0,9600,9600,4.3013425644,0,0,0,4.3013425644,9604.3013426,17729.301343,0,0
36164,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,3000,3000,0,337.8411454,0,0,337.8411454,3337.8411454,19337.841145,0,0
36164,2,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
36186,1,4500,0,3640,0,3500,0,0,0,4500,3640,0,3500,7140,0,0,3000,3000,37.065610706,0,0,0,37.065610706,3037.0656107,14677.065611,0,0
36186,2,1600,0,0,0,1000,0,0,0,1600,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,2600,0,0
36250,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,4800,4800,12.904027693,0,0,0,12.904027693,4812.9040277,19812.904028,0,0
36250,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,8000,8000,0
36250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,4000,4000,0
36311,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,4800,4800,48.175036721,0,0,0,48.175036721,4848.1750367,24848.175037,0,0
36311,3,0,0,0,0,0,1800,0,0,0,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,1800,0,0
36321,1,0,0,24050,0,0,0,0,0,0,24050,0,0,24050,0,0,4200,4200,651.16199192,0,0,0,651.16199192,4851.1619919,28901.161992,0,0
36321,3,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,0,0,0,0,0,0,0,0,13650,0,0
36333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,13000,103.23222154,0,0,0,103.23222154,13103.232222,13103.232222,0,0
36333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,800,800,0
36333,4,6000,0,0,0,0,0,0,0,6000,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,7500,1500,0
36378,1,0,0,16120,0,0,0,0,0,0,16120,0,0,16120,0,0,8400,8400,54.196916311,0,304.39630259,0,358.5932189,8758.5932189,24878.593219,0,0
36378,2,7000,0,9100,0,0,0,0,0,7000,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,16100,0,0
36403,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,297.93313544,0,0,0,297.93313544,297.93313544,14597.933135,0,0
36409,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,6000,6000,23.901909868,980.36198555,0,0,1004.2638954,7004.2638954,30004.263895,0,0
36409,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
36409,3,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
36443,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,6600,6600,137.64296206,0,167.41796642,0,305.06092848,6905.0609285,22505.060928,0,0
36443,2,16400,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,0
36450,1,0,0,20410,0,0,0,0,0,0,20410,0,0,20410,0,0,10500,10500,86.026851287,0,487.03408415,0,573.06093543,11073.060935,31483.060935,0,0
36450,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
36450,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
36522,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,500,0,6400,6400,516.16110772,0,337.16822118,0,853.32932891,7253.3293289,30753.329329,500,0
36522,2,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
36524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,430.13425644,0,0,0,430.13425644,7630.1342564,7630.1342564,0,0
36524,2,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0,26000,0,0
36524,3,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,0,0,0,0,0,0,0,0,19500,0,0
36697,1,17000,0,3510,0,0,0,0,0,17000,3510,0,0,3510,0,0,0,0,43.013425644,0,0,0,43.013425644,43.013425644,20553.013426,0,0
36774,1,0,0,6331,0,0,0,0,0,0,6331,0,0,6331,0,0,0,0,0,0,0,0,0,0,6331,0,0
36774,3,0,0,0,0,0,0,300,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0,0,300,0,0
36893,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,8400,8400,13.072031823,0,0,0,13.072031823,8413.0720318,26613.072032,0,0
36893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
37001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,8400,17.205370257,0,0,0,17.205370257,8417.2053703,8417.2053703,0,0
37001,2,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,0,0,0,0,0,0,0,0,27300,0,0
37001,3,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
37011,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,8400,8400,301.09397951,152.1981513,309,0,762.2921308,9162.2921308,31262.292131,0,0
37011,2,0,0,19370,0,0,0,0,0,0,19370,0,0,19370,0,0,0,0,0,0,0,0,0,0,19370,0,0
37042,1,27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,8400,8400,301.09397951,0,61.8,0,362.89397951,8762.8939795,35762.89398,0,0
37042,2,0,0,25350,0,0,0,0,0,0,25350,0,0,25350,0,0,0,0,0,0,0,0,0,0,25350,0,0
37299,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
37299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
37459,1,0,0,0,0,7500,0,0,0,0,0,0,7500,7500,0,0,11400,11400,17.205370257,0,0,0,17.205370257,11417.20537,18917.20537,0,0
37459,3,7500,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0
37521,1,0,0,22100,0,0,0,0,0,0,22100,0,0,22100,0,0,7200,7200,103.23222154,304.39630259,0,471.1018255,-63.47330136,7136.5266986,29236.526699,0,0
37665,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,10800,10800,125.67775883,0,0,2826.610953,-2700.933194,8099.0668058,31099.066806,0,0
37665,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
37665,3,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
37677,1,0,0,27300,0,0,0,0,1200,0,27300,-1200,-1200,26100,0,0,7200,7200,38.712083079,0,328.9,0,367.61208308,7567.6120831,33667.612083,0,0
37721,1,0,0,15752,0,0,0,0,0,0,15752,0,0,15752,0,0,6000,6000,129.04027693,0,0,0,129.04027693,6129.0402769,21881.040277,0,0
37721,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
37810,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,2400,2400,25.808055386,0,0,0,25.808055386,2425.8080554,8925.8080554,0,0
38014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,35.659789596,0,0,242.81501904,-207.1552294,4592.8447706,4592.8447706,0,0
38014,2,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,0,0,0,0,0,0,0,0,23400,0,0
38014,3,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
38095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200,4200,0,0
38095,2,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
38095,4,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0
38106,1,0,0,23660,0,0,0,0,0,0,23660,0,0,23660,0,0,24000,24000,120.4375918,0,0,0,120.4375918,24120.437592,47780.437592,0,0
38106,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
38112,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,12600,12600,43.013425644,0,319.61611772,0,362.62954336,12962.629543,33962.629543,0,0
38112,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,17500,0,17500
