nquest,nord,INTPER,casd,casv,mobd,mobv,disd,disv,liqd,liqv,aced,acev,ared,arev,aprd,aprv,acod,acov,ausd,ausv,aeld,aelv,aipd,aipv,borsad,borsav,rrd,rrv,rod,rov,alimd,alimv,altred,altrev
895925,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,400,2,0,2,0,2,0
895935,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600,2,0,2,0,2,0
896109,1,1,1,3000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896223,1,1,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896227,1,1,2,0,2,0,1,1500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896386,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1500,2,0
896413,2,2,2,0,1,9000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896482,1,1,1,800,2,0,1,130,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896511,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2400,2,0,2,0,2,0,2,0
896519,2,1,1,7200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
896531,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000
896900,4,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0,2,0,2,0
896924,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
896926,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,4000
897029,1,1,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897090,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,180,2,0
897149,3,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,70,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897174,1,1,1,7000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897253,2,1,2,0,1,4800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897284,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,6500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897284,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1500,2,0,2,0,2,0,2,0
897285,1,1,2,0,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897437,1,1,2,0,2,0,1,6000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897676,2,2,2,0,2,0,1,4400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897696,4,4,2,0,2,0,1,5600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897698,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,100,1,100,2,0,2,0
897699,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,150,2,0,2,0
897699,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,150,2,0,2,0
897712,1,1,1,4800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,600,1,500,2,0,2,0
897713,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,12000,2,0,2,0,2,0
897723,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,1,9600,2,0
897727,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,600,2,0,2,0
897727,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
897831,3,2,1,4500,1,4000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897853,1,1,2,0,2,0,1,7650,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
897988,1,1,1,2400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898029,2,1,1,7000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898175,1,1,2,0,1,12000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898191,1,1,1,3500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898191,2,1,1,3600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898192,1,1,2,0,2,0,2,0,1,11000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898206,1,1,1,2500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898208,1,1,2,0,2,0,1,1500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898326,2,1,1,9500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898326,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600,2,0,2,0,2,0,2,0
898326,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2500,2,0,2,0,2,0,2,0
898410,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,4000,2,0,2,0,2,0,2,0,2,0
898451,1,1,1,12000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898670,1,1,1,6400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898682,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,5000,2,0,2,0,2,0
898682,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,5000,2,0,2,0,2,0
898699,1,1,2,0,2,0,1,8400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898701,2,1,2,0,2,0,1,2200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898844,1,1,2,0,2,0,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898886,1,1,1,1200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
898886,3,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,2,0,2,0,2,0
899209,2,2,2,0,2,0,2,0,2,0,1,1600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899248,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,90
899252,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899491,1,1,2,0,2,0,1,800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899593,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3000,2,0,2,0,2,0
899594,1,1,2,0,2,0,1,6000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899654,2,1,1,2200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899662,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,250,2,0,2,0,2,0,2,0
899669,1,1,1,8500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899671,1,1,1,4800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899672,1,1,1,500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899689,1,1,2,0,2,0,2,0,2,0,1,1200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899739,3,3,2,0,2,0,2,0,2,0,2,0,2,0,1,1600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899909,1,1,2,0,2,0,1,1200,1,1400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899909,2,2,2,0,2,0,1,1400,1,1400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600,2,0
899915,1,1,1,295,2,0,2,0,1,53000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
899920,2,2,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900053,2,1,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900262,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,400,2,0,2,0
900273,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,8000,2,0
900411,1,1,2,0,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900549,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,250,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900549,3,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,280,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900575,1,1,1,2800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900611,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,7000,2,0,2,0,2,0,2,0
900611,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1400,2,0,2,0,2,0,2,0
900638,1,1,2,0,2,0,1,3200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900638,5,1,2,0,2,0,2,0,2,0,1,160,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900829,2,5,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900876,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,300,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900887,1,1,2,0,2,0,2,0,2,0,1,4000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
900887,2,1,2,0,2,0,2,0,2,0,1,2500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
901200,3,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,400,2,0,2,0
901206,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
901206,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
901208,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,300,2,0,2,0
901376,2,1,1,4000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
901405,1,1,1,3000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
901450,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,1,200,2,0,2,0
901474,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,250,2,0,2,0,2,0,2,0,2,0,2,0
901481,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0
901493,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600,1,1000,2,0,2,0
901493,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1200,2,0,2,0
901521,6,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,1,480
901525,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,50,2,0,2,0,2,0
901533,2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,480,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
901853,2,2,2,0,2,0,2,0,2,0,2,0,1,11000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
902043,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,1,300,2,0
902043,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,1,300,2,0
902102,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0,2,0,2,0,2,0,2,0,2,0
902298,1,1,2,0,2,0,1,600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
902499,4,4,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2000,2,0,2,0,2,0,2,0
903034,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1500,2,0,2,0
903034,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,2,0
903204,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,6000,2,0,2,0,2,0
903255,1,1,1,1400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903311,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,2,0
903363,4,1,1,1800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903371,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
903372,1,1,2,0,1,8200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903376,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2400,2,0,2,0,2,0
903431,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0,2,0,2,0
903435,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,2,0,2,0,2,0,2,0,2,0
903530,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,35100
903628,2,1,1,1000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903735,2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2000,1,500,2,0,2,0,2,0
903767,2,2,1,8300,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903783,2,1,2,0,2,0,2,0,2,0,1,3800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903808,1,1,1,3500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903873,1,1,2,0,2,0,1,4800,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
903959,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3000,2,0
904126,1,1,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904128,1,1,2,0,1,700,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904128,2,2,1,1100,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904130,2,1,2,0,2,0,1,1000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904243,1,1,2,0,2,0,1,3200,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904246,2,1,2,0,2,0,1,5600,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904246,3,1,2,0,2,0,2,0,2,0,1,900,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904262,1,1,2,0,2,0,1,3500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904306,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,5400,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904316,3,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,700,2,0,2,0,2,0,2,0
904323,2,1,2,0,2,0,1,3000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904323,3,1,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904577,2,2,1,3000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904577,3,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0,2,0,2,0
904655,1,1,1,6000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
904855,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,16500,2,0,1,1200,2,0,2,0
904904,1,1,2,0,2,0,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905079,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,1,500,2,0,2,0
905088,1,1,1,900,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905089,2,1,1,2500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905113,2,1,2,0,2,0,1,2600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905136,3,2,2,0,2,0,1,4000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905137,1,1,2,0,2,0,2,0,2,0,2,0,2,0,1,680,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905145,1,1,2,0,2,0,2,0,2,0,2,0,1,5400,1,1140,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905146,2,1,2,0,2,0,2,0,2,0,2,0,1,5000,1,1400,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905148,2,1,2,0,2,0,2,0,2,0,2,0,1,1200,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905258,2,1,2,0,2,0,1,600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905311,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,600,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905326,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,400,2,0,2,0
905326,5,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,400,2,0,2,0
905333,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2400,2,0,2,0,2,0
905344,4,1,1,9000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905517,1,1,1,3000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
905722,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600,2,0
905723,2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,6000,2,0,2,0,2,0
905858,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,150,2,0
905858,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,250,2,0
905858,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,250,2,0
906015,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,780,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906019,3,1,2,0,2,0,2,0,2,0,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906019,4,1,2,0,2,0,2,0,2,0,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906046,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,2,0
906080,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,4500,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906090,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906090,2,2,2,0,2,0,2,0,2,0,1,1840,1,1500,2,0,1,250,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906094,2,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3000,2,0
906094,3,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3000,2,0
906117,3,3,1,1500,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906268,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,500,2,0,2,0
906290,3,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2000,2,0,2,0
906290,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0
906290,5,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0
906290,6,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,200,2,0,2,0
906290,7,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,300,2,0,2,0
906293,3,2,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,300,2,0,2,0
906329,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,4000,2,0
906338,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,1000,2,0,2,0,2,0,2,0
906338,4,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,300,2,0,2,0,2,0,2,0
906428,3,3,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2600,2,0,2,0,2,0,2,0
906433,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,3600
906436,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,780,1,1650,2,0,2,0,2,0
906438,2,1,2,0,2,0,1,2000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906479,2,1,2,0,2,0,1,670,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906566,2,1,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
906688,1,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2400,2,0
906689,2,1,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,2800,2,0
