AREA5,ACOM,SESSO,ETA,NCOMP,D3d,D1d,D2d,D1,D2,D3,D4,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16,D17,MODOINT,D5_1,D5_2,D5_3,D5_4,D5_5,D5_6,PESO,ID
1,2,1,47,3,6,1,9,2,2,3,2,3,4,3,4,4,3,1,1,2,1,2,3,1,0,0,0,1,1,0,5975.02580027869,10183
3,5,2,73,1,2,7,,6,2,1,1,5,3,4,4,4,3,2,2,2,3,1,5,1,1,0,1,0,0,0,36174.579045945,10184
4,1,1,54,2,4,6,,5,1,2,3,4,3,4,3,4,3,2,2,5,2,1,5,1,0,1,0,1,0,0,1704.64636438986,10185
2,4,2,68,3,2,7,,5,1,1,2,5,4,4,1,3,2,2,3,3,3,2,5,1,0,1,0,1,0,0,26124.0867718833,10186
3,2,2,63,3,4,1,9,2,4,2,1,3,4,3,4,4,2,2,2,3,2,1,5,1,1,1,0,0,0,0,11139.9182860273,10187
1,1,1,70,2,4,7,,4,2,3,1,3,3,4,4,4,3,1,4,2,1,1,2,1,1,1,0,0,0,0,2980.58200116624,10188
4,4,1,45,4,4,5,7,5,1,1,1,5,3,1,1,1,1,1,4,3,2,1,6,1,0,0,1,0,1,0,7759.63555422252,10189
3,5,2,80,2,4,7,,2,2,3,4,3,4,4,4,4,3,1,3,2,2,1,1,1,,,,,,,4323.94275446594,10190
4,1,1,75,1,2,7,,2,3,3,3,3,3,2,3,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,23157.5408783559,10191
2,1,2,76,2,3,7,,3,2,2,2,4,3,4,4,4,3,1,2,2,2,1,5,1,1,0,1,0,0,0,10245.0015757658,10192
2,3,1,22,3,4,8,,4,2,4,1,5,3,1,2,4,2,1,4,4,2,1,1,1,1,0,0,0,1,0,25190.2709257779,10193
3,5,2,82,2,6,7,,2,3,1,3,3,5,1,4,4,3,1,4,2,1,2,2,1,0,0,0,1,1,0,5141.85887661778,10194
4,1,1,69,2,3,7,,3,2,4,4,3,4,4,4,4,3,1,1,2,1,2,5,1,,,,,,,10669.8536994682,10195
1,5,2,80,1,2,7,,2,2,3,2,3,3,4,4,4,3,2,2,2,2,1,5,1,0,1,0,0,0,0,61260.8381184437,10196
4,1,1,71,2,4,7,,5,2,2,2,3,4,4,4,4,3,1,3,2,2,1,1,1,0,1,0,1,0,0,3787.22146892711,10197
4,3,2,63,2,3,7,,4,2,3,4,4,4,2,4,4,3,2,4,2,1,1,2,1,,,,,,,71310.283967243,10198
4,4,2,73,2,2,7,,4,4,4,4,3,3,3,4,4,3,2,1,2,1,3,5,1,,,,,,,20882.0793692795,10199
3,4,1,64,2,3,7,,6,1,1,1,3,5,1,4,4,3,2,3,2,2,1,5,1,0,1,0,1,0,0,166745.105122241,10200
3,3,2,50,4,4,6,,2,1,1,4,3,1,4,3,1,1,2,2,4,3,1,5,1,,,,,,,2561.4377007482,10201
1,4,2,71,2,4,7,,5,5,3,1,4,3,3,4,4,2,1,3,2,2,2,5,1,0,1,1,0,0,0,2395.69722907,10202
2,3,1,65,2,4,1,4,4,2,2,4,3,5,2,4,2,1,2,2,3,3,1,5,1,,,,,,,2170.5090389269,10203
3,5,2,79,2,6,7,,2,2,4,4,3,5,4,4,4,3,2,3,2,3,2,5,1,,,,,,,1633.72248078696,10204
1,1,1,79,1,2,7,,3,3,4,2,1,2,1,2,3,2,2,1,1,1,1,2,1,0,0,0,0,1,0,24935.8757333078,10205
4,4,1,66,3,3,7,,2,4,2,1,5,3,1,1,4,3,1,4,3,2,1,2,1,0,0,1,0,1,0,18944.0773596654,10206
1,4,1,46,3,4,1,4,4,1,3,1,4,4,1,1,3,2,2,2,4,2,1,6,1,0,1,1,0,0,0,7159.61829688828,10207
2,5,1,33,3,4,1,5,4,2,2,2,4,4,2,2,4,3,1,3,3,1,1,1,1,0,1,0,0,0,0,10290.7465984063,10208
4,4,2,42,4,3,2,1,3,3,3,2,4,2,2,3,4,3,2,2,4,2,1,2,1,0,1,0,0,0,0,53398.2500403688,10209
4,1,2,85,2,2,7,,4,3,3,3,3,3,4,4,3,3,1,3,3,2,1,1,1,1,0,0,0,1,0,26758.8921765215,10210
2,1,2,51,5,4,1,9,2,1,2,4,3,4,3,4,3,3,1,3,2,1,1,1,1,,,,,,,6479.59366986062,10211
1,3,1,33,3,4,1,5,4,4,5,3,3,3,2,3,4,3,2,3,4,3,2,5,1,0,1,0,0,0,0,17315.6414345246,10212
1,1,1,43,3,4,2,5,4,2,3,2,4,3,2,1,2,2,2,3,3,1,1,2,1,0,1,0,0,1,0,25347.4487851637,10213
4,1,2,68,2,6,7,,5,1,4,1,3,5,3,4,4,3,1,4,2,1,2,5,1,1,1,0,0,0,0,3137.56297430059,10214
1,4,2,75,2,2,7,,3,3,4,4,3,3,3,4,4,3,2,1,2,1,3,5,1,,,,,,,20042.6656188234,10215
3,5,1,76,2,4,7,,5,2,2,2,3,3,4,4,3,2,2,4,2,1,1,5,1,0,1,0,1,0,0,5119.72357714377,10216
4,4,1,70,2,6,7,,2,2,2,2,3,6,4,4,4,3,1,4,2,2,2,3,1,0,1,0,0,0,0,2824.27805198905,10217
1,1,2,60,2,3,7,,3,2,4,4,3,5,4,4,4,3,1,4,2,1,2,3,1,,,,,,,71923.9574131481,10218
1,1,2,70,2,4,7,,2,2,2,1,3,4,4,4,4,3,1,3,2,1,2,3,1,0,1,0,0,1,0,3051.08398792582,10219
2,1,1,70,2,4,7,,4,4,3,2,3,4,4,4,4,3,1,3,2,2,1,1,1,0,1,0,0,1,0,3553.85929955829,10220
3,3,2,78,2,3,7,,5,2,2,2,3,4,4,4,4,3,2,3,2,2,2,5,1,0,1,0,0,0,0,11086.2182253172,10221
3,3,1,40,3,4,1,2,3,3,3,3,3,3,1,4,3,2,1,3,2,2,1,2,1,0,1,1,0,0,0,18563.5438177035,10222
4,4,1,70,2,3,7,,4,2,2,2,4,2,4,4,4,3,2,1,2,2,1,5,1,0,0,1,1,0,0,8111.23952071787,10223
5,3,2,37,3,4,1,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,2,1,0,0,0,0,1,0,50131.7308043842,10224
4,4,1,51,2,4,2,3,4,1,2,1,4,4,1,4,4,3,1,2,4,2,1,5,1,0,1,0,1,0,0,4005.99491550248,10225
4,3,2,90,2,2,7,,5,1,1,1,3,4,4,4,4,3,2,4,2,2,2,5,1,0,0,0,0,0,1,49972.6307308721,10226
1,1,2,82,2,2,7,,3,3,2,2,3,3,4,4,3,2,2,4,2,1,2,1,1,0,1,1,0,0,0,21059.9666712351,10227
3,5,2,68,2,3,7,,3,3,2,2,3,4,4,4,4,3,1,4,2,2,2,1,1,0,1,0,0,1,0,14759.0594081645,10228
5,2,2,72,2,3,7,,3,1,2,4,3,2,4,2,3,2,2,3,4,2,2,5,1,,,,,,,5803.21657446274,10229
3,5,1,38,3,5,2,9,2,3,4,4,3,4,1,4,3,2,2,3,2,2,2,5,1,,,,,,,51771.8269234095,10230
1,3,1,79,1,2,7,,2,3,1,4,3,4,4,4,3,3,1,3,2,1,1,1,1,,,,,,,35529.008320315,10231
4,1,2,72,2,3,7,,4,2,2,2,3,4,4,4,4,3,2,4,2,2,2,1,1,0,1,0,0,1,0,7979.42341483617,10232
1,1,2,62,4,4,7,,3,2,4,2,4,3,4,3,4,3,2,3,4,2,2,5,1,0,0,0,1,0,0,21071.4697949944,10233
4,4,2,80,2,2,7,,4,2,2,2,4,2,4,4,4,3,2,1,2,1,1,5,1,0,0,0,1,1,0,20882.0793692795,10234
2,2,2,60,3,6,4,2,5,1,2,1,3,5,1,1,4,2,1,3,2,1,1,1,1,0,1,1,0,0,0,18775.3158012371,10235
4,2,1,63,2,4,7,,4,2,3,4,3,4,4,4,4,3,1,1,2,2,2,1,1,,,,,,,35158.7102012064,10236
3,4,2,77,2,3,7,,4,2,3,1,3,3,4,4,4,3,2,3,2,1,1,1,1,1,1,0,0,0,0,10350.9950355037,10237
3,2,1,74,2,3,7,,2,2,1,4,3,4,4,4,4,3,1,4,2,1,2,1,1,,,,,,,11278.0796072926,10238
3,2,1,69,3,4,7,,2,4,3,4,3,4,3,4,4,3,1,1,2,2,2,1,1,,,,,,,2507.15104919053,10239
1,3,2,64,2,3,7,,4,2,2,1,3,5,4,4,4,3,1,4,2,1,2,1,1,0,1,0,1,0,0,80559.1999123667,10240
1,3,1,71,2,3,7,,5,1,4,3,4,3,3,4,4,3,1,4,2,2,2,5,1,0,0,0,1,0,0,11395.1852249283,10241
3,4,1,54,3,6,1,9,3,2,4,1,3,5,4,4,4,3,1,4,2,1,2,5,1,0,1,0,1,0,0,7198.12566789417,10242
3,5,1,76,2,4,7,,5,2,5,3,3,3,4,4,3,2,2,2,2,1,1,5,1,0,1,0,1,0,0,5119.72357714377,10243
4,1,1,82,1,4,7,,2,4,3,2,3,4,4,4,4,3,1,4,2,1,2,1,1,0,1,0,0,1,0,2768.0178658431,10244
4,3,1,34,3,4,1,7,3,3,4,3,3,4,1,4,1,2,2,3,2,2,1,7,1,0,0,0,1,0,0,7492.68494587048,10245
3,2,1,68,2,4,7,,1,1,1,1,3,3,2,3,3,2,1,1,2,2,1,2,1,0,0,0,1,0,0,2507.15104919053,10246
3,2,1,76,2,3,7,,2,1,1,4,3,4,4,4,4,3,2,4,2,2,2,5,1,,,,,,,8557.74310188353,10247
2,5,2,54,2,7,1,9,5,1,4,1,3,6,3,4,4,3,1,4,2,1,2,3,1,1,0,0,1,0,0,8087.94888051591,10248
4,1,2,51,5,4,1,9,2,4,1,1,3,5,3,4,4,3,2,3,2,1,2,1,1,0,1,1,0,0,0,6904.47561600718,10249
2,4,2,71,2,3,7,,3,3,2,2,3,3,4,1,3,2,2,4,2,2,2,1,1,0,1,1,0,0,0,11867.1708024064,10250
5,4,2,76,1,4,7,,4,1,4,1,3,5,4,4,4,3,1,3,2,1,2,2,1,0,1,0,0,0,0,5302.36572070236,10251
3,3,1,47,4,6,1,5,5,4,4,4,3,5,3,4,4,3,1,3,2,2,2,1,1,,,,,,,4375.98543561701,10252
1,5,2,78,2,7,7,,4,4,3,3,4,4,4,4,4,3,1,4,2,1,2,5,1,1,1,0,0,0,0,5517.32335137255,10253
5,5,1,74,1,3,7,,4,1,3,1,3,3,4,4,4,3,2,2,2,2,3,5,1,0,0,0,1,0,0,14820.3073504987,10254
4,2,1,55,2,4,5,4,5,2,1,1,4,3,2,3,4,3,2,3,3,3,1,5,1,0,1,1,0,0,0,47087.2931434933,10255
1,5,1,48,3,4,2,5,3,2,3,2,3,3,3,4,4,3,2,3,2,2,2,1,1,0,1,0,1,0,0,4782.21624025221,10256
3,5,1,48,4,5,1,9,2,2,3,2,3,4,2,4,4,3,1,4,2,1,2,2,1,0,1,0,1,0,0,3261.02506907914,10257
1,1,2,67,3,4,7,,2,3,2,2,4,3,3,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,2517.29509223737,10258
4,4,2,30,4,3,2,3,3,3,3,3,3,3,2,3,4,3,2,3,4,2,2,3,1,0,1,1,0,0,0,31394.9652151676,10259
1,1,2,78,1,2,7,,2,4,4,4,4,2,4,3,4,3,2,2,2,1,1,5,1,,,,,,,21059.9666712351,10260
2,5,2,78,2,3,7,,1,3,4,4,3,4,4,3,4,2,2,3,3,1,2,5,1,,,,,,,10754.8605918767,10261
5,1,2,46,4,4,1,4,4,1,4,4,3,5,4,4,2,3,2,3,2,1,2,2,1,,,,,,,6167.10534075076,10262
4,4,1,71,2,6,5,9,2,3,4,6,3,4,3,4,4,3,1,3,2,1,2,1,1,,,,,,,3785.76636188746,10263
1,2,1,53,4,4,1,2,4,1,2,2,3,4,3,1,3,2,2,4,2,2,1,5,1,0,1,0,1,0,0,5024.9461100178,10264
2,3,1,80,2,3,7,,2,6,4,1,3,4,4,4,4,3,2,4,2,2,2,5,1,0,1,1,0,0,0,14051.2233975325,10265
1,4,2,78,1,2,7,,4,4,1,4,3,4,4,4,4,3,1,4,2,1,2,1,1,,,,,,,23588.4415463461,10266
4,4,1,64,4,4,6,,2,2,3,4,3,4,4,1,4,3,1,1,2,1,2,1,1,,,,,,,6930.13830725408,10267
5,5,1,43,3,7,1,2,1,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,1,0,0,1,0,0,0,43877.3864013053,10268
4,4,2,74,2,3,7,,5,1,1,3,4,3,4,2,4,3,2,2,4,2,1,5,1,0,1,0,1,0,0,15999.1656572108,10269
4,3,2,75,2,4,7,,3,4,3,3,3,4,4,4,4,3,1,4,3,1,2,2,1,0,1,0,1,0,0,5973.22208761141,10270
1,5,1,21,3,4,8,,4,2,2,4,3,3,3,4,4,3,1,3,2,2,2,1,1,,,,,,,63241.6874699487,10271
4,2,1,50,3,4,2,7,5,2,6,6,6,4,1,2,3,2,2,2,3,2,2,1,1,,,,,,,5404.93101654483,10272
4,3,1,50,4,4,1,7,4,2,3,1,5,3,1,2,3,2,1,4,3,2,1,2,1,1,0,0,0,1,0,11923.0317004584,10273
5,2,1,51,3,4,1,5,2,3,4,6,4,4,2,2,4,3,2,2,1,2,2,5,1,,,,,,,3393.6579689843,10274
1,4,2,80,1,1,7,,2,6,3,6,3,3,4,4,4,3,2,3,2,2,2,5,1,,,,,,,30006.555177037,10275
4,1,2,33,3,6,6,,2,4,3,4,3,3,1,4,4,3,2,2,2,1,2,5,1,,,,,,,4651.28810502355,10276
4,4,1,33,3,5,1,4,4,2,2,2,3,4,3,4,4,3,2,3,2,2,2,1,1,1,0,0,1,0,0,11514.5453593427,10277
2,3,2,62,3,3,3,8,4,1,2,1,4,2,3,4,4,3,2,4,2,1,2,1,1,0,0,1,1,0,0,52376.2136473426,10278
1,5,2,72,2,2,7,,3,3,4,3,4,3,4,3,4,3,2,3,3,2,2,5,1,0,0,0,1,0,0,59376.5549603721,10279
4,3,1,83,3,4,7,,6,1,4,1,3,3,3,4,4,3,2,3,2,2,2,5,1,0,1,0,0,0,0,2955.46836466503,10280
4,1,1,71,2,2,7,,3,2,2,2,3,2,2,4,4,3,2,1,2,1,1,5,1,0,0,0,1,1,0,26151.9013775344,10281
2,3,1,73,2,3,7,,2,3,3,4,3,4,4,4,4,3,1,4,2,1,2,1,1,,,,,,,11787.8462649711,10282
2,2,2,68,2,4,7,,5,1,1,3,5,3,4,3,4,3,2,2,4,2,1,5,1,0,1,0,1,0,0,2383.9883450305,10283
4,3,2,64,1,4,1,9,4,2,2,1,3,4,2,4,3,2,2,4,2,1,1,5,1,0,1,0,1,0,0,13130.4406628297,10284
5,2,2,70,4,2,7,,4,2,4,6,4,3,4,1,1,3,2,3,3,1,1,1,1,,,,,,,14223.7327522545,10285
2,4,1,71,3,4,7,,4,2,2,2,3,4,4,2,4,2,1,4,2,2,2,2,1,0,1,0,1,0,0,2523.87496268334,10286
2,2,1,50,5,4,2,4,5,6,6,6,3,4,1,4,3,2,2,1,2,2,2,5,1,,,,,,,5991.43102138331,10287
3,3,2,54,2,3,6,,4,1,3,4,4,2,4,4,4,3,1,3,4,3,2,5,1,,,,,,,4962.69589518257,10288
3,4,1,74,1,3,7,,3,3,4,4,3,3,4,4,4,3,2,1,2,2,2,1,1,,,,,,,7450.83800966854,10289
3,2,2,70,2,3,7,,4,2,3,3,3,4,4,4,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,10591.3975534199,10290
2,1,2,69,3,3,7,,5,2,2,2,3,4,4,4,4,3,2,3,2,2,1,5,1,0,1,0,1,0,0,10245.0015757658,10291
4,5,2,68,2,4,7,,4,4,4,1,3,5,4,4,4,3,2,2,2,2,1,1,1,0,0,0,0,1,0,4304.80584433367,10292
1,1,2,76,2,3,3,5,3,2,2,2,3,3,2,3,3,2,2,2,3,3,2,3,1,0,0,0,1,0,0,4571.79022939224,10293
4,5,2,50,4,4,5,4,5,1,1,1,3,4,2,2,4,3,2,3,1,2,2,1,1,0,1,0,0,1,0,6747.32415188079,10294
1,2,2,72,2,3,7,,2,2,4,1,3,4,4,4,4,3,1,4,2,1,2,5,1,0,1,0,0,0,0,8592.36810550006,10295
2,4,1,72,2,4,7,,5,1,1,3,4,3,4,3,4,3,2,2,4,1,1,5,1,0,1,0,1,0,0,3697.29848319396,10296
4,4,2,83,2,2,7,,3,4,3,6,3,4,4,4,4,3,1,2,2,1,2,1,1,,,,,,,39214.0899187396,10297
1,3,2,70,2,3,7,,2,4,3,3,3,3,4,4,4,3,1,3,2,1,2,1,1,0,0,1,0,0,0,9623.97405335054,10298
3,5,2,42,4,4,5,4,1,2,3,4,3,5,3,4,3,3,2,4,1,2,3,6,1,,,,,,,47609.9849280062,10299
4,2,2,52,3,4,1,9,3,2,2,2,3,4,3,1,4,2,2,4,2,2,1,2,1,0,1,1,0,0,0,5698.88268733131,10300
4,2,1,21,3,4,8,,4,2,4,2,3,4,1,1,4,3,1,3,2,2,2,5,1,0,0,0,1,1,0,20189.5724125423,10301
1,4,1,76,2,6,7,,2,4,4,4,3,5,4,4,4,3,2,4,2,1,2,2,1,,,,,,,3373.1836067018,10302
3,1,2,68,2,4,7,,3,2,3,2,3,4,4,4,4,3,2,3,2,2,1,5,1,0,1,0,1,0,0,2790.5501566684,10303
2,1,1,74,2,3,7,,5,1,1,5,4,4,4,4,4,3,1,3,2,1,2,1,1,1,1,0,0,0,0,12130.5076202071,10304
2,1,2,66,2,2,7,,4,4,3,2,4,3,3,4,4,3,2,1,2,1,1,1,1,0,1,0,0,0,0,25110.5852406067,10305
4,3,2,78,2,2,7,,2,2,2,2,2,2,1,2,4,3,2,4,1,2,1,2,1,0,1,0,0,0,0,49972.6307308721,10306
2,2,2,78,2,3,7,,5,1,1,3,4,3,4,2,4,3,2,2,4,2,1,5,1,0,1,0,1,0,0,10245.0015757658,10307
3,4,2,47,3,4,1,7,2,4,2,3,4,3,2,1,4,3,1,3,3,2,2,5,1,1,0,0,1,0,0,3979.92990464255,10308
3,3,1,44,2,3,1,2,3,2,4,3,3,3,4,2,4,2,1,4,2,3,2,1,1,0,1,1,0,0,0,63363.5692222896,10309
4,2,1,70,1,3,7,,3,2,6,3,3,4,2,4,3,2,2,4,2,2,2,5,1,0,0,0,0,0,1,10669.8536994682,10310
4,3,1,63,5,4,6,,1,2,4,4,2,3,2,3,1,3,2,1,1,3,2,1,1,,,,,,,8619.05667172156,10311
4,4,1,72,2,4,7,,2,4,3,1,3,4,4,4,4,3,1,4,2,1,3,1,1,1,0,1,0,0,0,2376.33946605682,10312
2,3,1,80,2,3,7,,4,2,3,1,3,3,4,4,4,3,1,4,2,1,2,1,1,0,0,1,0,1,0,11787.8462649711,10313
2,1,1,69,2,4,7,,3,3,2,2,3,4,4,4,3,2,2,4,2,1,2,1,1,0,1,0,1,0,0,3553.85929955829,10314
2,5,2,76,2,4,7,,5,1,3,1,3,3,4,4,4,3,1,4,3,1,2,2,1,1,0,0,1,0,0,2131.57633461985,10315
1,3,1,55,3,6,1,4,4,1,2,1,3,6,1,1,4,3,1,1,2,1,1,1,1,0,1,0,0,0,0,31691.8786960743,10316
1,5,1,65,4,6,7,,1,5,3,4,3,6,1,4,4,3,1,4,2,2,2,3,1,,,,,,,6532.8991147433,10317
3,3,2,75,1,4,7,,4,3,4,4,3,4,4,4,4,3,1,4,2,2,2,2,1,,,,,,,1843.57070515598,10318
4,4,2,60,3,4,1,9,2,2,4,3,3,4,1,4,4,3,1,3,3,2,1,2,1,1,1,0,0,0,0,13130.4406628297,10319
3,4,1,67,2,3,7,,4,4,3,3,3,3,2,3,4,3,2,2,3,3,2,3,1,0,1,0,0,0,0,13126.5319762437,10320
4,1,2,72,2,3,7,,2,4,2,4,4,3,4,4,4,3,2,3,2,2,2,1,1,,,,,,,7979.42341483617,10321
2,5,2,70,2,3,7,,4,2,3,1,4,3,4,4,4,3,2,1,2,2,1,5,1,0,1,0,0,0,0,7275.78128177016,10322
2,4,2,77,2,4,7,,2,4,3,3,3,3,4,4,4,3,2,2,2,2,1,1,1,0,1,0,0,0,0,3476.70984907572,10323
1,3,2,81,2,3,7,,2,1,2,4,3,3,4,4,4,3,2,3,2,2,2,1,1,,,,,,,12242.5344584052,10324
2,3,2,63,3,2,6,,6,4,2,1,3,4,4,1,4,3,2,3,2,2,2,4,1,1,1,0,0,0,0,46896.7125007839,10325
2,5,2,81,2,4,7,,5,1,2,1,3,4,1,4,4,3,2,2,2,3,2,5,1,0,1,0,0,0,0,2131.57633461985,10326
1,4,2,40,3,5,1,6,3,3,4,3,3,5,1,4,4,3,2,3,1,1,2,5,1,0,1,1,0,0,0,33794.6768686403,10327
1,3,2,65,2,3,7,,5,1,4,1,3,5,4,4,4,3,2,2,3,2,3,2,1,0,1,0,1,0,0,9623.97405335054,10328
1,4,2,53,3,4,1,9,4,2,2,1,3,3,3,4,3,2,2,3,3,2,1,1,1,0,1,0,1,0,0,7742.96111059717,10329
4,4,1,53,3,4,1,9,4,1,3,1,3,4,3,4,3,2,1,4,2,2,2,5,1,0,1,1,0,0,0,4005.99491550248,10330
4,1,2,69,3,4,7,,4,4,4,1,3,5,4,4,4,3,2,3,2,1,2,5,1,0,1,0,0,0,0,2337.72147032027,10331
4,1,2,27,3,6,6,,4,4,4,4,4,4,2,2,4,3,2,1,4,2,1,1,1,,,,,,,4651.28810502355,10332
4,4,2,68,3,3,7,,2,2,2,2,2,2,1,2,2,2,1,3,4,2,1,2,1,0,0,0,0,1,0,6850.32384074458,10333
3,4,1,59,3,4,1,2,2,2,3,4,3,4,3,4,3,3,1,1,2,1,2,1,1,,,,,,,28666.7795425624,10334
4,1,2,33,2,5,1,4,5,5,2,1,4,3,1,3,1,2,2,2,5,3,1,3,1,0,1,0,1,0,0,17420.5378622721,10335
1,4,2,54,3,4,98,,5,1,3,1,5,3,2,3,2,3,2,1,5,3,1,5,1,0,1,0,1,0,0,10750.8295795878,10336
5,5,2,70,1,2,7,,6,1,1,1,3,5,3,4,4,3,2,4,2,1,1,5,1,0,1,0,0,0,0,30677.9186984418,10337
1,3,2,67,3,4,7,,4,2,2,2,4,4,1,1,4,3,1,3,3,2,2,2,1,0,1,0,1,0,0,2819.5233668568,10338
3,4,2,80,2,1,7,,4,2,6,2,3,4,4,4,4,3,1,3,2,2,2,1,1,0,1,0,0,0,0,25370.3761039199,10339
1,1,1,69,2,4,7,,3,3,3,3,5,5,4,5,4,3,2,3,4,3,2,3,1,0,0,0,0,1,0,2980.58200116624,10340
3,4,1,40,3,4,6,,4,5,2,1,4,3,2,1,4,2,2,2,3,2,1,5,1,0,1,1,0,0,0,8729.35577503961,10341
1,1,1,20,3,4,8,,4,2,3,2,3,4,1,1,4,3,1,3,2,2,2,1,1,0,1,0,1,0,0,21740.9338700069,10342
4,4,1,79,2,2,7,,2,2,2,2,3,3,4,4,4,2,2,1,3,1,1,1,1,0,1,0,0,1,0,27224.4685804992,10343
4,3,1,52,4,2,1,3,3,2,3,4,3,3,3,2,4,3,1,3,3,2,2,1,1,,,,,,,41682.309923519,10344
3,1,2,53,2,3,7,,1,3,4,1,3,4,2,2,3,2,2,1,2,2,2,5,1,0,1,0,1,0,0,24825.751928158,10345
1,3,2,75,2,3,7,,4,2,2,4,3,3,4,4,4,3,2,2,2,2,1,1,1,,,,,,,9623.97405335054,10346
1,1,1,77,2,6,7,,4,1,1,3,3,4,4,4,3,2,1,4,3,2,2,1,1,0,1,0,1,0,0,4295.97962802379,10347
1,1,1,63,4,4,7,,4,2,2,4,3,4,1,4,4,3,1,4,2,1,2,2,1,,,,,,,37861.9225955776,10348
3,2,1,73,2,3,7,,2,2,4,4,3,3,4,4,4,3,2,3,2,2,2,5,1,,,,,,,8557.74310188353,10349
3,5,2,69,5,2,7,,3,3,3,3,3,3,2,3,4,3,2,2,3,3,2,3,1,0,0,0,0,1,0,11493.7466088576,10350
2,5,2,39,3,4,1,2,4,2,3,1,3,5,1,1,3,2,1,3,2,1,2,5,1,0,0,0,1,0,0,18190.6699206176,10351
3,3,2,68,1,4,7,,4,2,3,6,4,5,1,3,1,3,2,2,2,1,1,2,1,,,,,,,2960.24445866687,10352
1,2,2,68,2,4,7,,5,1,1,3,5,2,4,2,4,1,2,2,3,2,1,5,1,0,1,0,1,0,0,2517.29509223737,10353
3,5,1,48,2,4,5,8,2,2,2,3,3,4,3,2,4,3,1,4,2,1,2,1,1,1,0,0,0,0,0,4271.193183714,10354
4,2,1,73,2,3,7,,2,3,1,3,3,4,4,4,4,3,1,4,2,1,2,1,1,0,1,0,0,0,0,12927.0505706378,10355
4,3,1,31,1,5,1,4,3,4,2,3,3,4,3,4,4,3,1,3,2,2,2,3,1,1,0,0,1,0,0,34270.709830443,10356
1,4,1,77,2,2,7,,3,2,2,2,4,4,4,4,4,3,2,1,2,1,2,1,1,0,1,0,0,0,0,20929.5669138648,10357
3,4,2,74,2,4,7,,5,1,1,3,4,3,4,3,3,2,2,2,3,2,1,5,1,0,1,0,1,0,0,1843.57070515598,10358
3,4,1,29,3,4,5,3,3,3,4,2,4,4,1,2,3,2,2,3,3,2,2,5,1,0,0,1,0,0,0,56965.5535816429,10359
4,3,2,47,2,6,5,7,5,1,2,2,3,4,2,2,3,2,1,4,4,2,1,5,1,0,1,0,1,0,0,9972.56782250119,10360
3,3,2,83,2,6,7,,6,1,3,5,3,4,4,4,4,3,2,3,4,2,2,5,1,0,1,0,0,0,0,3520.2036918152,10361
2,3,1,56,4,4,1,3,1,4,4,1,4,3,3,1,4,3,1,4,3,1,1,7,1,0,1,0,1,0,0,27571.6773424663,10362
2,4,1,21,4,4,8,,2,4,2,3,4,3,2,1,4,3,1,3,3,2,2,2,1,1,0,0,0,1,0,18409.6255835696,10363
2,5,2,72,2,6,7,,4,1,3,1,3,6,4,4,4,3,1,4,2,1,2,2,1,0,0,0,0,1,0,3746.76604802083,10364
3,5,1,60,3,4,1,9,6,1,2,2,4,3,3,1,1,1,2,2,2,1,1,1,1,0,1,0,1,0,0,40874.7855493817,10365
3,3,1,59,3,4,1,3,1,3,4,4,3,3,1,1,4,3,1,3,3,1,2,6,1,,,,,,,30702.9587712796,10366
2,5,1,80,2,3,7,,4,2,3,1,3,3,4,4,4,3,1,4,2,1,1,1,1,1,1,0,0,0,0,12734.2018833822,10367
5,4,2,66,2,4,1,9,5,2,3,1,4,4,1,4,1,3,2,4,2,2,2,2,1,0,1,1,0,0,0,3332.54145028625,10368
1,2,2,78,2,2,7,,4,2,2,2,3,3,4,4,4,3,2,4,2,2,2,1,1,0,1,0,1,0,0,21059.9666712351,10369
3,1,2,62,2,6,1,9,4,3,4,2,3,4,3,4,4,3,1,4,2,1,2,5,1,0,1,0,0,0,0,17456.4089148801,10370
2,2,2,70,2,2,7,,3,3,3,3,3,3,2,3,4,3,2,3,4,3,2,3,1,0,1,0,0,0,0,19944.7078112111,10371
1,4,2,80,1,5,7,,6,4,2,1,4,3,4,2,4,3,1,4,3,2,1,7,1,0,1,1,0,0,0,3352.78908739918,10372
4,4,2,41,4,4,6,,3,1,2,1,3,4,1,2,4,2,1,4,4,3,2,5,1,0,1,0,1,0,0,7389.97457014989,10373
3,1,2,19,3,4,8,,4,2,2,2,3,4,4,4,3,3,2,1,1,1,2,1,1,0,1,0,0,1,0,22848.0754189801,10374
5,5,2,52,4,3,98,,1,3,3,3,4,3,1,3,4,2,2,2,2,2,2,1,1,0,1,0,0,0,0,40400.4813146205,10375
3,2,2,78,1,3,7,,4,2,4,1,2,1,4,4,4,3,2,4,2,2,2,1,1,0,1,1,0,0,0,7227.57600498805,10376
4,3,1,74,1,3,7,,4,2,3,3,3,4,4,4,4,3,2,2,2,2,2,1,1,0,1,0,1,0,0,10087.9996916828,10377
4,5,2,74,1,4,7,,5,1,2,1,3,3,4,4,4,3,2,3,2,2,2,5,1,1,1,0,0,0,0,4304.80584433367,10378
