NUTS3,SEX,AGE,TIME,Value_UNEMP
ITCD,2,Y25-34,2020-01-01,9.717927
ITCD,2,Y25-34,2020-04-01,8.387226
ITCD,2,Y25-34,2020-01-01,8.569179
ITCD,2,Y25-34,2020-07-01,10.823021
ITCD,2,Y25-34,2020-10-01,11.115155
ITCD,9,Y25-34,2019-01-01,8.087214
ITCD,9,Y25-34,2019-01-01,8.940885
ITCD,9,Y25-34,2019-04-01,8.044781
ITCD,9,Y25-34,2019-10-01,7.888984
ITCD,9,Y25-34,2019-07-01,7.4646
ITCD,9,Y25-34,2020-01-01,8.367473
ITCD,9,Y25-34,2020-04-01,7.64965
ITCD,9,Y25-34,2020-01-01,7.706301
ITCD,9,Y25-34,2020-07-01,8.882689
ITCD,9,Y25-34,2020-10-01,9.228055
ITC,1,Y25-34,2019-01-01,7.018824
ITC,1,Y25-34,2019-01-01,7.593185
ITC,1,Y25-34,2019-04-01,8.045074
ITC,1,Y25-34,2019-10-01,5.918392
ITC,1,Y25-34,2019-07-01,6.539658
ITC,1,Y25-34,2020-01-01,7.281347
ITC,1,Y25-34,2020-04-01,7.445297
ITC,1,Y25-34,2020-01-01,7.241907
ITC,1,Y25-34,2020-07-01,7.090807
ITC,1,Y25-34,2020-10-01,7.353046
ITC,2,Y25-34,2019-01-01,9.729119
ITC,2,Y25-34,2019-01-01,10.68255
ITC,2,Y25-34,2019-04-01,7.681144
ITC,2,Y25-34,2019-10-01,10.896604
ITC,2,Y25-34,2019-07-01,9.676458
ITC,2,Y25-34,2020-01-01,9.617594
ITC,2,Y25-34,2020-04-01,8.660772
ITC,2,Y25-34,2020-01-01,8.683898
ITC,2,Y25-34,2020-07-01,10.548735
ITC,2,Y25-34,2020-10-01,10.621199
ITC,9,Y25-34,2019-01-01,8.246113
ITC,9,Y25-34,2019-01-01,8.976626
ITC,9,Y25-34,2019-04-01,7.878321
ITC,9,Y25-34,2019-10-01,8.158078
ITC,9,Y25-34,2019-07-01,7.968938
ITC,9,Y25-34,2020-01-01,8.334293
ITC,9,Y25-34,2020-04-01,8.004548
ITC,9,Y25-34,2020-01-01,7.89284
ITC,9,Y25-34,2020-07-01,8.643538
ITC,9,Y25-34,2020-10-01,8.798755
ITC1,1,Y25-34,2019-01-01,9.41139
ITC1,1,Y25-34,2020-01-01,8.64864
ITC1,2,Y25-34,2019-01-01,10.740109
ITC1,2,Y25-34,2020-01-01,12.860579
ITC1,9,Y25-34,2019-01-01,10.01808
ITC1,9,Y25-34,2020-01-01,10.548328
ITC11,1,Y25-34,2019-01-01,10.560377
ITC11,1,Y25-34,2020-01-01,9.57211
ITC11,2,Y25-34,2019-01-01,11.117138
ITC11,2,Y25-34,2020-01-01,14.54984
ITC11,9,Y25-34,2019-01-01,10.823381
ITC11,9,Y25-34,2020-01-01,11.898957
ITC12,1,Y25-34,2019-01-01,12.276981
ITC12,1,Y25-34,2020-01-01,8.750426
ITC12,2,Y25-34,2019-01-01,16.371585
ITC12,2,Y25-34,2020-01-01,21.725979
ITC12,9,Y25-34,2019-01-01,13.771742
ITC12,9,Y25-34,2020-01-01,13.803617
ITC13,1,Y25-34,2019-01-01,8.291457
ITC13,1,Y25-34,2020-01-01,10.559472
ITC13,2,Y25-34,2019-01-01,6.372459
ITC13,2,Y25-34,2020-01-01,19.426501
ITC13,9,Y25-34,2019-01-01,7.510618
ITC13,9,Y25-34,2020-01-01,14.890511
ITC14,1,Y25-34,2019-01-01,6.617647
ITC14,1,Y25-34,2020-01-01,9.455753
ITC14,2,Y25-34,2019-01-01,4.901398
ITC14,2,Y25-34,2020-01-01,9.112762
ITC14,9,Y25-34,2019-01-01,5.888505
ITC14,9,Y25-34,2020-01-01,9.328001
ITC15,1,Y25-34,2019-01-01,7.84512
ITC15,1,Y25-34,2020-01-01,6.885246
ITC15,2,Y25-34,2019-01-01,11.72969
ITC15,2,Y25-34,2020-01-01,8.401945
ITC15,9,Y25-34,2019-01-01,9.662616
ITC15,9,Y25-34,2020-01-01,7.647922
ITC16,1,Y25-34,2019-01-01,7.650657
ITC16,1,Y25-34,2020-01-01,4.13154
ITC16,2,Y25-34,2019-01-01,5.515931
ITC16,2,Y25-34,2020-01-01,5.407878
ITC16,9,Y25-34,2019-01-01,6.635324
ITC16,9,Y25-34,2020-01-01,4.672554
ITC17,1,Y25-34,2019-01-01,6.113537
ITC17,1,Y25-34,2020-01-01,4.700995
ITC17,2,Y25-34,2019-01-01,10.792952
ITC17,2,Y25-34,2020-01-01,13.262049
ITC17,9,Y25-34,2019-01-01,7.789072
ITC17,9,Y25-34,2020-01-01,8.181405
ITC18,1,Y25-34,2019-01-01,10.077565
ITC18,1,Y25-34,2020-01-01,14.012596
ITC18,2,Y25-34,2019-01-01,18.977482
ITC18,2,Y25-34,2020-01-01,14.541369
ITC18,9,Y25-34,2019-01-01,14.097029
ITC18,9,Y25-34,2020-01-01,14.230451
ITC2,1,Y25-34,2019-01-01,8.125459
ITC2,1,Y25-34,2020-01-01,8.079445
ITC2,2,Y25-34,2019-01-01,11.675852
ITC2,2,Y25-34,2020-01-01,7.601163
ITC2,9,Y25-34,2019-01-01,9.804869
ITC2,9,Y25-34,2020-01-01,7.857143
ITC20,1,Y25-34,2019-01-01,8.125459
ITC20,1,Y25-34,2020-01-01,8.079445
ITC20,2,Y25-34,2019-01-01,11.675852
ITC20,2,Y25-34,2020-01-01,7.601163
ITC20,9,Y25-34,2019-01-01,9.804869
ITC20,9,Y25-34,2020-01-01,7.857143
ITC3,1,Y25-34,2019-01-01,10.799034
ITC3,1,Y25-34,2020-01-01,13.33322
ITC3,2,Y25-34,2019-01-01,18.757327
ITC3,2,Y25-34,2020-01-01,13.810736
ITC3,9,Y25-34,2019-01-01,14.485809
ITC3,9,Y25-34,2020-01-01,13.549738
ITC31,1,Y25-34,2019-01-01,13.659499
ITC31,1,Y25-34,2020-01-01,15.50434
ITC31,2,Y25-34,2019-01-01,24.8394
ITC31,2,Y25-34,2020-01-01,15.107385
ITC31,9,Y25-34,2019-01-01,18.876504
ITC31,9,Y25-34,2020-01-01,15.343003
ITC32,1,Y25-34,2019-01-01,6.848466
ITC32,1,Y25-34,2020-01-01,8.232514
ITC32,2,Y25-34,2019-01-01,9.032258
ITC32,2,Y25-34,2020-01-01,4.850195
ITC32,9,Y25-34,2019-01-01,7.80852
ITC32,9,Y25-34,2020-01-01,6.835331
ITC33,1,Y25-34,2019-01-01,12.591903
ITC33,1,Y25-34,2020-01-01,15.421586
ITC33,2,Y25-34,2019-01-01,19.279967
ITC33,2,Y25-34,2020-01-01,14.445735
ITC33,9,Y25-34,2019-01-01,15.763981
ITC33,9,Y25-34,2020-01-01,14.970101
ITC34,1,Y25-34,2019-01-01,5.960333
ITC34,1,Y25-34,2020-01-01,8.754589
ITC34,2,Y25-34,2019-01-01,19.710368
ITC34,2,Y25-34,2020-01-01,19.367535
ITC34,9,Y25-34,2019-01-01,12.0787
ITC34,9,Y25-34,2020-01-01,14.15819
ITC4,1,Y25-34,2019-01-01,5.584349
ITC4,1,Y25-34,2020-01-01,5.984649
ITC4,2,Y25-34,2019-01-01,8.09105
ITC4,2,Y25-34,2020-01-01,7.843802
ITC4,9,Y25-34,2019-01-01,6.711683
ITC4,9,Y25-34,2020-01-01,6.821778
ITC41,1,Y25-34,2019-01-01,7.7656
ITC41,1,Y25-34,2020-01-01,4.838132
ITC41,2,Y25-34,2019-01-01,5.645011
ITC41,2,Y25-34,2020-01-01,7.927282
ITC41,9,Y25-34,2019-01-01,6.85001
ITC41,9,Y25-34,2020-01-01,6.151818
ITC42,1,Y25-34,2019-01-01,6.943894
ITC42,1,Y25-34,2020-01-01,7.525656
ITC42,2,Y25-34,2019-01-01,7.588298
ITC42,2,Y25-34,2020-01-01,8.370833
ITC42,9,Y25-34,2019-01-01,7.231382
ITC42,9,Y25-34,2020-01-01,7.913185
ITC43,1,Y25-34,2019-01-01,3.878337
ITC43,1,Y25-34,2020-01-01,5.607833
ITC43,2,Y25-34,2019-01-01,7.722722
ITC43,2,Y25-34,2020-01-01,7.984046
ITC43,9,Y25-34,2019-01-01,5.839487
ITC43,9,Y25-34,2020-01-01,6.717935
ITC44,1,Y25-34,2019-01-01,3.336385
ITC44,1,Y25-34,2020-01-01,5.844019
ITC44,2,Y25-34,2019-01-01,10.422582
ITC44,2,Y25-34,2020-01-01,8.401826
ITC44,9,Y25-34,2019-01-01,6.012138
ITC44,9,Y25-34,2020-01-01,6.771633
ITC45,1,Y25-34,2019-01-01,5.784052
ITC45,1,Y25-34,2020-01-01,8.686767
ITC45,2,Y25-34,2019-01-01,8.408386
ITC45,2,Y25-34,2020-01-01,6.788745
ITC45,9,Y25-34,2019-01-01,6.957564
ITC45,9,Y25-34,2020-01-01,7.803345
ITC46,1,Y25-34,2019-01-01,3.018333
ITC46,1,Y25-34,2020-01-01,2.330372
ITC46,2,Y25-34,2019-01-01,2.119172
ITC46,2,Y25-34,2020-01-01,5.311736
ITC46,9,Y25-34,2019-01-01,2.669215
ITC46,9,Y25-34,2020-01-01,3.546543
ITC47,1,Y25-34,2019-01-01,3.559106
ITC47,1,Y25-34,2020-01-01,2.161015
ITC47,2,Y25-34,2019-01-01,9.136044
ITC47,2,Y25-34,2020-01-01,6.961324
ITC47,9,Y25-34,2019-01-01,6.397993
ITC47,9,Y25-34,2020-01-01,4.408204
ITC48,1,Y25-34,2019-01-01,9.342627
ITC48,1,Y25-34,2020-01-01,7.317828
ITC48,2,Y25-34,2019-01-01,9.480437
ITC48,2,Y25-34,2020-01-01,11.186643
ITC48,9,Y25-34,2019-01-01,9.403294
ITC48,9,Y25-34,2020-01-01,9.112027
ITC49,1,Y25-34,2019-01-01,5.152511
ITC49,1,Y25-34,2020-01-01,7.805236
ITC49,2,Y25-34,2019-01-01,11.160234
ITC49,2,Y25-34,2020-01-01,8.302115
ITC49,9,Y25-34,2019-01-01,7.795416
ITC49,9,Y25-34,2020-01-01,8.005454
ITC4A,1,Y25-34,2019-01-01,7.388623
ITC4A,1,Y25-34,2020-01-01,7.120461
ITC4A,2,Y25-34,2019-01-01,4.257548
ITC4A,2,Y25-34,2020-01-01,12.546362
ITC4A,9,Y25-34,2019-01-01,5.875346
ITC4A,9,Y25-34,2020-01-01,9.53075
ITC4B,1,Y25-34,2019-01-01,2.572588
ITC4B,1,Y25-34,2020-01-01,6.784404
ITC4B,2,Y25-34,2019-01-01,11.091376
ITC4B,2,Y25-34,2020-01-01,11.645272
ITC4B,9,Y25-34,2019-01-01,6.385361
ITC4B,9,Y25-34,2020-01-01,8.853571
ITD,1,Y25-34,2019-01-01,6.502846
ITD,1,Y25-34,2019-01-01,7.77423
ITD,1,Y25-34,2019-04-01,6.260469
ITD,1,Y25-34,2019-10-01,6.547724
ITD,1,Y25-34,2019-07-01,5.392389
ITD,1,Y25-34,2020-01-01,7.271141
ITD,1,Y25-34,2020-04-01,6.537333
ITD,1,Y25-34,2020-01-01,6.662093
ITD,1,Y25-34,2020-07-01,7.661819
ITD,1,Y25-34,2020-10-01,8.221243
ITD,2,Y25-34,2019-01-01,9.536122
ITD,2,Y25-34,2019-01-01,10.262765
ITD,2,Y25-34,2019-04-01,10.671845
ITD,2,Y25-34,2019-10-01,8.709571
ITD,2,Y25-34,2019-07-01,8.434675
ITD,2,Y25-34,2020-01-01,9.858182
ITD,2,Y25-34,2020-04-01,7.981109
ITD,2,Y25-34,2020-01-01,8.41356
ITD,2,Y25-34,2020-07-01,11.211266
ITD,2,Y25-34,2020-10-01,11.778487
ITD,9,Y25-34,2019-01-01,7.865679
ITD,9,Y25-34,2019-01-01,8.891667
ITD,9,Y25-34,2019-04-01,8.274686
ITD,9,Y25-34,2019-10-01,7.512896
ITD,9,Y25-34,2019-07-01,6.746527
ITD,9,Y25-34,2020-01-01,8.412892
ITD,9,Y25-34,2020-04-01,7.157634
ITD,9,Y25-34,2020-01-01,7.453202
ITD,9,Y25-34,2020-07-01,9.212066
ITD,9,Y25-34,2020-10-01,9.810073
ITDA,1,Y25-34,2019-01-01,4.187614
ITDA,1,Y25-34,2020-01-01,5.587017
ITDA,2,Y25-34,2019-01-01,6.303134
ITDA,2,Y25-34,2020-01-01,6.489052
ITDA,9,Y25-34,2019-01-01,5.147171
ITDA,9,Y25-34,2020-01-01,5.986186
ITD1,1,Y25-34,2019-01-01,3.240874
ITD1,1,Y25-34,2020-01-01,5.638951
ITD1,2,Y25-34,2019-01-01,3.583319
ITD1,2,Y25-34,2020-01-01,4.08452
ITD1,9,Y25-34,2019-01-01,3.395251
ITD1,9,Y25-34,2020-01-01,4.971648
ITD2,1,Y25-34,2019-01-01,5.202133
ITD2,1,Y25-34,2020-01-01,5.52981
ITD2,2,Y25-34,2019-01-01,9.161534
ITD2,2,Y25-34,2020-01-01,8.875158
ITD2,9,Y25-34,2019-01-01,7.010582
ITD2,9,Y25-34,2020-01-01,7.051296
ITD3,1,Y25-34,2019-01-01,6.611806
ITD3,1,Y25-34,2020-01-01,7.284012
ITD3,2,Y25-34,2019-01-01,8.64769
ITD3,2,Y25-34,2020-01-01,10.155554
ITD3,9,Y25-34,2019-01-01,7.518484
ITD3,9,Y25-34,2020-01-01,8.560761
ITD31,1,Y25-34,2019-01-01,5.600969
ITD31,1,Y25-34,2020-01-01,3.125846
ITD31,2,Y25-34,2019-01-01,6.812419
ITD31,2,Y25-34,2020-01-01,9.189262
ITD31,9,Y25-34,2019-01-01,6.12272
ITD31,9,Y25-34,2020-01-01,5.879094
ITD32,1,Y25-34,2019-01-01,6.367553
ITD32,1,Y25-34,2020-01-01,13.264549
ITD32,2,Y25-34,2019-01-01,7.058411
ITD32,2,Y25-34,2020-01-01,14.411602
ITD32,9,Y25-34,2019-01-01,6.686612
ITD32,9,Y25-34,2020-01-01,13.781495
ITD33,1,Y25-34,2019-01-01,6.109072
ITD33,1,Y25-34,2020-01-01,3.385344
ITD33,2,Y25-34,2019-01-01,10.340295
ITD33,2,Y25-34,2020-01-01,2.989412
ITD33,9,Y25-34,2019-01-01,8.110535
ITD33,9,Y25-34,2020-01-01,3.226075
ITD34,1,Y25-34,2019-01-01,8.734353
ITD34,1,Y25-34,2020-01-01,3.201756
ITD34,2,Y25-34,2019-01-01,10.691877
ITD34,2,Y25-34,2020-01-01,11.259349
ITD34,9,Y25-34,2019-01-01,9.618586
ITD34,9,Y25-34,2020-01-01,7.178077
ITD35,1,Y25-34,2019-01-01,7.991947
ITD35,1,Y25-34,2020-01-01,10.227897
ITD35,2,Y25-34,2019-01-01,10.314121
ITD35,2,Y25-34,2020-01-01,4.23948
ITD35,9,Y25-34,2019-01-01,8.982956
ITD35,9,Y25-34,2020-01-01,7.591647
ITD36,1,Y25-34,2019-01-01,3.130076
ITD36,1,Y25-34,2020-01-01,7.397013
ITD36,2,Y25-34,2019-01-01,8.772476
ITD36,2,Y25-34,2020-01-01,8.925549
ITD36,9,Y25-34,2019-01-01,5.521288
ITD36,9,Y25-34,2020-01-01,8.001117
ITD37,1,Y25-34,2019-01-01,15.491539
ITD37,1,Y25-34,2020-01-01,6.691905
ITD37,2,Y25-34,2019-01-01,7.643483
ITD37,2,Y25-34,2020-01-01,22.393426
ITD37,9,Y25-34,2019-01-01,11.333712
ITD37,9,Y25-34,2020-01-01,13.990101
ITD4,1,Y25-34,2019-01-01,7.052902
ITD4,1,Y25-34,2020-01-01,6.948993
ITD4,2,Y25-34,2019-01-01,10.666992
ITD4,2,Y25-34,2020-01-01,11.427359
ITD4,9,Y25-34,2019-01-01,8.648969
ITD4,9,Y25-34,2020-01-01,8.893152
ITD41,1,Y25-34,2019-01-01,3.271879
ITD41,1,Y25-34,2020-01-01,4.31962
ITD41,2,Y25-34,2019-01-01,11.85641
ITD41,2,Y25-34,2020-01-01,6.615272
ITD41,9,Y25-34,2019-01-01,6.833674
ITD41,9,Y25-34,2020-01-01,5.310491
ITD42,1,Y25-34,2019-01-01,8.5599
ITD42,1,Y25-34,2020-01-01,9.027449
ITD42,2,Y25-34,2019-01-01,11.105375
ITD42,2,Y25-34,2020-01-01,13.206812
ITD42,9,Y25-34,2019-01-01,9.720007
ITD42,9,Y25-34,2020-01-01,10.851245
ITD43,1,Y25-34,2019-01-01,11.785849
ITD43,1,Y25-34,2020-01-01,9.638019
ITD43,2,Y25-34,2019-01-01,10.339257
ITD43,2,Y25-34,2020-01-01,18.333333
ITD43,9,Y25-34,2019-01-01,11.085067
ITD43,9,Y25-34,2020-01-01,13.739294
ITD44,1,Y25-34,2019-01-01,6.687183
ITD44,1,Y25-34,2020-01-01,4.654693
ITD44,2,Y25-34,2019-01-01,8.680947
ITD44,2,Y25-34,2020-01-01,9.839357
ITD44,9,Y25-34,2019-01-01,7.533624
ITD44,9,Y25-34,2020-01-01,6.814268
ITD5,1,Y25-34,2019-01-01,6.85125
ITD5,1,Y25-34,2020-01-01,7.781534
ITD5,2,Y25-34,2019-01-01,11.067736
ITD5,2,Y25-34,2020-01-01,10.02732
ITD5,9,Y25-34,2019-01-01,8.767615
ITD5,9,Y25-34,2020-01-01,8.768341
ITD51,1,Y25-34,2019-01-01,8.397161
ITD51,1,Y25-34,2020-01-01,7.31093
ITD51,2,Y25-34,2019-01-01,7.170057
ITD51,2,Y25-34,2020-01-01,6.244522
ITD51,9,Y25-34,2019-01-01,7.864629
ITD51,9,Y25-34,2020-01-01,6.888165
ITD52,1,Y25-34,2019-01-01,5.563155
ITD52,1,Y25-34,2020-01-01,8.243441
ITD52,2,Y25-34,2019-01-01,11.630206
ITD52,2,Y25-34,2020-01-01,10.08711
ITD52,9,Y25-34,2019-01-01,8.474174
ITD52,9,Y25-34,2020-01-01,9.004665
ITD53,1,Y25-34,2019-01-01,4.474182
ITD53,1,Y25-34,2020-01-01,6.519516
ITD53,2,Y25-34,2019-01-01,12.230249
ITD53,2,Y25-34,2020-01-01,16.023768
ITD53,9,Y25-34,2019-01-01,7.957051
ITD53,9,Y25-34,2020-01-01,10.917711
ITD54,1,Y25-34,2019-01-01,9.007776
ITD54,1,Y25-34,2020-01-01,9.304069
ITD54,2,Y25-34,2019-01-01,12.199313
ITD54,2,Y25-34,2020-01-01,11.483324
ITD54,9,Y25-34,2019-01-01,10.455645
ITD54,9,Y25-34,2020-01-01,10.281718
ITD55,1,Y25-34,2019-01-01,5.605957
ITD55,1,Y25-34,2020-01-01,8.356162
ITD55,2,Y25-34,2019-01-01,6.035266
ITD55,2,Y25-34,2020-01-01,6.734833
ITD55,9,Y25-34,2019-01-01,5.790579
ITD55,9,Y25-34,2020-01-01,7.646368
ITD56,1,Y25-34,2019-01-01,11.342141
ITD56,1,Y25-34,2020-01-01,5.641026
ITD56,2,Y25-34,2019-01-01,15.129219
ITD56,2,Y25-34,2020-01-01,10.448679
ITD56,9,Y25-34,2019-01-01,13.044557
ITD56,9,Y25-34,2020-01-01,7.873426
ITD57,1,Y25-34,2019-01-01,1.644695
ITD57,1,Y25-34,2020-01-01,7.314643
ITD57,2,Y25-34,2019-01-01,11.016347
ITD57,2,Y25-34,2020-01-01,7.293791
ITD57,9,Y25-34,2019-01-01,6.084995
ITD57,9,Y25-34,2020-01-01,7.305551
ITD58,1,Y25-34,2019-01-01,7.276309
ITD58,1,Y25-34,2020-01-01,5.294927
ITD58,2,Y25-34,2019-01-01,11.771194
ITD58,2,Y25-34,2020-01-01,4.832936
ITD58,9,Y25-34,2019-01-01,9.283101
ITD58,9,Y25-34,2020-01-01,5.117905
ITD59,1,Y25-34,2019-01-01,11.44358
ITD59,1,Y25-34,2020-01-01,10.435647
ITD59,2,Y25-34,2019-01-01,18.254702
ITD59,2,Y25-34,2020-01-01,17.766925
ITD59,9,Y25-34,2019-01-01,14.976804
ITD59,9,Y25-34,2020-01-01,14.070981
ITE,1,Y25-34,2019-01-01,12.555676
ITE,1,Y25-34,2019-01-01,14.320823
ITE,1,Y25-34,2019-04-01,13.741863
ITE,1,Y25-34,2019-10-01,11.620806
ITE,1,Y25-34,2019-07-01,10.491738
ITE,1,Y25-34,2020-01-01,10.79643
ITE,1,Y25-34,2020-04-01,8.560855
ITE,1,Y25-34,2020-01-01,9.777606
ITE,1,Y25-34,2020-07-01,13.200409
ITE,1,Y25-34,2020-10-01,11.53406
ITE,2,Y25-34,2019-01-01,14.082643
ITE,2,Y25-34,2019-01-01,15.853569
ITE,2,Y25-34,2019-04-01,14.488216
ITE,2,Y25-34,2019-10-01,14.207211
ITE,2,Y25-34,2019-07-01,11.666104
ITE,2,Y25-34,2020-01-01,14.121324
ITE,2,Y25-34,2020-04-01,13.950852
ITE,2,Y25-34,2020-01-01,12.351247
ITE,2,Y25-34,2020-07-01,17.044442
ITE,2,Y25-34,2020-10-01,13.259312
ITE,9,Y25-34,2019-01-01,13.251473
ITE,9,Y25-34,2019-01-01,15.021436
ITE,9,Y25-34,2019-04-01,14.087395
ITE,9,Y25-34,2019-10-01,12.782067
ITE,9,Y25-34,2019-07-01,11.024442
ITE,9,Y25-34,2020-01-01,12.267008
ITE,9,Y25-34,2020-04-01,10.919585
ITE,9,Y25-34,2020-01-01,10.946492
ITE,9,Y25-34,2020-07-01,14.877853
ITE,9,Y25-34,2020-10-01,12.293953
ITE1,1,Y25-34,2019-01-01,7.862607
ITE1,1,Y25-34,2020-01-01,6.63483
ITE1,2,Y25-34,2019-01-01,12.436586
ITE1,2,Y25-34,2020-01-01,12.411802
ITE1,9,Y25-34,2019-01-01,9.962778
ITE1,9,Y25-34,2020-01-01,9.251916
ITE11,1,Y25-34,2019-01-01,9.940984
ITE11,1,Y25-34,2020-01-01,8.296558
ITE11,2,Y25-34,2019-01-01,12.776512
ITE11,2,Y25-34,2020-01-01,20.758643
ITE11,9,Y25-34,2019-01-01,11.349022
ITE11,9,Y25-34,2020-01-01,13.787996
ITE12,1,Y25-34,2019-01-01,9.818422
ITE12,1,Y25-34,2020-01-01,9.313373
ITE12,2,Y25-34,2019-01-01,10.313999
ITE12,2,Y25-34,2020-01-01,8.30453
ITE12,9,Y25-34,2019-01-01,10.054667
ITE12,9,Y25-34,2020-01-01,8.935629
ITE13,1,Y25-34,2019-01-01,6.095005
ITE13,1,Y25-34,2020-01-01,4.877242
ITE13,2,Y25-34,2019-01-01,16.838488
ITE13,2,Y25-34,2020-01-01,18.059866
ITE13,9,Y25-34,2019-01-01,11.152193
ITE13,9,Y25-34,2020-01-01,10.839446
ITE14,1,Y25-34,2019-01-01,5.666682
ITE14,1,Y25-34,2020-01-01,7.825545
ITE14,2,Y25-34,2019-01-01,12.401966
ITE14,2,Y25-34,2020-01-01,11.366456
ITE14,9,Y25-34,2019-01-01,8.899208
ITE14,9,Y25-34,2020-01-01,9.563629
ITE15,1,Y25-34,2019-01-01,10.368029
ITE15,1,Y25-34,2020-01-01,2.552881
ITE15,2,Y25-34,2019-01-01,7.598691
ITE15,2,Y25-34,2020-01-01,10.989137
ITE15,9,Y25-34,2019-01-01,9.148051
ITE15,9,Y25-34,2020-01-01,5.838343
IT,1,Y_GE35,2019-01-01,6.517367
IT,1,Y_GE35,2019-01-01,7.429534
IT,1,Y_GE35,2019-04-01,6.466597
IT,1,Y_GE35,2019-10-01,6.207371
IT,1,Y_GE35,2019-07-01,5.970527
IT,1,Y_GE35,2020-01-01,5.82792
IT,1,Y_GE35,2020-04-01,5.151575
IT,1,Y_GE35,2020-01-01,5.966931
IT,1,Y_GE35,2020-07-01,6.269591
IT,1,Y_GE35,2020-10-01,5.912676
IT,2,Y_GE35,2019-01-01,8.260837
IT,2,Y_GE35,2019-01-01,8.906172
IT,2,Y_GE35,2019-04-01,7.796565
IT,2,Y_GE35,2019-10-01,8.645202
IT,2,Y_GE35,2019-07-01,7.696177
IT,2,Y_GE35,2020-01-01,7.482896
IT,2,Y_GE35,2020-04-01,5.965376
IT,2,Y_GE35,2020-01-01,7.87068
IT,2,Y_GE35,2020-07-01,8.354158
IT,2,Y_GE35,2020-10-01,7.708791
IT,9,Y_GE35,2019-01-01,7.263752
IT,9,Y_GE35,2019-01-01,8.061901
IT,9,Y_GE35,2019-04-01,7.036333
IT,9,Y_GE35,2019-10-01,7.254694
IT,9,Y_GE35,2019-07-01,6.705937
IT,9,Y_GE35,2020-01-01,6.535056
IT,9,Y_GE35,2020-04-01,5.497985
IT,9,Y_GE35,2020-01-01,6.781531
IT,9,Y_GE35,2020-07-01,7.157713
IT,9,Y_GE35,2020-10-01,6.684049
ITCD,1,Y_GE35,2019-01-01,3.559646
ITCD,1,Y_GE35,2019-01-01,4.122762
ITCD,1,Y_GE35,2019-04-01,3.319136
ITCD,1,Y_GE35,2019-10-01,3.513557
ITCD,1,Y_GE35,2019-07-01,3.282721
ITCD,1,Y_GE35,2020-01-01,3.326306
ITCD,1,Y_GE35,2020-04-01,2.833756
ITCD,1,Y_GE35,2020-01-01,3.216971
ITCD,1,Y_GE35,2020-07-01,3.781813
ITCD,1,Y_GE35,2020-10-01,3.470563
ITCD,2,Y_GE35,2019-01-01,5.854543
ITCD,2,Y_GE35,2019-01-01,6.593989
ITCD,2,Y_GE35,2019-04-01,5.421119
ITCD,2,Y_GE35,2019-10-01,5.802874
ITCD,2,Y_GE35,2019-07-01,5.595585
ITCD,2,Y_GE35,2020-01-01,5.153476
ITCD,2,Y_GE35,2020-04-01,4.359944
ITCD,2,Y_GE35,2020-01-01,5.284024
ITCD,2,Y_GE35,2020-07-01,5.749411
ITCD,2,Y_GE35,2020-10-01,5.212333
ITCD,9,Y_GE35,2019-01-01,4.584337
ITCD,9,Y_GE35,2019-01-01,5.22707
ITCD,9,Y_GE35,2019-04-01,4.254659
ITCD,9,Y_GE35,2019-10-01,4.54242
ITCD,9,Y_GE35,2019-07-01,4.311195
ITCD,9,Y_GE35,2020-01-01,4.141024
ITCD,9,Y_GE35,2020-04-01,3.512015
ITCD,9,Y_GE35,2020-01-01,4.140063
ITCD,9,Y_GE35,2020-07-01,4.656105
ITCD,9,Y_GE35,2020-10-01,4.251234
ITC,1,Y_GE35,2019-01-01,3.99131
ITC,1,Y_GE35,2019-01-01,4.668189
ITC,1,Y_GE35,2019-04-01,3.888478
ITC,1,Y_GE35,2019-10-01,3.745453
ITC,1,Y_GE35,2019-07-01,3.660552
ITC,1,Y_GE35,2020-01-01,3.607565
ITC,1,Y_GE35,2020-04-01,3.120575
ITC,1,Y_GE35,2020-01-01,3.494009
ITC,1,Y_GE35,2020-07-01,4.151615
ITC,1,Y_GE35,2020-10-01,3.660384
ITC,2,Y_GE35,2019-01-01,6.329589
ITC,2,Y_GE35,2019-01-01,7.134018
ITC,2,Y_GE35,2019-04-01,5.736495
ITC,2,Y_GE35,2019-10-01,6.421268
ITC,2,Y_GE35,2019-07-01,6.014717
ITC,2,Y_GE35,2020-01-01,5.213458
ITC,2,Y_GE35,2020-04-01,4.366587
ITC,2,Y_GE35,2020-01-01,5.374485
ITC,2,Y_GE35,2020-07-01,5.848902
ITC,2,Y_GE35,2020-10-01,5.253919
ITC,9,Y_GE35,2019-01-01,5.031885
ITC,9,Y_GE35,2019-01-01,5.766999
ITC,9,Y_GE35,2019-04-01,4.708487
ITC,9,Y_GE35,2019-10-01,4.943803
ITC,9,Y_GE35,2019-07-01,4.703104
ITC,9,Y_GE35,2020-01-01,4.32211
ITC,9,Y_GE35,2020-04-01,3.673728
ITC,9,Y_GE35,2020-01-01,4.330094
ITC,9,Y_GE35,2020-07-01,4.904313
ITC,9,Y_GE35,2020-10-01,4.373867
ITC1,1,Y_GE35,2019-01-01,4.489046
ITC1,1,Y_GE35,2020-01-01,4.72223
ITC1,2,Y_GE35,2019-01-01,7.107318
ITC1,2,Y_GE35,2020-01-01,6.623928
ITC1,9,Y_GE35,2019-01-01,5.668939
ITC1,9,Y_GE35,2020-01-01,5.584643
