ID,MESI,SESSO,TITOLO,ETA,NCOMP,NSESSOM,NSESSOF,NCOMP5,NCOMP613,NCOMP1417,NCOMP1844,NCOMP4554,NCOMP5564,NCOMP65,SITGEN,MLAV,PREZZIP,PREZZIF,NOCCOTT,NSMART,NOCCNOW,OCC,CONTR,SETT,PROBPERD,PROBLAV,PROBPERDF,MISURE_1,MISURE_2,MISURE_3,MISURE_4,MISURE_5,MISURE_6,MISURE_7,SMARTTEO,SMARTEFF,SMARTMOT,PROBIMPR,DIFFAFF,CONDGEN,VARRED,VARREDQ,VARREDM,VARREDMQ,DEBITI_1,DEBITI_2,DEBITI_3,DIFFDEB_1,DIFFDEB_2,DIFFDEB_3,DIFFDEB_4,DIFFDEB_5,DURMOR,FINEMOR,ATFIN,VARREDF,VARREDFA,VARREDFD,RISPAR,PRECAUZ,VARCONS,VARCONSQ,VARQUAL,VARQUAN,RICPRES,MOTPRES,NATALE,FREQATT_1,FREQATT_2,FREQATT_3,FREQATT_4,FREQATT_5,RIDMOT,ALTRIMOT_1,ALTRIMOT_2,ALTRIMOT_3,CONTAGI_1_1,CONTAGI_2_1,CONTAGI_3_1,CONTAGI_4_1,CONTAGI_5_1,CONTAGI_1_2,CONTAGI_2_2,CONTAGI_3_2,CONTAGI_4_2,CONTAGI_5_2,CONTAGI_1_3,CONTAGI_2_3,CONTAGI_3_3,CONTAGI_4_3,CONTAGI_5_3,CONTAGI_1_4,CONTAGI_2_4,CONTAGI_3_4,CONTAGI_4_4,CONTAGI_5_4,AREA5,ACOM,Y_MONTH,STACIV,DATAINT,PESO,PNASC
177451,2.0,2,3,29,2,1,1,0,0,0,2,0,0,0,5,5,3,2,1,0.0,1,3,,,,50.0,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,3,,1.0,1,10000,3,4.0,2.0,1.0,6,,1,2,1,1,1,1,1.0,,,,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,21NOV2020,17258.0883444887,1
177606,,1,7,47,3,2,1,0,0,0,1,2,0,0,3,2,3,4,2,1.0,2,2,,9.0,30.0,,0.0,2,2,2,2,1,2,2,50.0,70.0,,0,,3,3,3.0,3,2.0,2,2,2,,,,,,,,1,1,1.0,,1,5000,3,2.0,3.0,1.0,6,,3,1,1,1,1,1,1.0,,,,3,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,3,7,1,25NOV2020,6524.43358124136,1
178013,4.0,1,2,78,3,1,2,0,0,0,1,0,0,2,4,4,4,1,0,,0,3,,,,0.0,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,2,,,,,,,,1,2,,,1,20000,2,,,,6,,1,2,2,3,3,3,2.0,50.0,50.0,0.0,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,1,1,12,3,21NOV2020,23134.7674367988,1
178369,2.0,2,3,38,2,1,1,1,0,0,1,0,0,0,5,5,1,1,1,0.0,1,1,2.0,4.0,80.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,2,3,3.0,3,3.0,2,2,2,,,,,,,,2,3,,3.0,2,10000,3,4.0,2.0,1.0,6,,2,2,1,1,1,1,1.0,,,,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,25NOV2020,12271.4368753375,1
178497,1.0,1,4,53,3,2,1,0,0,0,1,2,0,0,3,3,3,2,2,0.0,2,1,1.0,98.0,0.0,,0.0,1,2,2,2,2,2,1,5.0,100.0,,0,2.0,4,2,,2,,2,2,2,,,,,,,,2,2,,,1,300,2,,,,6,,7,2,2,2,2,2,2.0,25.0,50.0,25.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,22NOV2020,6701.89073525739,1
178560,1.0,1,4,66,2,1,1,0,0,0,0,0,1,1,2,2,3,1,1,0.0,1,4,,,,,,2,2,2,2,2,2,1,,,,0,,3,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,1,1.0,,1,2000,2,,,,6,,1,3,2,2,1,1,1.0,,,,3,2,3,3,4,3,2,3,2,2,2,1,1,1,1,3,1,1,1,1,1,4,8,3,21NOV2020,6136.69390146936,1
178653,1.0,1,7,55,1,1,0,0,0,0,0,0,1,0,3,2,2,2,1,1.0,1,1,1.0,9.0,0.0,,,1,2,2,2,2,2,2,100.0,2.0,1.0,0,2.0,5,2,,2,,2,2,2,,,,,,,,2,1,1.0,,3,0,2,,,,6,,2,2,2,3,1,1,2.0,75.0,5.0,20.0,4,4,3,1,1,3,1,3,1,1,3,1,3,1,2,3,2,3,1,2,3,3,10,1,21NOV2020,22637.0889930408,1
178753,4.0,1,4,40,4,3,1,2,0,0,2,0,0,0,5,5,3,1,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,7.0,0.0,2.0,50,,3,3,1.0,2,,2,2,2,,,,,,,,1,2,,,2,2000,2,,,,6,,1,3,2,1,2,1,2.0,0.0,100.0,0.0,4,4,1,3,3,3,4,1,3,1,3,3,1,2,2,3,2,1,2,2,2,2,14,2,22NOV2020,9790.0653612673,1
178821,2.0,1,2,71,3,1,2,0,0,0,1,0,0,2,5,5,3,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,3,3,1.0,3,1.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,3,,1.0,2,2500,1,,2.0,1.0,6,,4,3,1,1,1,1,1.0,,,,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,9,3,21NOV2020,17404.5445691903,1
178860,4.0,1,6,72,2,1,1,0,0,0,0,0,0,2,1,2,3,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,0,2,,,,6,,1,3,3,3,1,1,2.0,50.0,40.0,10.0,4,3,3,3,5,3,3,3,3,4,2,2,2,2,2,2,2,2,2,1,1,3,9,3,21NOV2020,5503.09385125783,1
178997,1.0,1,3,64,3,1,2,0,0,0,1,0,2,0,5,5,2,2,2,0.0,2,4,,,,,0.0,2,2,2,2,2,2,2,,,,0,,4,2,,2,,1,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,2000,2,,,,6,,2,1,1,1,1,1,2.0,10.0,40.0,50.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,18,3,20NOV2020,9798.81688781972,1
178998,4.0,1,3,43,2,1,1,0,0,0,2,0,0,0,2,5,2,1,2,1.0,2,1,1.0,8.0,10.0,,10.0,1,2,1,2,2,2,2,50.0,20.0,2.0,0,,4,3,2.0,3,1.0,2,2,2,,,,,,,,1,1,1.0,,1,3500,1,,3.0,1.0,6,,1,1,1,1,1,1,2.0,45.0,45.0,10.0,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,98,3,22NOV2020,12020.0038168755,1
178999,4.0,1,3,69,2,1,1,0,0,0,0,0,0,2,4,3,4,2,2,0.0,0,4,,,,,,2,2,2,2,2,1,2,,,,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,10000,2,,,,6,,1,2,1,1,1,1,2.0,80.0,10.0,10.0,4,4,5,3,2,5,4,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,20,3,21NOV2020,12278.691327738,1
179265,3.0,1,3,42,2,1,1,0,0,0,2,0,0,0,3,3,2,1,2,0.0,2,1,4.0,2.0,60.0,,50.0,2,2,2,2,2,2,2,0.0,5.0,,0,,3,2,,2,,1,2,2,1.0,0.0,0.0,0.0,0.0,,,2,3,,2.0,1,50000,2,,,,6,,1,3,3,3,3,1,2.0,30.0,40.0,30.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,98,3,20NOV2020,9430.08490825814,1
179366,4.0,1,4,36,2,1,1,0,0,0,2,0,0,0,5,5,3,1,1,0.0,1,3,,,,10.0,,2,2,2,2,2,2,2,,,,0,,5,3,3.0,3,3.0,2,2,2,,,,,,,,2,3,,3.0,2,1500,3,3.0,2.0,1.0,6,,1,2,1,1,1,1,1.0,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,12,3,24NOV2020,7900.41826534973,1
179413,4.0,1,4,55,4,2,2,0,0,1,1,1,1,0,4,5,1,1,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,2,,2,,2,2,2,,,,,,,,2,2,,,2,3,2,,,,6,,5,2,2,1,2,2,1.0,,,,3,2,1,2,2,3,2,1,2,2,3,2,1,2,2,3,2,1,2,3,3,5,12,3,21NOV2020,6243.10246776073,1
179732,2.0,1,7,63,2,1,1,0,0,0,1,0,1,0,2,2,3,2,2,0.0,2,2,,7.0,0.0,,20.0,2,2,2,2,2,2,2,20.0,0.0,4.0,0,,3,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,3,10000,2,,,,6,,5,3,1,3,2,1,1.0,,,,3,3,3,3,4,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,9,4,21NOV2020,5868.43089443936,1
179750,4.0,1,5,34,2,1,1,0,0,0,2,0,0,0,5,5,2,1,2,2.0,2,1,1.0,4.0,10.0,,5.0,2,2,2,2,2,2,2,100.0,100.0,,0,,6,1,,1,,2,2,2,,,,,,,,2,1,1.0,,1,100000,2,,,,6,,7,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,98,3,21NOV2020,9844.25022096042,1
179832,4.0,1,4,67,2,1,1,0,0,0,0,0,0,2,5,5,2,1,0,,0,4,,,,,,2,1,2,2,2,2,2,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,5000,2,,,,1,2.0,1,3,3,3,3,2,1.0,,,,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,19,3,21NOV2020,8903.28130606322,1
179898,2.0,2,1,87,2,0,2,0,0,0,0,1,0,1,9,9,9,9,1,0.0,1,3,,,,100.0,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,2,2,2,,,,,,,,1,2,,,2,2000,2,,,,6,,1,3,3,3,3,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,98,4,21NOV2020,30084.9225889259,1
180528,2.0,2,3,61,3,2,1,0,0,0,1,0,2,0,3,4,3,3,3,1.0,2,1,2.0,8.0,0.0,,60.0,1,2,2,2,2,2,2,0.0,0.0,,0,,4,3,2.0,3,2.0,2,2,1,1.0,0.0,0.0,0.0,0.0,,,2,1,2.0,,1,5000,3,2.0,3.0,2.0,6,,1,3,1,2,3,1,1.0,,,,4,4,4,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,3,12,3,25NOV2020,7643.56551314376,2
180593,4.0,2,4,59,1,0,1,0,0,0,0,0,1,0,4,4,3,2,0,,0,3,,,,10.0,,2,2,2,2,2,2,2,,,,0,2.0,3,3,2.0,3,2.0,2,2,2,,,,,,,,1,3,,3.0,2,1000,3,2.0,2.0,1.0,6,,2,2,2,2,1,1,1.0,,,,2,2,2,1,1,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,3,5,6,1,21NOV2020,17574.8822534987,1
180602,,1,4,30,2,1,1,0,0,0,2,0,0,0,3,3,3,4,0,,1,1,1.0,98.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,4,3,1.0,3,1.0,1,2,2,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,50000,2,,,,6,,7,3,3,2,1,1,2.0,30.0,50.0,20.0,1,3,1,3,4,2,2,3,2,2,1,4,2,2,3,4,2,3,4,2,4,5,12,2,22NOV2020,14099.4373187988,1
180855,1.0,1,3,57,3,2,1,0,0,0,1,0,2,0,5,5,2,2,3,0.0,2,2,,4.0,20.0,,1.0,1,2,2,2,1,2,2,0.0,0.0,,0,,4,3,3.0,3,2.0,2,1,2,1.0,0.0,0.0,0.0,0.0,,,2,2,,,2,10000,3,4.0,3.0,1.0,1,4.0,3,3,2,2,1,1,1.0,,,,3,4,4,1,1,3,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,2,98,3,21NOV2020,9964.48779237281,1
181690,1.0,1,2,66,3,2,1,0,0,0,1,0,1,1,5,5,2,2,3,0.0,1,4,,,,,,1,1,2,2,2,2,2,,,,0,,3,3,1.0,2,,2,1,1,0.0,0.0,0.0,0.0,1.0,,,2,3,,2.0,2,5000,3,2.0,3.0,1.0,1,1.0,1,3,2,1,1,1,1.0,,,,3,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,18,3,21NOV2020,26131.9296951716,1
181695,2.0,2,7,46,2,0,2,0,0,1,0,1,0,0,2,2,3,1,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,80.0,0.0,4.0,0,,3,1,,2,,1,1,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,5000,2,,,,6,,1,3,3,3,2,1,2.0,60.0,5.0,35.0,3,3,3,2,4,3,2,3,1,2,2,1,2,1,1,2,1,2,1,1,4,5,10,6,22NOV2020,6228.55452295346,1
182085,2.0,2,3,57,2,0,2,0,0,0,1,0,1,0,2,2,2,9,0,,0,3,,,,0.0,,2,2,1,2,2,2,2,,,,0,2.0,3,2,,2,,2,2,2,,,,,,,,2,2,,,1,7000,2,,,,6,,1,3,2,2,1,1,2.0,50.0,30.0,20.0,3,2,3,1,1,3,3,1,2,1,4,1,1,1,1,4,2,1,1,1,4,2,3,5,23NOV2020,5595.9077624448,1
182178,2.0,1,3,39,2,1,1,0,0,0,2,0,0,0,5,5,2,1,1,0.0,1,3,,,,100.0,,2,2,1,2,2,2,2,,,,0,2.0,5,3,3.0,2,,2,2,2,,,,,,,,2,1,4.0,,1,10000,2,,,,6,,4,3,1,2,1,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,23NOV2020,14075.0054091242,1
182205,1.0,1,3,42,2,1,1,0,0,0,2,0,0,0,5,5,2,1,1,0.0,1,2,,98.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,1.0,4,3,2.0,3,2.0,2,2,1,1.0,0.0,0.0,0.0,0.0,,,2,3,,2.0,2,2000,3,2.0,3.0,2.0,6,,1,3,1,1,1,1,1.0,,,,5,5,5,5,5,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,3,11,2,21NOV2020,9430.08490825814,1
182451,4.0,1,3,67,4,2,2,0,0,0,2,0,1,1,3,4,3,4,1,0.0,1,3,,,,0.0,,2,2,1,2,2,2,2,,,,0,,2,2,,2,,2,2,2,,,,,,,,1,2,,,2,20000,2,,,,6,,4,2,2,1,2,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,1,5,3,22NOV2020,5373.83325449457,1
182515,1.0,1,3,62,2,1,1,0,0,0,1,0,1,0,3,3,3,3,2,0.0,1,4,,,,,,2,2,2,2,2,2,2,,,,0,1.0,3,2,,2,,2,2,2,,,,,,,,2,1,1.0,,1,2000,2,,,,6,,4,3,2,1,2,2,1.0,,,,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,12,5,21NOV2020,9766.79863913529,1
182596,2.0,2,3,37,5,1,4,0,3,0,2,0,0,0,5,5,9,9,2,1.0,1,6,,,,,,2,2,1,2,1,2,2,,,,0,,4,3,3.0,2,,2,2,2,,,,,,,,2,3,,2.0,2,2000,3,2.0,2.0,1.0,2,1.0,4,2,1,1,1,1,1.0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,7,3,28NOV2020,6496.83954993015,1
182626,4.0,1,5,38,1,1,0,0,0,0,1,0,0,0,3,3,3,2,1,1.0,1,1,1.0,9.0,10.0,,,2,2,2,2,2,2,2,100.0,85.0,1.0,0,,5,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,10000,2,,,,6,,2,3,2,2,2,2,2.0,40.0,50.0,10.0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,5,9,1,22NOV2020,21373.7327884597,1
182628,4.0,2,7,45,1,0,1,0,0,0,0,1,0,0,4,4,3,1,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,10.0,0.0,1.0,0,,4,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,2000,2,,,,6,,2,2,1,1,1,1,2.0,10.0,70.0,20.0,2,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,1,21NOV2020,14069.0087108422,1
182630,4.0,1,4,52,1,1,0,0,0,0,0,1,0,0,2,2,2,1,1,0.0,1,1,1.0,7.0,90.0,,,2,2,2,2,2,2,2,50.0,0.0,1.0,0,,4,2,,2,,2,2,2,,,,,,,,1,1,1.0,,1,1000,2,,,,6,,1,2,2,3,2,2,2.0,20.0,20.0,60.0,3,2,3,2,2,3,2,3,2,2,2,2,3,2,2,2,2,3,2,2,1,4,12,5,21NOV2020,17678.6029611882,1
182642,4.0,1,6,68,1,1,0,0,0,0,0,0,0,1,3,3,4,4,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,6,2,,2,,2,2,2,,,,,,,,1,2,,,1,2000,2,,,,6,,1,3,2,1,1,1,2.0,50.0,50.0,0.0,3,3,1,2,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,3,19,4,23NOV2020,13814.9830495662,1
182649,3.0,1,4,51,1,1,0,0,0,0,0,1,0,0,3,3,4,2,1,1.0,1,1,3.0,98.0,10.0,,,2,2,2,2,2,2,2,100.0,100.0,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,2000,2,,,,6,,2,2,2,3,3,1,2.0,60.0,30.0,10.0,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,4,7,1,23NOV2020,17678.6029611882,1
182655,4.0,1,4,55,2,1,1,0,0,0,0,0,2,0,4,5,3,2,2,0.0,2,1,1.0,9.0,0.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,5,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,5000,2,,,,6,,1,1,1,2,2,1,2.0,20.0,20.0,60.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,3,20NOV2020,8930.28149083657,1
182696,2.0,2,3,49,2,0,2,0,0,0,1,1,0,0,5,5,2,1,1,0.0,1,1,2.0,7.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,2,3,3.0,3,3.0,1,2,2,1.0,0.0,0.0,0.0,0.0,,,2,3,,3.0,2,2000,3,3.0,2.0,1.0,6,,2,3,2,2,2,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,7,5,21NOV2020,6416.7643925515,1
182700,3.0,1,3,77,2,1,1,0,0,0,0,0,0,2,2,2,2,2,2,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,3,2.0,3,2.0,2,2,2,,,,,,,,1,3,,2.0,1,10000,3,1.0,3.0,2.0,6,,1,3,3,3,1,1,2.0,15.0,70.0,15.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,16,3,21NOV2020,9633.032434268,1
182731,1.0,1,3,51,3,1,2,0,1,0,0,2,0,0,2,2,3,2,1,0.0,1,2,,4.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,2,2,,3,1.0,2,2,1,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1,2,,,2,2000,1,,1.0,1.0,2,2.0,3,2,2,3,4,2,1.0,,,,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,5,1,7,3,21NOV2020,8470.59355679193,2
183014,,2,3,54,2,0,2,0,0,0,0,2,0,0,5,5,1,1,2,0.0,1,2,,1.0,50.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,3,3,4.0,3,4.0,2,2,2,,,,,,,,2,2,,,2,30000,2,,,,5,2.0,1,2,1,1,1,1,1.0,,,,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,1,23NOV2020,9408.30097195143,1
183064,4.0,1,4,39,3,2,1,1,0,0,2,0,0,0,5,5,2,2,2,1.0,2,1,1.0,2.0,0.0,,0.0,2,2,2,2,2,2,1,90.0,50.0,1.0,0,,6,2,,2,,2,2,2,,,,,,,,1,1,2.0,,1,20000,2,,,,6,,5,3,3,1,1,1,2.0,20.0,30.0,50.0,3,2,1,1,1,3,1,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,13,2,23NOV2020,8729.29194322503,1
183357,1.0,1,4,76,1,1,0,0,0,0,0,0,0,1,3,2,2,2,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,5,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,2000,2,,,,6,,2,3,2,2,1,1,2.0,20.0,20.0,60.0,3,3,3,2,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,4,12,6,21NOV2020,25024.9878271289,1
183677,3.0,2,4,58,1,0,1,0,0,0,0,0,1,0,5,5,2,1,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,50.0,10.0,1.0,0,2.0,3,3,2.0,3,2.0,2,2,2,,,,,,,,1,3,,2.0,2,8000,3,4.0,3.0,1.0,6,,1,3,1,2,1,1,1.0,,,,3,4,3,3,4,3,4,4,4,5,3,2,2,2,2,3,1,2,1,1,1,5,10,6,21NOV2020,14932.4767479825,1
183763,,1,4,48,2,1,1,0,0,0,0,2,0,0,5,5,3,2,2,0.0,2,1,1.0,98.0,20.0,,20.0,1,2,2,2,2,2,2,0.0,0.0,,0,,5,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,10000,2,,,,6,,1,3,1,3,3,1,2.0,40.0,20.0,40.0,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,4,18,2,21NOV2020,9278.43092738206,1
183887,4.0,1,5,45,1,1,0,0,0,0,0,1,0,0,5,5,3,3,1,0.0,1,1,1.0,9.0,0.0,,,2,2,2,2,2,2,2,0.0,0.0,,0,,4,2,,2,,1,2,2,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,1000,2,,,,6,,1,3,3,3,3,2,2.0,20.0,30.0,50.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,11,1,21NOV2020,21606.7478138839,1
183894,4.0,2,3,46,2,1,1,0,0,0,0,2,0,0,5,5,4,4,1,0.0,1,3,,,,70.0,,2,2,2,2,2,2,2,,,,0,,3,2,,2,,1,2,1,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2,2,,,2,2000,3,4.0,3.0,1.0,6,,4,2,1,2,1,1,1.0,,,,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,12,6,23NOV2020,10161.9768196806,1
184004,1.0,1,7,73,1,1,0,0,0,0,0,0,0,1,3,3,3,3,1,0.0,0,4,,,,,,2,2,2,2,2,2,2,,,,0,2.0,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,2,2000,2,,,,6,,2,2,1,1,1,1,1.0,,,,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,8,4,21NOV2020,13814.9830495662,1
184038,4.0,2,4,44,1,0,1,0,0,0,1,0,0,0,3,4,2,1,1,0.0,1,1,1.0,2.0,50.0,,,2,2,2,2,2,2,2,20.0,1.0,1.0,0,,5,3,2.0,2,,2,2,2,,,,,,,,1,2,,,1,1500,3,2.0,3.0,2.0,6,,1,2,1,1,1,1,2.0,50.0,50.0,0.0,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,1,1,1,1,4,98,3,21NOV2020,12370.3080849092,1
184049,3.0,1,4,31,3,2,1,1,0,0,2,0,0,0,4,3,3,1,1,0.0,1,1,1.0,2.0,0.0,,,1,2,2,2,2,2,2,0.0,0.0,,0,,4,2,,3,1.0,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,1,1.0,,1,3000,2,,,,6,,4,2,2,1,2,1,1.0,,,,2,2,1,3,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,5,11,3,23NOV2020,18047.5596592849,1
184206,4.0,1,4,67,2,1,1,0,0,0,0,0,0,2,4,4,3,2,0,,0,4,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,2,,,1,3500,2,,,,6,,1,3,2,2,2,2,2.0,20.0,40.0,40.0,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,15,3,21NOV2020,8876.74662463697,2
184365,3.0,1,3,43,3,1,2,1,0,0,2,0,0,0,5,4,3,9,2,0.0,2,1,1.0,4.0,0.0,,1.0,1,2,2,2,2,2,2,0.0,0.0,,0,,3,3,1.0,3,2.0,1,2,1,0.0,0.0,0.0,0.0,1.0,,,2,2,,,1,2500,2,,,,6,,1,2,2,1,1,1,1.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,4,10,2,22NOV2020,9110.44745522969,1
184417,1.0,2,4,36,1,0,1,0,0,0,1,0,0,0,5,5,5,1,1,1.0,1,1,1.0,5.0,0.0,,,2,2,2,2,2,2,2,100.0,100.0,,0,,4,2,,2,,2,2,2,,,,,,,,2,2,,,1,2500,2,,,,6,,1,2,3,2,2,3,2.0,20.0,40.0,40.0,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,13,1,21NOV2020,12370.3080849092,1
184494,4.0,1,6,65,1,1,0,0,0,0,0,0,0,1,5,5,3,3,1,0.0,0,4,,,,,,2,2,2,2,2,2,1,,,,0,,4,2,,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,2,,,1,5000,2,,,,6,,1,3,2,3,2,1,2.0,40.0,20.0,40.0,3,3,3,3,2,3,3,3,3,2,3,3,3,2,1,3,2,2,2,1,1,5,16,3,22NOV2020,16758.2776805561,1
184547,4.0,1,4,49,2,1,1,0,0,0,0,2,0,0,2,2,4,4,2,0.0,2,1,1.0,1.0,0.0,,0.0,2,2,2,2,2,2,2,0.0,0.0,,0,,6,3,1.0,2,,2,2,1,0.0,0.0,0.0,0.0,1.0,,,1,1,1.0,,1,2500,2,,,,6,,5,2,1,2,1,1,2.0,50.0,20.0,30.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,18,3,21NOV2020,8283.76527046522,1
184723,4.0,1,2,77,2,2,0,0,0,0,1,0,0,1,2,2,5,9,0,,0,6,,,,,,2,2,2,2,2,2,2,,,,0,,4,2,,2,,2,2,2,,,,,,,,1,1,2.0,,1,10000,2,,,,6,,1,3,1,3,1,3,2.0,20.0,0.0,80.0,3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,3,2,3,2,2,2,3,98,4,23NOV2020,33271.7003323664,1
