nquest,nord,Y
880066,1,44659.659906
880072,1,18614.02204
880072,2,70000.0
880090,1,34050.985695
880090,2,18166.0
880091,1,19406.02188
880103,1,31375.444953
880122,1,10061.0
880123,1,2100.0
880167,1,53422.053703
880173,1,30060.218796
880181,1,46388.467128
880181,2,30000.0
880182,1,8553.2322215
880182,2,8450.0
880186,1,21435.410741
880207,1,25575.285924
880223,1,22172.053703
880223,2,15000.0
880243,1,16515.527157
880244,1,4262.7996014
880244,2,12090.0
880245,1,13215.38242
880252,1,13473.514993
880252,2,4800.0
880264,1,60.218795901
880264,2,24000.0
880267,1,9626.4252896
880268,1,28529.040277
880268,2,18000.0
880271,1,39957.767507
880279,1,22623.426644
880291,1,241653.89668
880291,2,13585.0
880291,3,10000.0
880302,1,59284.808055
880303,1,46770.447988
880304,1,23325.618796
880357,1,23933.0
880357,3,10000.0
880375,1,21053.336648
880383,1,15431.622293
880398,1,16650.0
880407,1,6500.0
880407,2,3200.0
880408,1,5780.7490979
880408,2,17550.0
880425,1,27200.0
880427,1,22900.0
880431,1,49118.747194
880431,2,22000.0
880445,1,14043.013426
880457,1,29510.532423
880458,1,11000.0
880459,1,58.498258875
880459,2,20000.0
880459,3,13000.0
880564,1,13069.585777
880581,1,4700.0
880594,1,13500.0
880652,1,23120.437592
880693,1,1822.2454363
880710,1,38182.250026
880710,2,18000.0
880728,1,15750.0
880728,2,3900.0
880735,1,35800.417453
880735,2,5980.0
880738,1,19718.712083
880758,1,40021.506713
880813,1,16478.334009
880813,2,15000.0
880813,3,10000.0
880827,1,18017.20537
880827,2,15000.0
880849,1,22077.151864
880849,2,2925.0
880861,1,23912.070381
880865,1,30034.410741
880865,2,18000.0
880884,1,37611.733806
880893,1,21000.0
880893,2,2200.0
880898,1,34404.004182
880898,2,12000.0
880904,1,19108.602685
880911,1,52628.325702
880911,2,19000.0
880912,1,77124.920803
880921,1,36583.783405
880921,2,2587.0
880943,1,26386.569471
880943,2,30750.0
880948,1,23785.080554
880949,1,72642.95185
880978,1,89645.185098
880978,2,11050.0
880983,1,27249.395638
881000,1,22650.755842
881015,1,73532.888609
881015,2,10400.0
881015,3,28592.200922
881019,1,53951.41391
881022,1,52237.996543
881023,1,48995.913436
881024,1,22933.998007
881024,2,6000.0
881028,1,27265.067128
881028,2,24935.0
881029,1,26479.900545
881029,2,20800.0
881054,1,1104.3013426
881054,2,11500.0
881059,1,13200.0
881072,1,5512.0
881081,1,24592.210741
881081,2,13312.0
881095,1,16008.602685
881184,1,12400.43262
881188,1,22847.314768
881188,2,9100.0
881195,1,9490.0
881199,1,13189.040277
881209,1,3600.0
881215,1,18607.494352
881243,1,11600.0
881248,1,12543.013426
881263,1,21123.874596
881263,2,7000.0
881281,1,21166.240675
881281,3,4200.0
881284,1,17015.772862
881293,1,18511.122718
881293,3,8000.0
881302,1,31938.712083
881302,2,10000.0
881304,1,13890.0
881322,1,7062.0
881326,1,9000.0
881330,1,39408.602685
881330,3,7000.0
881330,4,3200.0
881335,1,24136.879562
881335,2,7500.0
881368,1,7.7042627406
881368,2,16000.0
881375,1,14648.792783
881382,1,27843.412822
881382,2,15000.0
881391,1,21263.923987
881396,1,27499.25734
881408,1,20611.41143
881408,2,14300.0
881414,1,25636.252751
881414,2,14000.0
881421,1,6045.9556576
881421,2,22000.0
881425,1,5.2824175795
881425,2,16000.0
881426,1,14000.0
881442,1,11716.885967
881445,1,16036.558708
881448,1,6376.0009638
881448,2,19300.0
881456,1,4.3013425644
881456,2,23000.0
881456,6,6370.0
881469,1,25271.904028
881475,1,25216.075938
881480,1,6600.2580806
881509,2,13000.0
881527,1,14043.013426
881537,1,11605.808055
881544,1,14614.520138
881544,2,10000.0
881550,1,23894.629536
881552,1,11410.218796
881552,3,8840.0
881554,1,26929.040277
881554,2,15000.0
881561,1,4100.0
881561,2,7000.0
881566,1,14837.120831
881566,2,16250.0
881587,1,19738.048646
881601,1,19772.078668
881601,2,26587.645141
881611,1,10528.311098
881611,2,30000.0
881642,1,7034.4107405
881642,2,5000.0
881658,1,40177.804006
881658,2,1500.0
881670,1,8800.0
881671,1,22817.20537
881676,1,16060.218796
881677,1,34686.026851
881680,1,40978.47648
881680,2,600.0
881683,1,4843.0134256
881683,2,10400.0
881686,1,6086.0268513
881686,2,19500.0
881700,1,10886.026851
881700,2,22000.0
881713,1,29103.892686
881713,2,14000.0
881758,1,6000.0
881760,1,6000.0
881760,2,13000.0
881765,1,7200.0
881765,2,30000.0
881772,1,17646.260037
881772,2,13000.0
881785,1,6000.0
881785,2,25000.0
881809,1,28275.935455
881817,1,31121.622246
881817,2,24500.0
881821,1,20621.693467
881821,2,10400.0
881832,1,17642.486002
881840,1,12003.435927
881842,1,24645.176526
881847,1,20108.562195
881857,1,21380.526851
881871,1,19560.337504
881871,2,25000.0
881871,3,16000.0
881871,4,10000.0
881884,1,25303.568796
881884,3,12000.0
881884,4,10000.0
881913,1,6.882148103
881913,2,22000.0
881918,1,34286.026851
881918,2,23000.0
881918,3,13650.0
881934,1,38454.376341
881934,2,30000.0
881937,1,18475.584078
881937,2,17000.0
881941,1,14988.286894
881941,2,6240.0
881941,3,9750.0
881949,1,49575.869517
881949,2,24000.0
881957,1,30441.735458
881982,1,22847.948427
881983,1,16877.20537
882007,1,9848.6026851
882016,1,2008.6026851
882019,1,19755.428147
882019,2,18056.0
882032,1,38811.511302
882047,1,14000.0
882047,2,9880.0
882052,1,21200.0
882052,2,6500.0
882053,1,7020.0
882053,2,7540.0
882057,1,25477.825168
882059,1,13380.0
882062,1,7200.0
882062,2,16500.0
882066,1,24700.0
882067,1,2074.1514542
882067,2,16900.0
882078,1,7255.2889351
882078,2,20800.0
882091,1,18000.0
882096,1,16000.0
882104,1,19296.02188
882104,3,16000.0
882106,1,24120.694159
882109,1,4800.0
882109,2,14000.0
882114,1,28212.904028
882114,3,130.0
882114,4,130.0
882117,1,51012.904028
882129,1,9600.0
882129,3,13000.0
882139,1,14400.0
882139,2,16250.0
882139,4,16000.0
882140,1,54311.141006
882143,1,5874.1514542
882143,2,300.0
882159,1,20207.742417
882162,1,6504.7966858
882162,2,6500.0
882171,1,11020.0
882171,2,15600.0
882179,1,7611.2271813
882179,3,3000.0
882198,1,10800.0
882198,2,11540.0
882200,1,18230.109398
882200,4,1200.0
882203,1,8.6026851287
882203,2,18000.0
882211,1,14077.424166
882211,2,20000.0
882216,1,14320.0
882228,1,3341.0
882228,2,15340.0
882249,1,27412.943685
882269,1,6509.0747352
882269,2,14000.0
882284,1,6708.0
882286,1,24600.0
882304,5,250.0
882307,1,18940.0
882314,1,7.7424166158
882314,2,12000.0
882327,1,22574.410741
882340,1,16417.20537
882344,1,21538.712083
882355,1,13400.0
882366,1,14312.714251
882367,1,28964.166024
882367,2,17000.0
882372,1,4993.8364664
882372,2,20000.0
882392,1,12773.404303
882392,2,6500.0
882393,1,17035.94755
882420,1,16830.741183
882420,3,8000.0
882449,1,11040.0
882470,1,15000.0
882476,1,18609.073924
882478,1,22.263134924
882478,3,16000.0
882497,1,28980.37277
882515,1,6343.0134256
882515,3,12000.0
882524,1,18893.232222
882524,2,14300.0
882529,1,19129.040277
882530,1,13400.0
882537,1,52845.804252
882537,2,24700.0
882556,1,21628.246744
882556,2,16200.0
882557,1,19734.497198
882557,2,13200.0
882561,1,25514.696334
882561,3,21000.0
882573,1,32375.814077
882578,1,30184.431057
882578,2,42000.0
882582,1,18703.494109
882585,1,17214.934862
882585,2,14000.0
882593,1,6000.0
882593,2,16640.0
882618,1,18434.195726
882618,2,14000.0
882622,1,18250.0
882635,1,20600.0
882652,2,200.0
882652,3,200.0
882653,1,24600.0
882654,1,9612.8178652
882667,1,35400.0
882671,1,28685.026851
882671,2,15600.0
882675,1,4072.225191
882675,2,25000.0
882697,1,28509.204988
882723,1,25461.733777
882739,1,12600.0
882745,1,21879.488024
882748,1,42726.722417
882748,2,18200.0
882797,1,11795.0
882807,1,24601.09398
882810,1,30429.040277
882810,2,16900.0
882811,1,34946.345081
882811,2,13000.0
882821,1,71555.418092
882825,1,25086.026851
882825,2,7000.0
882825,3,6000.0
882832,1,22332.904028
882832,2,9000.0
882862,1,10400.0
882925,1,27580.134256
882926,1,68669.484628
882926,3,2000.0
882926,4,1500.0
882927,1,42762.625887
882930,1,22693.522453
882939,1,28953.273857
882962,1,9080.0
882962,2,3360.0
882973,1,3920.0
882978,1,31574.778009
882984,1,18720.0
882985,1,36307.154344
882985,2,21000.0
882985,3,21500.0
882985,4,18200.0
883014,1,8297.0
883014,2,7500.0
883018,1,6017.2053703
883050,1,21902.053703
883050,3,21269.0
883052,1,35317.424166
883110,1,18488.981745
883134,1,23844.538281
883157,1,21210.0
883157,2,4680.0
883182,1,14055.917453
883188,1,35574.461758
883188,2,18200.0
883198,1,23745.782875
883198,2,21000.0
883225,1,30647.46778
883228,1,36197.039363
883228,2,20880.0
883244,1,33086.461712
883244,2,20000.0
883246,1,11888.981745
883246,2,24000.0
883252,1,42012.904028
883256,1,11800.0
883280,1,51880.718356
883292,1,29019.212062
883322,1,72529.940379
883322,2,21000.0
883329,1,26623.013917
883330,1,17572.366981
883330,2,10920.0
883332,1,14436.821481
883343,1,31710.159264
883347,1,4864.5201385
883347,2,7254.0
883352,1,21595.211577
883356,1,3550.6106134
883356,2,25958.0
883356,3,19787.0
883356,5,2000.0
883382,1,21723.232222
883382,2,8320.0
883382,3,22000.0
883392,1,26124.833894
883392,3,16200.0
883392,4,15000.0
883403,1,20025.808055
883404,1,25789.259073
883404,2,25000.0
883404,3,15900.0
883417,1,21689.467925
883417,2,14000.0
883420,1,25720.437592
883420,2,21000.0
883436,1,12784.299998
883436,2,11860.0
883469,1,12093.013426
883473,1,4800.0
883473,2,15000.0
883473,4,3900.0
883474,1,20615.067128
883500,1,21563.594435
883500,2,5500.0
883500,3,2000.0
883500,4,2000.0
883518,1,52625.716741
883530,1,93899.505656
883555,1,20523.289785
883588,1,11036.228608
883599,1,28022.209811
883599,2,11531.0
883629,1,15143.013426
883629,2,3900.0
883642,1,30845.346402
883664,1,26141.020137
883664,2,45500.0
883712,1,26279.28637
883728,1,22608.278233
883728,2,23400.0
883742,1,12903.122824
883754,1,32398.194565
883754,2,37000.0
883759,1,15200.0
883759,2,5590.0
883759,3,4000.0
883762,1,20752.580806
883763,1,15600.0
883782,1,45145.201385
883787,1,13008.602685
883789,1,30715.067128
883789,2,13000.0
883799,1,21908.602685
883800,1,7410.0
883800,2,8000.0
883833,1,6749.0353052
883833,2,15600.0
883833,4,2400.0
883853,1,6842.2053703
883853,2,8190.0
883854,1,15503.013426
883858,1,4234.4107405
883858,2,16900.0
883886,1,22247.619728
883886,2,46000.0
883890,1,18055.0
883892,1,29467.60196
883892,2,22000.0
883894,1,1608.6026851
883894,2,17820.0
883902,1,31803.441074
883910,1,76304.964284
883912,1,21567.899923
883932,1,7249.3537576
883932,2,10309.0
883932,3,20000.0
883937,1,19800.0
883943,1,12760.0
883943,2,5265.0
883944,1,24447.123916
883969,1,27446.165142
883969,2,6240.0
883969,3,800.0
883974,1,21130.134256
883974,2,9100.0
883981,1,84621.267872
883981,2,25000.0
883988,1,29707.999309
883988,2,7540.0
883990,1,46568.15632
883990,2,36400.0
883993,1,43992.926681
883993,2,15000.0
884007,1,20481.725509
884032,1,18670.973955
884033,1,22868.066489
884034,1,33579.876498
884038,1,15722.158129
884053,1,3082.5300089
884053,2,14000.0
884054,1,29843.285141
884054,2,19500.0
884087,1,108400.0
884087,2,14300.0
884097,1,30126.246942
884101,1,3518.4107405
884101,2,15000.0
884111,1,9117.2053703
884111,2,5000.0
884117,1,6704.3013426
884122,1,13536.176106
884128,1,17860.218796
884148,1,22438.712083
884161,1,77168.83187
884168,1,75976.149307
884168,2,15600.0
884205,1,27875.800912
884205,2,15700.0
884232,1,1973.9492538
884232,2,39000.0
884235,1,24097.685473
884235,2,4000.0
884247,1,32059.031256
884247,2,20000.0
884247,3,250.0
884251,1,19012.82909
884251,2,3900.0
884251,3,20000.0
884251,4,24000.0
884260,1,14000.0
884269,1,16000.0
884279,1,22700.0
884294,1,3500.0
884294,3,-100.0
884297,1,9013.2719665
884297,2,3850.0
884337,1,5449.0304534
884337,2,18590.0
884357,1,17078.287222
884357,2,200.0
884362,1,20574.030527
884383,1,10048.934232
884383,2,8500.0
884409,1,14207.610093
884416,1,25656.122363
884416,2,8840.0
884418,1,37804.81999
884439,1,12402.375369
884440,1,6616.4891953
884440,2,30000.0
884499,1,29532.272498
884499,2,7150.0
884503,1,22203.232222
884503,2,14400.0
884537,1,15000.0
884538,1,15422.245436
884542,1,4800.0
884542,4,10400.0
884549,1,4800.0
884570,1,6000.0
884575,1,68.82148103
884640,1,30022.660385
884640,3,17000.0
884677,1,15255.881773
884678,1,20403.254595
884680,1,34188.349171
884685,1,27037.824571
884685,2,19000.0
884703,1,30844.617907
884703,2,14000.0
884707,1,17858.30784
884716,1,31018.835304
884717,1,19041.849537
884780,1,22100.0
884780,2,13850.0
884780,3,7280.0
884794,1,48512.962147
884794,2,8450.0
884802,1,41251.509121
884802,2,24000.0
884867,1,8102.0
884878,1,17354.301343
884879,1,35443.013426
884879,2,8060.0
884892,1,12765.351037
884902,1,25329.808386
884902,2,10500.0
884907,1,29.007073099
884907,2,20000.0
884907,5,18000.0
884909,1,4800.0
884909,2,9000.0
884927,1,16019.508084
884932,1,28327.825977
884932,2,22000.0
884945,1,9700.0
884945,2,450.0
884963,1,22447.878041
884968,1,3617.2053703
884972,1,27418.313374
884972,2,20000.0
884983,1,59.230254414
884983,2,18060.0
884984,1,13677.474173
885000,1,11598.9123
885000,2,7800.0
885014,1,24212.904028
885025,2,15600.0
885037,1,25603.232222
885037,2,20000.0
885040,2,2000.0
885045,1,26298.792215
885045,2,19500.0
885047,1,34068.821481
885062,1,6000.0
885064,1,36159.569355
885064,2,14300.0
885077,1,20800.0
885078,1,20468.830084
885078,2,3600.0
885186,1,19372.497046
885202,1,17862.690247
885203,1,19.862669924
885203,2,12740.0
885219,1,18021.89838
885227,1,49036.596611
885305,1,34412.95778
885318,1,54164.111482
885327,1,23537.642962
885342,1,85905.087247
885346,1,8451.6161108
885346,4,12000.0
885353,1,33303.365756
885353,2,15500.0
885364,1,27104.33878
885364,2,30000.0
885384,1,51032.783325
885384,2,13840.0
885388,1,30166.026851
885388,2,4550.0
885390,1,9604.2911021
885393,1,18800.0
885422,1,41963.310741
885422,2,5000.0
885434,1,25658.821481
885502,1,25206.775717
885504,1,2669.1265814
885504,2,42600.0
885505,1,19844.410741
885516,1,44937.572663
885551,1,22303.812562
885580,1,24152.075158
885584,1,14047.428402
885596,1,13.615678066
885596,2,20000.0
885609,1,29216.703646
885609,2,9550.0
885625,1,14043.576709
885625,2,9750.0
885625,5,9490.0
885633,1,14334.249596
885633,2,11500.0
885634,1,36034.410741
885634,2,6000.0
885639,1,27657.787406
885639,2,20500.0
885646,1,20417.20537
885646,2,22100.0
885646,4,8800.0
885652,1,14300.0
885659,1,12650.0
885661,1,38004.301343
885668,1,16143.013426
885672,1,74876.531504
885672,2,60000.0
885688,1,10612.904028
885693,1,23460.218796
885697,1,15136.026851
885697,2,11000.0
885698,1,4225.8080554
885698,2,11700.0
885709,1,43845.306893
885709,2,32000.0
885709,3,25000.0
885732,1,15001.405733
885732,2,16000.0
885732,3,19000.0
885736,1,5403.0518775
885736,2,32500.0
885736,3,7500.0
885745,1,33423.297872
885745,2,9000.0
885746,1,24593.420915
885779,1,56394.721514
885779,2,24050.0
885779,3,28000.0
885795,1,20092.908999
885795,2,18500.0
885802,1,8500.0
885802,2,4000.0
885803,1,38.712083079
885803,2,14000.0
885811,1,17617.20537
885822,1,32053.568796
885835,1,30420.148015
885835,2,18000.0
885841,1,17520.385285
885865,1,16908.602685
885867,1,23925.808055
885868,1,187303.69839
885868,2,10800.0
885878,1,14300.0
885878,3,13000.0
885887,1,55260.508703
885887,2,20000.0
885931,1,84600.0
885935,1,11008.602685
885952,1,8.6026851287
885952,2,7800.0
885956,1,13063.807071
885956,2,25000.0
886051,1,14025.808055
886052,1,14069.139006
886062,1,49090.154097
886062,2,10920.0
886098,1,3643.0134256
886098,2,16000.0
886112,1,20455.420181
886113,1,20320.0
886121,1,12375.808055
886125,1,18809.823464
886125,2,3731.0
886130,1,20125.0
886141,1,20685.201385
886141,2,5700.0
886151,1,9605.1616111
886172,1,31746.131278
886202,1,30280.189455
886226,1,20280.402744
886226,2,23000.0
886229,1,35458.080554
886232,1,27619.592207
886232,2,3120.0
886233,1,7220.2163101
886234,1,14516.345102
886234,2,10000.0
886273,1,29201.515011
886282,1,4841.9657102
886282,2,21500.0
886302,1,17716.834907
886325,1,24977.533564
886328,1,27738.520138
886328,2,13000.0
886342,1,14017.20537
886342,2,20000.0
886347,1,77971.433194
886347,2,52500.0
886365,1,42537.642962
886365,2,10800.0
886365,3,12000.0
886367,1,13094.629536
886419,1,61.939332927
886419,2,19450.0
886419,3,6500.0
886427,1,169888.3994
886427,2,18000.0
886436,1,63754.623408
886443,1,142841.45799
886443,2,33000.0
886443,3,13000.0
886451,1,16583.916347
886457,1,34944.06954
886457,2,20250.0
886466,1,28968.603459
886466,2,5200.0
886517,1,22817.20537
886517,2,16900.0
886529,1,13714.419343
886529,3,5000.0
886533,1,10000.983517
886533,2,7020.0
886567,1,14000.0
886570,1,10177.298193
886570,2,9750.0
886570,3,780.0
886581,1,28835.11445
886603,1,23363.29304
886603,2,15600.0
886604,1,12071.248889
886604,2,17594.839936
886606,1,19627.072001
886606,2,17000.0
886606,3,16000.0
886608,1,25548.30074
886608,2,14300.0
886629,1,4800.0
886636,1,57950.389755
886654,1,18000.0
886656,1,16007.94173
886662,1,12734.469696
886668,1,14648.25766
886682,1,17831.446117
886698,1,18942.733163
886721,1,30308.602685
886740,1,7200.0
886740,2,11500.0
886741,1,20688.602685
886741,2,12000.0
886744,1,42749.410159
886744,2,25500.0
886748,1,24069.204616
886748,2,19200.0
886748,3,15000.0
886780,1,23979.376851
886782,1,18629.040277
886782,2,9100.0
886789,1,31072.053703
886797,1,23613.798833
886797,2,20000.0
886817,1,14311.909295
886822,1,7217.2053703
886822,2,3770.0
886822,3,18000.0
886851,1,25990.000553
886851,2,23400.0
886851,3,20000.0
886862,1,8400.720537
886884,1,25191.356824
886884,2,20000.0
886887,1,33066.639655
886887,2,6500.0
886914,1,20208.669452
886914,2,17550.0
886915,1,26155.114957
886918,1,27459.978658
886923,1,49205.041803
886932,1,12258.712083
886932,2,13300.0
886938,1,37507.422145
886938,2,13000.0
886976,1,87.504298154
886976,2,25000.0
886986,1,46028.782482
886986,2,26000.0
886993,1,34644.450382
886993,2,2000.0
887021,1,20343.013426
887021,2,10000.0
887063,1,16000.0
887063,2,8320.0
887063,3,3211.0
887068,1,6150.0
887068,2,18000.0
887092,1,12617.20537
887122,1,1800.0
887130,1,4808.6026851
887130,2,9100.0
887130,3,3900.0
887158,1,22925.808055
887175,1,6200.0
887235,1,41415.265996
887235,2,26000.0
887235,3,13000.0
887236,1,3600.0
887238,1,13659.298478
887238,2,15600.0
887244,1,15249.52576
887245,1,21900.959962
887251,1,16586.026851
887267,1,11730.940601
887282,1,13028.565762
887287,1,28640.531824
887287,2,21000.0
887294,1,23415.841858
887298,1,25012.735376
887302,1,18017.603438
887307,1,18022.898071
887332,1,10970.437592
887347,1,12847.314768
887355,1,12200.0
887357,1,14433.341619
887372,1,4030.1342564
887372,2,61400.0
887377,1,3849.4778687
887377,2,18200.0
887388,1,14615.067128
887397,1,6477.4241662
887438,1,10400.0
887444,1,10000.0
887460,1,44786.858721
887460,2,34200.0
887462,1,53293.024166
887467,1,31359.174533
887467,2,20800.0
887470,1,29070.323222
887478,1,26940.624565
887486,1,13610.323222
887489,1,22114.733963
887489,2,5200.0
887489,3,11000.0
887489,4,7200.0
887498,1,44531.2
887498,2,25000.0
887519,1,7085.0887283
887519,2,21000.0
887557,1,24862.953624
887562,1,28333.340181
887562,2,15600.0
887564,1,15967.259564
887573,1,21036.157972
887611,1,20890.119341
887611,2,11000.0
887614,1,9000.0
887632,1,34914.562788
887639,1,11400.0
887639,2,6500.0
887650,1,1823.6382836
887650,2,9100.0
887655,1,12025.808055
887667,1,16550.0
887671,1,33929.205533
887679,1,25304.728332
887684,1,18504.447595
887700,1,16808.602685
887700,2,20650.0
887700,3,15000.0
887701,1,21273.902758
887711,1,4244.4908725
887711,2,1120.0
887712,1,25051.616111
887722,1,22346.535554
887722,2,12000.0
887734,1,17277.424166
887734,2,25000.0
887736,1,36268.096611
887736,2,13000.0
887736,3,6500.0
887738,1,5684.8930222
887738,2,14650.0
887755,1,17260.630248
887762,1,19108.602685
887770,1,31268.821481
887773,1,20329.040277
887773,2,16500.0
887773,3,3770.0
887782,1,7473.0134256
887785,1,8000.0
887785,2,9000.0
887787,1,13268.821481
887787,2,22000.0
887801,1,37220.356797
887801,3,18000.0
887818,1,47378.550455
887821,1,69721.125525
887821,2,40000.0
887821,3,5000.0
887835,1,915.27253982
887859,1,23401.881759
887863,1,6124.4297254
887863,2,30000.0
887877,1,42037.385691
887877,3,7800.0
887885,1,64233.695674
887885,2,14300.0
887915,1,20800.0
887964,1,20100.0
887964,2,26000.0
888046,1,29267.028837
888046,2,18000.0
888065,1,21630.282091
888065,2,36000.0
888068,1,39162.749437
888068,2,6036.0
888073,1,21400.0
888073,2,14300.0
888110,1,10000.0
888112,1,21475.19404
888113,1,11400.0
888122,1,19814.0
888142,1,10270.0
888166,1,16500.0
888178,2,18000.0
888185,1,30000.0
888185,2,30000.0
888259,1,6000.0
888269,1,17203.307232
888269,2,2520.0
888272,1,17886.640337
888272,2,3000.0
888284,1,13005.695599
888292,1,3600.0
888297,1,13243.013426
888304,1,17.205370257
888304,2,13500.0
888304,3,250.0
888304,5,200.0
888314,1,11627.424166
888359,1,3858.0805539
888359,2,9100.0
888363,1,19272.053703
888377,1,37200.0
888390,1,8840.0
888390,2,8800.0
888400,1,20534.689338
888400,3,25000.0
888400,4,15000.0
888403,1,18958.64987
888403,2,12740.0
888404,1,5400.0
888404,2,12350.0
888413,1,17062.696107
888413,2,10400.0
888413,3,13594.703262
888416,1,17400.0
888416,2,7000.0
888416,4,20930.0
888425,1,22660.218796
888425,2,18000.0
888430,1,40264.819303
888430,2,15000.0
888436,1,17668.821481
888448,1,27600.526669
888448,2,6500.0
888450,1,20460.218796
888450,2,18200.0
888451,1,28115.418957
888451,2,17594.342259
888452,1,28329.040277
888452,2,15000.0
888455,1,59382.090452
888455,2,20000.0
888465,1,8000.0
888465,2,21800.0
888515,1,19987.455673
888517,1,27379.288915
888517,2,24000.0
888606,1,30639.844079
888606,2,20800.0
888623,1,25860.434255
888640,1,9643.6012781
888678,1,43324.067128
888678,2,10270.0
888692,1,13815.831524
888695,1,20200.0
888695,2,20000.0
888695,3,3250.0
888699,1,20317.20537
888723,1,15236.499541
888729,1,3500.0
888747,1,3500.0
888747,2,3000.0
888748,1,30427.907107
888748,2,17580.0
888772,1,46940.496647
888772,2,22700.0
888773,1,16665.583803
888773,2,13910.0
888773,3,16600.0
888778,1,19054.087518
888778,2,7610.0
888779,1,29375.071729
888782,1,11000.0
888782,2,4700.0
888786,1,14313.441074
888787,1,12318.172551
888806,1,18716.826022
888806,2,18200.0
888823,1,3.0109397951
888823,2,21000.0
888823,4,756.0
888843,1,25238.832685
888843,2,3600.0
888848,1,59760.178305
888861,1,7843.0134256
888864,1,14146.904028
888865,1,21398.930879
888873,1,10932.904028
888989,1,11708.602685
888997,1,11700.0
888997,2,2880.0
889010,1,18008.602685
889014,1,22724.345687
889014,2,15600.0
889047,1,21300.0
889047,2,10000.0
889075,1,11314.936403
889079,1,11315.571922
889095,1,1500.0
889095,2,6592.892801
889103,1,21736.868187
889109,1,15625.808055
889121,1,8120.0
889123,1,26172.752083
889169,1,51401.776207
889172,1,11500.0
889173,1,32238.962345
889192,1,23638.712083
889199,1,17800.0
889202,1,12123.888609
889202,2,18000.0
889204,1,13073.122824
889210,1,11600.0
889213,1,23947.105916
889217,1,41714.022866
889217,2,25000.0
889251,1,53740.753972
889253,1,26393.774004
889253,2,13000.0
889266,1,72156.348556
889284,1,18015.148815
889292,1,15346.694659
889293,1,21738.662828
889294,1,30101.65211
889294,2,170000.0
889348,1,36205.007088
889377,1,23803.232222
889377,2,6370.0
889377,3,15000.0
889378,1,17434.410741
889378,2,11000.0
889392,1,27914.546952
889392,2,8970.0
889402,1,33203.788413
889402,2,24000.0
889403,1,13228.602685
889407,1,27034.410741
889407,2,9000.0
889478,1,51542.094116
889478,2,187100.0
889497,1,41774.634508
889512,1,9446.0268513
889512,2,10140.0
889537,1,2000.0
889537,2,7000.0
889537,3,17000.0
889576,1,20796.430122
889577,1,13726.0
889577,3,7800.0
889583,1,24051.751726
889583,2,17000.0
889583,3,17500.0
889587,1,16892.639927
889587,2,11050.0
889614,1,24300.0
889616,1,46154.856935
889616,3,15000.0
889616,4,20000.0
889618,1,17858.909711
889618,2,6000.0
889623,1,39031.374866
889662,1,11790.0
889702,1,7612.615699
889704,1,17142.832833
889706,1,16063.021828
889706,2,14000.0
889707,1,2902.334589
889707,2,20000.0
889709,1,16790.0
889709,2,6700.0
889709,3,7200.0
889710,1,14208.602685
889710,2,16000.0
889711,1,3600.0
889711,2,4000.0
889712,1,14400.0
889713,1,12000.0
889714,1,29843.013426
889714,2,8000.0
889715,1,32212.904028
889716,1,4351.6425459
889716,2,20000.0
889717,1,25144.326745
889717,2,17000.0
889719,1,8392.1706398
889719,2,15600.0
889720,1,24208.602685
889720,2,10800.0
889721,1,9091.1228236
889721,2,38500.0
889722,1,32743.870568
889722,2,5950.0
889724,1,29499.436678
889724,2,18850.0
889725,1,28971.232222
889726,1,27732.115859
889727,1,19913.125435
889727,2,23500.0
889728,1,16230.109398
889729,1,33950.23656
889732,1,42530.134256
889733,1,8818.8189952
889733,2,17400.0
889733,3,4000.0
889734,1,15019.268331
889735,1,7238.099302
889735,2,17000.0
889738,1,18758.602685
889739,1,27812.477988
889739,2,31600.0
889740,1,10417.20537
889741,1,17131.621082
889742,1,17200.0
889743,1,19754.848332
889745,1,2400.0
889746,1,6500.0
889746,2,2000.0
889752,1,15000.0
889753,1,16577.911806
889753,2,13000.0
890002,1,25408.602685
890008,1,5.5679161576
890016,1,27727.76087
890016,2,23000.0
890016,3,20000.0
890016,4,13000.0
890021,1,25046.00537
890022,1,26164.680442
890022,2,5000.0
890030,1,3094.3053001
890030,2,5000.0
890030,3,13000.0
890034,1,19500.0
890034,2,3510.0
890041,1,16000.0
890042,1,32176.123401
890042,2,20000.0
890046,2,11000.0
890046,3,70.0
890052,1,12277.013426
890055,1,17597.20537
890055,2,18000.0
890059,1,6890.0
890063,1,13500.0
890067,1,11229.0
890067,3,8000.0
890068,1,18043.013426
890071,1,19679.040277
890071,2,12350.0
890074,3,17000.0
890101,1,22318.717055
890108,1,15008.602685
890108,2,8000.0
890112,1,708.60268513
890112,2,20000.0
890112,3,8400.0
890113,1,14550.0
890113,2,7800.0
890116,1,20477.424166
890117,1,4800.0
890117,2,11000.0
890117,3,2000.0
890117,4,4000.0
890119,1,24838.712083
890119,2,16000.0
890120,1,22800.0
890120,2,12480.0
890120,3,10000.0
890122,1,7800.0
890123,1,11500.0
890131,1,28077.424166
890131,2,7200.0
890132,1,28134.410741
890144,1,18320.951697
890144,2,8850.0
890154,1,14722.053703
890158,1,7200.0
890159,1,6950.0
890160,1,3614.0
890160,2,7200.0
890162,1,4929.0402769
890162,2,16000.0
890165,1,7643.0134256
890166,1,2129.0402769
890166,2,20400.0
890173,1,15403.232222
890173,2,5200.0
890201,1,4800.0
890212,1,3600.0
890212,2,10000.0
890214,1,6400.0
