nquest,Y
715879,56709.121806
715880,30946.821404
716023,35000.0
716105,21833.044459
716204,36888.0
716305,10710.0
716500,2005.4171476
716507,25076.525802
716512,50293.998126
716834,24516.996212
716849,20900.0
716908,34302.408667
716937,53438.712083
717014,28474.704478
717242,72385.857533
717311,32165.484833
717312,24600.0
717316,17500.0
717317,28600.0
717331,14689.040277
717409,49346.514611
717414,36983.604404
717605,13000.0
717669,19397.014344
717801,27600.0
717804,22443.013426
717809,7200.0
717834,6896.0218796
717858,20308.050462
717871,18340.0
717885,0.0
717900,63490.554812
718006,43211.459971
718115,42578.388861
718506,43342.515314
718600,180951.57783
718624,16958.320329
718674,154360.39218
718764,67422.48677
718772,144313.32316
718832,50719.210244
719025,21512.904028
719334,18823.377496
719358,31167.943644
719528,8500.0
719571,40021.256061
719606,16306.882148
719611,41175.897998
719613,0.0
719615,21603.15942
719656,20000.0
719666,7205.8540992
719763,53480.0
719801,32551.616111
719810,42868.821481
719840,26460.218796
719940,16013.257007
719963,46812.700066
720009,12675.067128
720110,18754.410741
720117,126851.63261
720138,23731.598663
720139,35241.350535
720157,11500.0
720161,6500.0
720163,25600.0
720209,40017.20537
720256,26200.0
720312,19759.149675
720416,21430.109398
720566,20534.410741
720603,4000.0
720634,22196.058386
720784,13500.0
720883,28600.0
720889,11716.624194
721201,58701.09398
721521,35681.725509
721548,22004.301343
721631,15646.405029
721717,46660.218796
721747,55818.955737
721777,53729.040277
721843,32321.531571
721862,34311.834907
721871,45661.276692
722116,24034.410741
722139,7842.0537026
722141,24301.147049
722259,34351.616111
722310,69977.424166
722324,34474.838056
722331,46119.159618
722353,33173.122824
722365,36700.755842
722378,36068.251851
722447,20800.0
722518,66139.090266
722601,35287.47176
722608,20734.410741
722720,88915.188627
722743,25984.47065
722875,46848.947287
723200,20623.122824
723207,23849.339034
723480,8318.0805539
723504,40615.067128
723507,38245.094907
723536,37453.954838
723629,37495.146788
723666,53279.089994
723986,35924.013426
724042,30857.462513
724103,17535.066913
724132,29132.124684
724209,17063.496931
724211,13206.965808
724213,22831.053391
724307,23717.366247
724353,16517.20537
724509,16157.610133
724523,3000.0
724543,82599.717933
724635,20004.334876
724636,14461.73608
724708,14000.0
724818,42047.840879
724899,86019.779127
724926,41493.304446
725236,19604.410741
725509,25564.834907
725619,12558.602685
725701,13520.0
725716,44015.067128
725726,6950.0
725801,63294.231539
725902,23204.20025
726146,37509.412804
726234,69733.720016
726553,50286.026851
726563,28312.904028
726568,45208.602685
726811,11685.490776
726823,8870.0
726906,3600.0
726932,12368.602685
727001,46220.437592
727009,24445.917453
727039,89272.207528
727138,36673.013426
727160,24042.621305
727170,45144.327603
727171,17843.013426
727267,21925.808055
727318,17205.01392
727402,17366.026851
727473,19315.067128
727477,16068.821481
727520,13530.0
727537,14731.834907
727604,14686.026851
727650,4800.0
727825,12901.506
727842,12748.646249
727922,43820.673829
728148,110379.12636
728160,58155.914676
728306,65487.120831
728493,58085.321305
728547,92867.335585
729412,20918.821481
729507,20047.438669
730312,26627.855893
730333,22356.938891
730402,90516.161108
730430,26553.336648
730756,49338.471774
730807,23600.0
730876,21400.0
730901,57300.278705
730939,20278.013426
731178,60385.897483
731344,39087.742417
731660,14115.592698
731810,39877.902625
731827,10622.521508
732013,20961.079064
732343,31162.98537
732369,38221.506713
732371,26368.821481
732466,22962.66511
732511,28516.255655
732601,126913.2148
733049,23459.687481
733072,36922.008497
733216,16800.0
733351,34637.20537
733363,54335.639888
733605,31467.717498
733606,13972.053703
733612,49831.298337
733713,4800.0
733755,36935.50472
733759,13900.0
733811,15006.882148
734107,50051.616111
734115,28237.175285
734141,12540.0
734143,39381.76219
734148,73074.85897
734160,18649.51292
734205,15217.20537
734210,31036.026851
734264,30135.656388
734419,16064.883572
734833,17742.740875
734969,38537.642962
735005,4800.0
735009,21406.013426
735143,59448.408748
735401,67139.399541
735436,15283.466022
735538,19040.157724
735621,45217.471726
735659,61651.576829
735677,23057.803742
735969,33083.013426
736010,26229.005432
736011,36362.3642
736034,33615.868257
736037,10785.0
736206,32817.20537
736212,46727.971156
736214,14210.218796
736476,106350.57185
736579,25508.602685
736627,36860.218796
736703,17800.0
736722,15300.0
736739,14000.0
736753,22829.040277
736754,29154.848332
736801,4800.0
736828,21117.20537
736831,73780.338316
736862,11600.0
736917,51176.313854
736935,64729.040277
736939,24827.424166
736957,46773.147682
737312,78607.797825
737343,20751.884455
737349,59643.008153
737401,40178.065639
737406,41408.602685
737420,66439.510003
737531,74791.225077
737902,21515.484833
737939,3600.0
800003,41258.700859
800010,20988.981745
800013,30000.0
800029,8412.0327966
800040,50102.597516
800041,20008.602685
800106,5300.0
800135,29208.602685
800180,12090.0
800183,17455.613591
800184,22230.109398
800243,20260.218796
800260,20301.09398
800274,29017.20537
800308,15356.440121
800416,2404.3013426
800464,48483.990878
800483,24086.621129
800569,23573.038284
800571,42892.520138
800702,45814.608949
800705,53373.042944
800832,15972.708093
800884,9000.0
800901,22282.849316
800937,18971.102429
800999,27808.602685
801010,15551.616111
801028,2000.0
801104,24780.57392
801202,27639.456308
801221,54900.651416
801255,30522.187959
801279,32143.013426
801380,12812.904028
801448,74243.23024
801486,24103.232222
801541,4230.0
801543,20572.053703
801801,16651.533394
801803,37543.664588
801806,29105.536584
801812,0.0
801813,23505.166851
801875,28175.376093
801878,33955.057185
801892,17819.774276
801894,10800.0
801899,14004.301343
801908,31421.506713
801955,16814.211412
801966,30856.526534
801972,19513.011653
801986,9655.8080554
802001,30112.904028
802038,111609.01856
802223,15400.0
802253,12481.484816
802261,25730.204064
802326,12003.275116
802332,32418.065639
802349,25220.363026
802444,20043.013426
802451,19725.808055
802475,11210.0
802480,41146.013426
802595,59511.401544
802675,69450.593237
802895,21613.422519
802905,23610.218796
802914,41493.890648
803055,27564.301497
803101,22534.545769
803200,20379.03081
803205,63649.629636
803483,37115.406409
803501,32067.20537
803526,12600.0
803566,31600.0
803570,13000.0
803661,44044.433476
803736,25443.013426
804040,20314.410741
804163,33530.905661
804172,53733.025879
804203,23407.36497
804209,25331.924342
804210,22341.729842
804214,109947.23613
804222,14843.095693
804324,23380.971108
804457,18340.0
804495,9340.0
804515,20297.935007
804534,39997.779173
804536,19353.977454
804547,30050.0
804631,25940.402769
804720,22700.0
804825,56003.48273
804880,6600.0
804928,13130.0
804962,25074.661328
804966,26483.232222
805100,72743.313962
805154,15600.0
805179,11940.0
805189,11058.712083
805227,39678.928853
805230,10000.0
805264,80408.272288
805330,29432.690203
805435,6370.0
805449,23544.103954
805475,17956.993038
805524,33321.807957
805556,13464.301343
805664,50683.010788
805719,15592.287707
805932,23046.835624
805981,34634.693935
806088,35028.463102
806096,43186.026851
806223,30197.861758
806282,19886.026851
806289,26076.026851
806339,40632.430373
806430,68608.605747
806443,24869.147435
806447,21521.592492
806473,52263.676805
806532,24591.374915
806540,55185.50472
806557,18467.20537
806560,18169.403522
806563,49970.295301
806583,13438.736942
806586,27621.506713
806601,24141.37707
806629,24081.176329
806650,40410.705874
806700,14823.013426
806983,27148.630455
806993,19408.602685
807054,10500.0
807066,46555.917453
807142,99299.99438
807146,57764.095207
807165,65428.742824
807255,35560.218796
807289,98526.103484
807303,118139.47187
807404,13460.0
807441,68364.994939
807466,12908.821481
807538,57168.776129
807625,23498.49288
807849,12560.0
807962,14693.013426
808122,14575.808055
808169,32191.803445
808182,18399.22043
808310,13273.122824
808313,12823.413844
808314,22864.769881
808316,19384.410741
808318,31388.269141
808379,48874.134256
808450,51926.377781
808712,25155.430373
809233,38042.657145
809254,18043.013426
809268,16736.670336
809285,52306.000657
809382,15803.23487
809446,33044.451616
809488,22707.374655
809628,24948.328061
809644,63576.504475
809835,38584.410741
809897,45034.410741
809918,47580.187012
810042,23660.731322
810099,14547.941265
810104,15123.013426
810122,19655.917453
810150,25249.808055
810161,17790.0
810180,16851.616111
810183,24774.678954
810778,30411.510523
810818,43430.109398
810835,48521.618109
810855,16012.904028
811035,43049.416111
811075,20430.109398
811158,38895.731202
811239,20400.0
811294,29521.506713
811447,61105.002476
811506,23616.389608
811573,15754.856935
811784,15272.053703
811793,43129.793114
811794,17923.393261
811807,19589.858311
811952,16010.323222
811991,12610.555855
812006,10228.267537
812015,81042.553659
812035,35351.668092
812043,54817.893398
812121,33567.5773
812147,45554.848332
812450,13550.0
812567,8034.0
812628,38638.821481
812794,29271.486468
812849,30868.821481
812889,36173.177571
812896,16500.0
813026,56005.524533
813109,44531.665828
813135,51325.1825
813141,23126.026851
813246,9000.0
813283,48599.60788
813298,23525.477658
813323,24518.29935
813349,34389.259073
813355,42855.917453
813379,29260.930879
813493,16917.20537
813513,36523.858247
813686,51345.971156
813713,35909.387192
813729,19663.451017
813768,16929.040277
813818,9900.0
813829,23504.0
813888,25096.792637
813893,16508.602685
813912,33951.506713
813932,13024.947787
813952,21051.616111
814027,15479.922032
814098,115202.18796
814102,25431.25288
814103,213646.94172
814136,17793.013426
814264,35095.800438
814448,55787.120831
814466,34364.107405
814468,38287.577704
814532,146098.47789
814546,25065.97428
814586,74811.939477
814735,25800.0
814738,9000.0
814868,47441.211871
814889,28008.886574
815015,19939.306189
815135,-20000.0
815136,47400.0
815147,36772.053703
815192,36661.696243
815291,38474.241662
815403,34249.035305
815411,26610.967216
815415,23749.449652
815416,41070.318056
815465,30937.642962
815511,12743.013426
815523,33103.281939
815857,48421.531571
815896,38672.053703
815960,41424.015536
816001,64191.944414
816029,26925.437592
816082,14500.0
816139,8400.0
816196,23309.535788
816213,46220.0
816249,21250.0
816315,17800.0
816383,6000.0
816433,24500.0
816585,-600.0
816781,7815.2023758
816816,12881.336659
816827,75405.289903
816839,22683.052199
816847,62497.357656
816897,32422.669154
816919,20000.0
817160,11400.0
817180,28583.077776
817204,10257.0
817248,31137.0714
817276,25286.026851
817281,66629.040277
817303,12050.0
817402,24908.830292
817480,27992.621305
817487,54689.174533
817534,19208.481268
817675,9200.0
817706,17163.240575
817742,7000.0
817747,32346.026851
817749,27459.232299
817763,5812.9040277
817815,21612.904028
817842,7800.0
817886,11410.349001
817905,33427.531236
817967,19800.0
818057,9498.4100776
818064,19497.714453
818113,13659.504964
818290,10000.0
818345,56895.717899
818425,46711.502641
818426,21415.067128
818435,21937.313872
818640,19600.0
818869,77000.0
819010,67437.73033
819031,18251.616111
819125,10500.0
819127,23758.602685
819156,7800.0
819168,17941.292889
819330,15262.780554
819349,73505.502564
819350,48083.843703
819433,6676.9549718
819453,30261.090251
819456,47878.966867
819465,54654.105282
819511,8025.8080554
819517,34230.339683
819575,62282.383251
819626,27881.09398
819653,43583.85093
819664,14896.616111
819693,14400.0
819727,15755.131903
819831,53226.854948
819849,14471.093135
819972,33233.787703
820063,27525.808055
820115,6000.0
820171,21700.0
820465,64321.506713
820474,12260.0
820593,20033.14433
820606,44332.020587
820645,14728.159938
820675,23777.642962
820697,31500.431713
820707,34607.533564
820718,16828.667592
820837,34289.083073
820847,41245.246198
820966,26019.988776
821008,36589.259073
821020,32858.930879
821170,59233.085927
821206,20388.928055
821350,45434.410741
821387,19098.821481
821489,7938.6026851
821675,34334.410741
821692,15975.706955
821713,13067.043611
821727,45276.549361
821770,19187.669683
821789,26315.63152
821841,31858.206946
821844,16443.013426
821852,16683.013426
821854,32119.808055
821998,17834.410741
822019,47517.20537
822033,36997.108716
822123,49494.557257
822151,18215.067128
822166,42852.71009
822191,42025.129955
822266,29431.633941
822398,24628.574166
822408,36861.616111
822419,36826.324166
822497,15834.410741
822530,16568.821481
822536,23314.625851
822589,22825.917453
822614,50287.120831
822678,15310.253889
822694,23518.821481
822776,44286.026851
822826,25506.882148
823046,23880.740403
823053,10155.57101
823250,50851.604565
823258,39865.424874
823327,25852.098339
823338,87383.564823
823488,81516.721647
823506,0.0
823524,27160.218796
823767,20407.254476
823957,61950.532222
823963,60543.292131
823993,21760.218796
824120,23659.040277
824236,6941.0
824302,13905.0
824338,61370.526851
824345,116646.1926
824574,7000.0
824637,36688.21481
824663,8240.0
824671,18000.0
824695,11184.304881
824718,24013.270819
824724,73786.573841
824725,33324.087518
824730,20305.161611
824734,20546.02188
824735,39772.508055
824761,17600.0
824808,39574.148603
824824,33319.190563
824887,36823.477877
824891,19186.026851
825078,103983.02501
825172,16017.20537
825184,20308.602685
825189,28200.0
825849,15260.0
825889,26828.12311
825977,32247.314768
826006,31943.013426
826115,33364.645761
826118,34995.520819
826132,13900.0
826234,11034.410741
826242,8908.6026851
826248,57392.921028
826266,39140.137592
826307,22092.202612
826347,29553.511634
826362,31111.998399
826427,35790.707436
826456,42083.941679
826565,22457.803002
826687,85480.012037
826744,37606.551475
826892,44430.078642
827006,22970.508804
827036,19507.533564
827046,24718.465901
827146,10493.528421
827188,21162.103838
827345,21573.364143
827369,37089.616154
827386,7280.0
827398,12600.0
827413,99941.928156
827447,6486.6161108
827457,51927.228437
827486,15854.301343
827578,19634.410741
827615,2821.5067128
827639,33459.223204
827647,59540.798932
827847,20544.822779
827870,15025.871624
827887,25813.495409
828121,13784.555444
828184,8580.0
850013,39494.629536
850016,37237.136949
850024,36808.602685
850030,20308.689708
851025,19300.0
851107,16000.0
851114,21020.0
851151,28143.013426
851172,64368.311929
851176,51680.852637
851322,32166.902677
851331,51603.013426
851333,37709.696665
851342,53550.860269
851393,36643.723324
851399,89533.332679
851448,9750.0
851493,37516.879235
851504,20285.491621
851514,22000.0
851544,10960.0
851585,9000.0
851627,35034.408995
851672,42289.270271
851693,12658.818251
851699,30509.233836
851703,32901.711103
851846,30505.808055
851865,33807.810741
851874,26132.346761
851903,15788.415715
851937,95971.802533
851968,23008.602685
851982,25062.707967
851989,27558.801883
852021,37225.808055
852030,19310.261489
852039,27421.151714
852058,25966.262195
852070,24216.734045
852073,22358.080554
852074,15349.895574
852115,36390.353052
852120,20860.218796
852130,25032.272498
852133,30625.808055
852134,-4874.191945
852140,41054.196916
852156,18008.602685
852173,28172.690203
852204,20090.14903
852232,38890.328194
852283,31800.0
852304,3.0663757375
852321,40447.130774
852330,11755.904028
852332,6240.0
852364,10444.262772
852377,25549.136375
852387,36060.218796
852399,5866.56756
852400,3000.0
852465,20111.506713
852554,6831.2979877
852573,19223.54681
852574,43600.018528
852595,41603.401025
852658,14323.501688
852673,18815.687433
852681,15821.525204
852754,31776.026851
852762,96927.863916
852933,17800.0
852951,21243.013426
853021,15600.0
853073,30469.259073
853126,25671.486344
853175,11700.0
853210,6000.0
853279,24000.0
853296,4810.0
853318,17800.0
853351,10353.855752
853352,29302.954986
853354,29765.343043
853416,23647.721481
853565,25586.026851
853569,26219.454498
853617,43551.09398
853765,21758.751077
853801,40151.616111
853821,15417.20537
853849,12076.284555
853854,10477.20537
853875,25442.364205
853911,174471.91963
853930,19246.071481
854058,83512.518971
854070,20562.799601
854074,43968.997594
854078,11488.712083
854081,45531.705264
854093,91649.769163
854108,42303.232222
854112,34136.532551
854163,50226.055745
854188,32723.013426
854197,26517.20537
854202,14300.0
854223,22344.107405
854306,45997.502685
854346,26893.832307
854352,8710.0
854385,17870.064414
854393,18860.048015
854406,18000.0
854414,86563.816625
854428,38099.712168
854435,20008.602685
854460,17155.484833
854501,10000.0
854534,35211.834907
854535,11817.20537
854554,25257.645674
854559,26854.570322
854592,12700.0
854593,7200.0
854601,19100.0
854611,20408.602685
854617,19596.973012
854621,27714.100779
854624,19947.314768
854626,19168.602685
854631,10870.0
854714,16872.053703
854730,34227.511625
854762,27805.043554
854801,67025.808055
854858,20834.840875
854862,46415.547436
854958,40008.602685
854970,11133.513997
855004,25107.880554
855035,58617.961213
855088,10558.602685
855111,78047.719941
855135,49035.556113
855181,46882.562418
855221,32252.669292
855238,37461.83952
855259,76755.821548
855268,30778.20537
855295,16633.660653
855308,43007.821481
855344,49495.723516
855371,22783.013426
855376,59546.625487
855396,40386.026851
855402,35329.040277
855417,13170.0
855468,43019.605989
855534,21135.067128
855636,9017.2053703
855637,24200.0
855638,15934.410741
855639,10025.808055
855681,37646.245647
855685,19268.821481
855752,51699.185432
855780,17267.448497
855790,48281.589358
855792,31199.60788
855809,19338.013426
855839,51576.125085
855846,48175.026851
855877,9117.2053703
855991,37632.142962
856073,36903.999121
856128,26492.057941
856134,8200.0
856150,32044.543081
856176,39111.467987
856177,45963.520381
856218,35564.520138
856236,108242.81193
856297,93544.35417
856322,11158.080554
856327,28700.619952
856328,31172.053703
856363,19629.040277
856365,69264.739351
856374,37073.052685
856430,19028.463431
856439,15711.834907
856472,15011.870699
856490,30651.616111
856532,14500.751123
856583,23973.534276
856600,67553.224911
856674,65994.819456
856688,42138.347588
856695,71113.103659
856708,54948.408327
856731,103219.43923
856759,23029.879378
856840,25752.634129
856963,20350.522018
857044,11950.0
857048,15279.987677
857107,27539.30041
857111,39478.144029
857172,38425.808055
857273,28622.700744
857342,20312.904028
857353,29651.977106
857398,33604.146534
857466,34733.311233
857467,13447.314768
857468,14151.616111
857514,28224.088874
857519,25800.0
857521,15200.0
857549,13104.533327
857621,15636.158514
857624,52226.762506
857670,26704.375918
857679,54798.660556
857686,78215.100944
857713,25590.109398
857718,18353.122824
857741,17018.458903
857794,47407.049442
857840,31249.431656
857856,15604.301343
857857,32404.301343
857866,79632.322215
857914,13516.882148
858047,48022.246592
858080,12200.0
858186,17450.0
858214,6003.4546164
858238,21214.05207
858282,14525.808055
858352,15932.892803
858353,37020.53435
858359,17864.520138
858445,7830.109398
858474,34583.230097
858481,29696.994238
858534,38008.602685
858585,38132.247206
858712,15027.20537
858735,23641.721377
858787,95134.066374
858811,54184.52862
859244,33961.834907
859261,148267.72568
859271,53219.20827
859293,26602.840101
859321,109007.93597
859360,23403.659333
859381,29711.620707
859449,24234.328194
859456,44135.643702
859459,77893.560415
859507,10050.0
859573,5000.0
859587,33919.147189
859588,7504.3013426
859592,85595.41199
859597,81930.134256
859611,72871.00944
859616,58397.688164
859695,22172.053703
859696,12700.0
859740,45316.136249
859754,39810.323222
859795,40460.268513
859908,18598.930879
859913,7803.4410741
859920,16304.301343
859946,9753.9457
859993,115649.0
860092,121808.47988
860095,48270.526412
860127,64609.518771
860133,8008.6026851
860164,21628.180008
860167,73910.210992
860182,10067.20537
860230,24204.301343
860328,16600.0
860353,13100.0
860381,28336.026851
860503,61149.477869
860525,97244.018955
860573,28013.639206
860596,28506.426411
860684,26059.174533
860688,58511.845647
860704,41898.670479
860726,15722.241627
860757,8900.0
860780,22951.616111
860783,12051.616111
860787,7352.0
860799,42494.629536
860820,22086.026851
860826,29105.917453
860851,56961.00892
860884,37200.0
860900,31600.0
860929,22059.484897
860940,115982.70731
860963,4438.7120831
860977,9244.3013426
860985,87900.978524
861001,31631.340277
861018,27591.09398
861019,18560.875184
861061,70937.600889
861065,46988.675355
861177,8804.9262444
861189,20830.500873
861232,43257.366065
861272,17200.0
861345,38528.448655
861452,15038.712083
861471,21200.0
861476,27375.808055
861499,7804.5943952
861502,22008.772861
861508,6503.3665545
861525,34056.090667
861526,21047.674091
861578,24700.0
861581,30062.43033
861584,32023.858569
861731,16800.0
861752,13610.0
861850,22431.0
861949,38200.0
861954,30957.867552
861992,27216.611049
862003,31415.067128
862007,9051.0
862012,50047.195101
862062,19213.644858
862075,23712.426776
862080,63160.268513
862146,21304.301343
862150,36451.616111
862168,28590.0
862264,18611.284224
862279,46798.325045
862280,20412.226259
862295,9000.0
862302,19612.904028
862303,15789.431362
862314,31711.980413
862358,9000.0
862416,4800.0
862424,63343.019789
862455,51127.148294
862462,24918.542515
862466,4207.2813982
862503,64820.485255
862583,39207.463426
862590,39338.712083
862604,31000.218796
862739,11000.0
862752,38056.101287
862789,13673.872029
862824,14400.0
862826,15850.0
862853,32408.210565
862874,47543.013426
862877,12712.904028
862904,7200.0
862939,79507.887494
862976,61569.09398
862999,19353.388861
863078,70803.566868
863087,16777.415145
863099,14800.0
863191,31244.551645
863223,10400.0
863239,63381.036228
863291,69264.879447
863308,47295.13148
863328,40713.906851
863331,25783.013426
863333,9608.6026851
863355,36839.040277
863384,24692.514777
863387,66843.648617
863397,65706.575932
863402,31078.927554
863430,43602.973944
863447,64113.336236
863451,36008.622613
863458,46200.0
863542,10066.098734
863543,38287.608105
863556,29268.545475
863575,26105.516401
863673,101939.50561
863684,72647.314768
863694,27600.0
863863,59322.439683
863867,25089.575515
863979,22227.449398
864000,26344.490873
864040,110678.56746
864120,38247.962052
864133,153324.86236
864138,8525.8080554
864156,25200.0
864213,25139.47449
864216,29373.147682
864220,27018.080554
864228,55334.138439
864230,13010.323222
864243,29247.314768
864395,15767.20537
864407,70201.09398
864441,22293.013426
864452,29583.013426
864456,83646.253499
864457,23080.628872
864458,23043.013426
864473,18708.602685
864477,115049.96461
864482,35408.602685
864512,26034.410741
864532,45708.602685
864658,50637.041023
864715,15555.917453
864754,13230.109398
864809,81423.912669
865094,17600.0
865142,29853.813426
865154,27169.259073
865155,13768.518146
865168,31356.882148
865192,8450.0
865202,37409.696665
865323,35556.118517
865334,22997.861758
865357,37312.804573
865481,23517.20537
865483,18008.602685
865491,4821.5067128
865494,22094.891259
865498,38560.078993
865500,25038.032081
865504,32587.849582
865515,10120.0
865571,62976.845958
865612,20206.234537
865680,24013.499481
865689,55305.420181
865764,10255.808055
865780,46805.280264
865805,81427.916195
865806,62845.709425
865882,42622.053703
865912,29043.013426
865937,18226.02188
865952,37479.042962
865983,32506.134859
865999,7000.0
866007,7700.0
866010,42040.556963
866027,9127.5285924
866028,61202.275321
866035,16938.712083
866041,21120.437592
866071,68114.995059
866103,64447.339627
866106,17664.49788
866116,11038.937793
866190,27277.536974
866220,22175.53303
866247,16404.074254
866249,6000.0
866269,40593.370948
866299,39557.94228
866313,17304.301343
866324,63310.218796
866354,28304.301343
866382,28529.186708
866386,17447.540832
866387,33588.324925
866425,10800.0
866452,7800.0
866489,9032.486494
866507,26576.923427
866541,33400.0
866566,51574.322215
866594,74560.249929
866597,22800.0
866608,12897.760741
866649,32649.688829
866855,21032.714172
866960,81662.543399
866985,8700.0
867003,62200.0
867008,23110.0
867019,19200.0
867025,13000.0
867041,24564.714637
867090,12411.616111
867104,19525.808055
867114,7184.4107405
867201,24424.875704
867205,55718.362425
867224,2408.6026851
867275,13967.20537
867291,10417.20537
867318,14920.534771
867344,118085.09132
867350,21660.437592
867357,59091.716587
867373,37560.196916
867433,9026.075777
867462,93752.948604
867498,38051.757823
867505,17924.29881
867522,19160.240616
867653,11032.346761
867674,10010.323222
867686,35778.884859
867696,22103.859816
867698,19931.977317
867784,68514.519889
867799,44679.334623
867801,32046.594513
867838,70471.504734
867914,14700.0
867925,16266.240675
867929,40984.704086
867947,48217.20537
867993,24826.898358
868013,22943.635322
868093,48509.462954
868098,31170.548345
868128,28373.147682
868165,35195.407431
868231,27050.209112
868264,31405.681203
868280,3000.0
868283,41717.617989
868294,5000.0
868337,27335.385576
868406,36553.501883
868456,44599.454148
868463,23427.528592
868466,53355.917453
868474,59860.0
868478,61064.887524
868483,13326.490526
868489,14800.0
868500,7800.0
868504,19600.0
868505,17600.0
868564,2050.0
868583,11846.882148
868590,31964.410741
868692,27550.0
868697,27275.808055
868805,480.0
868843,23634.410741
869003,23464.932764
869006,42559.336424
869019,-1587.095972
869021,22051.616111
869022,19021.506713
869023,12424.826242
869035,35808.602685
869040,10600.0
869042,17612.904028
869043,47846.332168
871009,22200.0
871030,5742.5808055
871076,18917.20537
871078,10200.0
871085,69109.220622
871090,35131.944305
871097,28817.20537
871098,14300.0
871103,20411.122718
871127,30817.20537
871145,16212.904028
871162,34329.040277
871183,23765.067128
871191,153276.29519
871218,10800.0
871231,0.0
871237,42381.903006
871242,15540.109398
871263,17239.956584
871264,13016.991546
871268,11198.602685
871272,2408.6026851
871273,53578.081614
871277,50460.328389
871285,3000.0
871307,13482.528592
871320,79155.873159
871321,12625.808055
871329,23800.35093
871385,22393.752149
871395,34021.506713
871398,49781.688433
871401,41310.218796
871408,19000.0
871412,38847.742417
871418,17365.917453
871427,15577.853224
871438,111994.27069
871440,70931.733806
871441,59571.08158
871442,29899.144703
871461,54795.642896
871470,121030.84247
871517,20930.0
871521,37204.335076
871533,12000.0
871572,28733.274212
871580,23621.506713
871610,10438.602685
871617,17963.122824
871618,20557.20537
871631,20277.424166
871634,21886.026851
871642,11532.690203
871649,8324.0875184
871650,16508.602685
871655,14519.253962
871666,15400.0
871683,10800.0
871688,13000.0
871695,10500.0
871697,52294.915517
871700,39643.431801
871711,35376.640506
871728,107639.68556
871732,38726.654351
871747,12415.156606
871790,82592.28611
871798,15000.0
871807,10477.424166
871811,42714.658988
871822,44702.538889
871852,20303.0
871856,17100.0
871862,46243.013426
871865,15178.0
871871,15149.879527
871886,15375.285924
871889,32102.340621
871892,16962.786392
871898,13011.183491
871903,30017.20537
871914,29967.00931
871921,23623.370625
871940,10400.0
871981,18086.026851
872005,30903.232222
872012,26143.262842
872019,35608.602685
872027,39130.584198
872043,17843.013426
872065,33349.4332
872073,37983.440364
872077,86225.826306
872082,24206.577051
872107,13519.013426
872112,45011.30046
872122,22500.0
872125,65188.388126
872128,32196.026851
872132,25643.013426
872133,43667.13852
872137,54186.88693
872161,3600.0
872166,5700.0
872190,21692.689318
872192,19229.040277
872199,43068.821481
872217,29362.767877
872228,15025.808055
872229,90705.631033
872233,14434.410741
872261,46344.107405
872306,82440.724563
872312,18414.624565
872352,14456.671571
872357,77393.063143
872367,11200.0
872377,22200.0
872385,0.0
872393,11700.0
872407,21243.013426
872413,19534.410741
872417,11810.0
872422,57448.429621
872432,37924.738934
872433,17462.168743
872434,21626.902035
872443,20525.067128
872450,49616.781412
872478,11417.20537
872488,36273.122824
872492,23951.691611
872495,16005.23344
872546,16160.132063
872555,33703.784687
872556,27627.748494
872572,17645.715236
872583,29720.218796
872602,97025.857772
872619,41351.616111
872633,5859.3211633
872636,7800.0
872646,17000.0
872651,34055.75236
872661,48534.410741
872687,12490.0
872698,1200.0
872702,9654.5831771
872710,32700.0
872732,26324.394163
872744,28506.126206
872747,49423.080783
872748,45505.696986
872750,33258.455924
872781,33212.904028
872789,12969.878356
872794,16340.0
872795,10850.0
872815,58305.350028
872828,23274.732208
872829,21666.335286
872835,15744.247469
872847,10583.553245
872848,19858.278851
872852,25348.607574
872856,48753.713151
872857,51017.753703
872858,24043.013426
872868,170659.42152
872876,11817.20537
872898,27843.669813
872900,17117.20537
872919,11560.0
872924,13000.0
872930,24960.218796
872935,10931.616111
872951,48163.053703
872963,97473.147682
872982,38151.616111
873011,36183.319526
873023,28688.439097
873035,21616.345102
873037,7073.4530559
873042,14596.532116
873043,17043.013426
873047,8393.0134256
873048,20125.808055
873052,13617.20537
873072,14651.616111
873073,19643.013426
873133,25813.068075
873134,30124.468273
873157,13010.83744
873158,17317.488028
873166,66780.824204
873168,14004.963547
873169,18004.757191
873172,76051.119722
873175,86163.302823
873194,28123.764296
873202,58454.659436
873207,26512.038179
873221,31226.220984
873224,38117.249869
873231,9615.2198151
873232,24703.301388
873238,22243.013426
873243,28127.792984
873260,29486.026851
873272,24249.630556
873275,50475.811594
873279,19886.147189
873280,55068.816747
873281,20464.430631
873282,29923.448532
873286,18358.753854
873287,26812.258826
873299,22515.484833
873317,13283.103324
873324,14368.32537
873336,17804.220094
873337,18028.995785
873380,35585.595896
873390,26013.918762
873391,17700.0
873392,30024.69682
873399,14982.287722
873401,33043.741307
873402,6713.7641283
873403,25861.972604
873419,13111.834907
873451,15000.0
873457,9134.4107405
873468,20602.506267
873477,21408.602685
873480,15008.602685
873490,33915.107405
873491,54483.311776
873503,28751.616111
873533,17800.0
873559,0.0
873588,22460.323222
873593,79141.447032
873597,22800.218796
873607,14300.0
873621,26400.0
873634,11000.0
873642,37000.0
873674,34944.107405
873713,16803.572272
873714,13213.30213
873723,17003.88232
