nquest,nord,Y
706436A2003,1,15702.163302
706436A2003,3,2500.0
706436A2003,4,12500.0
706448A2004,1,26218.245799
706628A2006,1,28077.763008
706628A2006,2,16000.0
706629A2008,1,23923.224219
706629A2008,2,14040.0
706634A2012,1,24338.790092
706634A2012,2,11050.0
706634A2012,3,10400.0
706634A2012,4,15600.0
706727A2015,1,69661.272387
706727A2015,2,2262.0
706727A2015,3,12000.0
706900A2018,1,29583.264076
706900A2018,2,12350.0
706900A2018,3,9750.0
706921A2019,1,11588.326408
707104A2021,1,14300.0
707104A2021,2,2600.0
707130A2023,1,17658.565374
707130A2023,2,6370.0
707253A2024,1,21450.366528
707307A2026,1,26679.779451
707307A2026,2,8710.0
707312A2028,1,29356.860851
707312A2028,2,35400.0
707509A2030,1,27584.303641
707509A2030,2,15600.0
707523A2031,1,22104.642983
707541A2032,1,13005.497922
707857A2033,1,40521.991689
707963A2035,1,64927.390251
707963A2035,2,35000.0
708219A2037,1,38125.239367
708219A2037,2,24050.0
708747A2039,1,300.0
708747A2039,2,500.0
709002A2041,1,4688.7966757
709002A2041,2,14000.0
709420A2044,1,25540.318097
709420A2044,2,10400.0
709420A2044,3,5850.0
709421A2045,1,21672.723834
709423A2046,1,28304.979223
709438A2048,1,20493.117831
709438A2048,2,11700.0
709460A2049,1,21605.497922
709470A2051,1,20242.150738
709470A2051,2,13500.0
709803A2053,1,33110.995845
709803A2053,2,39500.0
710165A2055,1,5072.2120671
710165A2055,2,18000.0
710507A2058,1,9600.0
710507A2058,2,5000.0
710507A2058,3,10000.0
710556A2059,1,34036.652815
710606A2061,1,14553.208768
710606A2061,2,14400.0
710905A2062,1,7200.0
711014A2064,1,21606.631097
711014A2064,2,13000.0
711611A2065,1,14300.0
711645A2067,1,25007.896158
711645A2067,2,8190.0
712022A2068,1,19815.535164
712141A2070,1,24007.330563
712141A2070,2,28600.0
712148A2072,1,15340.0
712148A2072,2,11440.0
712219A2073,1,19655.497922
712244A2074,1,7700.0
712723A2075,1,14768.672004
713134A2077,1,30676.873655
713134A2077,2,3445.0
713319A2080,1,3864.6611261
713319A2080,2,12800.0
713319A2080,5,12000.0
713400A2082,1,3601.2103858
713400A2082,2,8710.0
713700A2084,1,35104.496544
713700A2084,2,18000.0
713802A2085,1,15947.450151
713811A2087,1,24029.350383
713811A2087,2,16640.0
713837A2089,1,29871.044505
713837A2089,2,12100.0
713844A2090,1,32290.281441
713851A2092,1,23599.967905
713851A2092,2,22493.0
714021A2094,1,7807.330563
714021A2094,3,8500.0
714029A2095,1,15025.656971
714238A2098,1,26182.749211
714238A2098,2,19100.0
714238A2098,3,19500.0
714416A2099,1,10621.991689
714430A2100,1,25003.547534
714437A2101,1,20914.661126
714622A2103,1,6344.2730056
714622A2103,2,18200.0
714734A2105,1,5.6155229246
714734A2105,3,28000.0
714811A2106,1,15052.932225
714820A2107,1,11518.326408
714828A2109,1,36248.201745
714828A2109,2,31200.0
714833A2110,1,13518.326408
714854A2111,1,2600.0
715014A2113,1,1.0995844573
715014A2113,2,17189.0
715065A2114,1,18724.313412
715469A2115,1,26685.141053
715572A2116,1,25900.040144
715782A2118,1,29244.285181
715782A2118,2,20000.0
716204A2119,1,38229.322252
716305A2120,2,3600.0
716500A2121,1,26.044235713
716507A2123,1,9622.7965974
716507A2123,2,20628.0
716834A2124,1,22469.567146
716849A2126,1,22500.0
716849A2126,2,3000.0
716908A2127,1,28367.646395
716937A2129,1,26762.412994
716937A2129,2,23000.0
717014A2131,1,27982.995845
717014A2131,3,12000.0
717242A2136,1,24945.402769
717242A2136,2,9100.0
717242A2136,3,6000.0
717242A2136,4,17000.0
717242A2136,5,6000.0
717311A2138,1,8420.1590484
717311A2138,2,18200.0
717312A2139,2,13000.0
717331A2141,1,33.35406187
717331A2141,2,15340.0
717409A2144,1,29125.127292
717409A2144,2,18800.0
717409A2144,3,11000.0
717605A2146,1,7903.6652815
717605A2146,2,14300.0
717669A2147,1,22615.455574
717801A2150,1,3603.6652815
717801A2150,2,10000.0
717801A2150,3,4500.0
717804A2152,1,4825.6569707
717804A2152,2,16000.0
717809A2154,1,4800.0
717809A2154,3,6000.0
717834A2155,1,7550.9958446
717858A2157,1,10870.743539
717858A2157,2,16000.0
717900A2159,1,43454.979223
717900A2159,2,18000.0
718006A2160,1,38234.106807
718115A2163,1,19849.827949
718115A2163,2,7150.0
718115A2163,3,18200.0
718506A2164,1,48473.30563
718674A2166,1,76539.833783
718674A2166,2,70000.0
718764A2169,1,13169.910949
718764A2169,2,27000.0
718764A2169,3,17500.0
718772A2172,1,44646.652815
718772A2172,2,50000.0
718772A2172,3,30000.0
718832A2174,1,13067.635067
718832A2174,2,28600.0
719025A2176,1,5270.9958446
719025A2176,2,19000.0
719334A2177,1,7270.0762197
719358A2178,1,31372.268232
719571A2180,1,26711.50673
719571A2180,2,20000.0
719606A2183,1,6000.0
719606A2183,2,9100.0
719606A2183,3,12000.0
719611A2185,1,19001.944343
719611A2185,2,11700.0
719613A2186,1,15000.0
719615A2187,1,23405.006161
719656A2189,1,0.0
719656A2189,3,20000.0
719666A2190,1,12008.084762
719763A2192,1,20400.0
719763A2192,2,19500.0
719801A2195,1,17054.979223
719801A2195,2,7150.0
719801A2195,3,17000.0
719810A2196,1,30836.652815
719840A2198,1,16423.82433
719840A2198,2,9500.0
719940A2199,1,14836.652815
719963A2203,1,27900.0
719963A2203,2,25000.0
719963A2203,3,1700.0
719963A2203,4,1800.0
720110A2204,1,13520.0
720117A2206,1,50269.330907
720117A2206,2,71500.0
720138A2207,1,21001.54061
720139A2209,1,22700.0
720139A2209,2,19500.0
720161A2210,1,9240.0
720163A2211,1,25789.069947
720209A2215,1,26007.330563
720209A2215,2,10800.0
720209A2215,3,12000.0
720209A2215,4,10800.0
720312A2217,1,12794.197735
720312A2217,2,5000.0
720416A2218,1,19900.0
720603A2220,1,3000.0
720603A2220,2,2400.0
720634A2222,1,19808.15353
720634A2222,2,800.0
720784A2223,1,11218.326408
720889A2224,1,8710.0
721521A2227,1,7364.8624676
721521A2227,2,16900.0
721521A2227,4,10000.0
721548A2229,1,22003.665282
721548A2229,2,15000.0
721631A2230,1,23703.616216
721747A2232,1,36319.916891
721747A2232,2,13000.0
721777A2234,1,34053.427813
721777A2234,2,20000.0
721843A2236,1,17532.42728
721843A2236,2,9750.0
721871A2238,1,23471.739384
721871A2238,2,20700.0
722116A2240,1,12025.656971
722116A2240,2,13000.0
722141A2242,1,13474.925143
722141A2242,2,9000.0
722259A2244,1,13676.974577
722259A2244,2,11700.0
722310A2246,1,69481.950135
722310A2246,2,12350.0
722324A2247,1,34222.106057
722331A2249,1,30317.289009
722331A2249,2,16900.0
722353A2252,1,21545.816019
722353A2252,2,2600.0
722353A2252,3,19500.0
722365A2253,1,38484.89626
722378A2255,1,28802.627883
722378A2255,2,15600.0
722518A2257,1,12217.306789
722518A2257,2,28000.0
722743A2258,1,18400.733056
722875A2259,1,22320.325167
723200A2261,1,16700.0
723200A2261,2,5850.0
723207A2263,1,9200.0
723207A2263,2,8000.0
723666A2265,1,18406.046144
723666A2265,2,26806.0
723986A2267,1,13875.079178
723986A2267,2,16900.0
724132A2269,1,12405.969323
724132A2269,2,6000.0
724209A2271,1,2050.9997483
724209A2271,2,15000.0
724211A2272,1,11550.0
724213A2273,1,27605.497922
724307A2275,1,14552.385418
724307A2275,2,7500.0
724353A2276,1,22522.255191
724509A2277,1,17117.633109
724523A2278,1,4970.0
724543A2280,1,21665.557031
724543A2280,2,15000.0
724635A2281,1,22210.438482
724636A2283,1,7202.0440543
724636A2283,2,13000.0
724708A2284,1,15005.194805
724899A2286,1,12236.023442
724899A2286,2,51181.0
725236A2287,1,12569.01414
725509A2289,1,10061.64866
725509A2289,2,14300.0
725701A2290,1,9226.4696176
725716A2292,1,29098.549025
725716A2292,2,19460.0
725726A2293,1,9022.2049668
725801A2295,1,25130.948674
725801A2295,2,18000.0
726146A2297,1,26114.294598
726146A2297,2,14300.0
726234A2300,1,27673.722702
726234A2300,2,20800.0
726234A2300,3,16900.0
726553A2302,1,28018.326408
726553A2302,2,15600.0
726563A2304,1,5400.0
726563A2304,2,19500.0
726568A2307,1,11414.661126
726568A2307,2,13000.0
726568A2307,3,13000.0
726823A2308,1,12168.58707
726906A2309,1,-1792.669437
726932A2310,1,19225.656971
727001A2312,1,21614.661126
727001A2312,2,22000.0
727009A2313,1,24725.551944
727039A2315,1,81677.170437
727039A2315,2,24000.0
727160A2317,1,20371.296216
727160A2317,2,500.0
727267A2318,1,22803.665282
727520A2319,1,12508.946652
727604A2320,1,15600.0
727825A2323,1,3602.1701491
727825A2323,2,15000.0
727825A2323,3,3000.0
728148A2324,1,110390.39839
728160A2325,1,59587.29517
728306A2327,1,48106.639998
728306A2327,2,21250.0
728493A2328,1,52190.420611
728547A2330,1,73645.600424
728547A2330,2,13000.0
729412A2332,1,18473.82433
729412A2332,2,3000.0
729507A2333,1,20007.330563
730312A2335,1,19419.352713
730312A2335,2,7800.0
730333A2336,1,20832.877501
730402A2338,1,37056.110785
730402A2338,2,31269.6
730430A2340,1,12069.952684
730430A2340,2,22650.0
730756A2342,1,25310.008591
730756A2342,2,14300.0
730807A2343,1,24572.059397
730876A2344,1,19700.0
730901A2346,1,27846.611261
730901A2346,2,14000.0
730939A2347,1,19902.987534
731178A2349,1,41074.86941
731178A2349,2,35400.0
731810A2350,1,34687.945414
732013A2352,1,9919.7925202
732013A2352,2,19000.0
732343A2355,1,19119.715562
732343A2355,3,18000.0
732343A2355,4,6600.0
732371A2357,1,16468.843187
732371A2357,2,12870.0
732466A2359,1,18902.64866
732466A2359,2,8684.0
732601A2361,1,218945.10702
732601A2361,2,172727.27273
733216A2363,1,14703.665282
733216A2363,2,7500.0
733351A2365,1,18654.979223
733351A2365,2,29120.0
733363A2367,1,18646.541573
733363A2367,2,21152.678654
733605A2368,1,27146.750237
733606A2370,1,27346.611261
733606A2370,2,17000.0
733612A2373,1,27447.64866
733612A2373,2,9360.0
733612A2373,3,20000.0
733713A2374,1,4200.0
733755A2376,1,21836.652815
733755A2376,2,16900.0
733811A2377,1,15000.0
734115A2379,1,21600.366528
734115A2379,2,6500.0
734141A2380,1,12853.665282
734143A2382,1,26900.0
734143A2382,2,9282.0
734210A2384,1,31170.012965
734210A2384,2,12500.0
734264A2386,1,13274.979223
734264A2386,2,15750.0
734833A2387,1,18918.326408
734969A2389,1,16439.58504
734969A2389,2,28600.0
735005A2390,1,3300.0
735143A2392,1,31848.943754
735143A2392,2,11900.0
735401A2394,1,43684.963362
735401A2394,2,19500.0
735436A2395,1,17069.81148
735538A2396,1,22831.154893
735621A2399,1,36811.322252
735621A2399,2,19400.0
735621A2399,5,750.0
735659A2401,1,51982.680487
735659A2401,2,22000.0
735677A2402,1,24029.034587
736010A2405,1,3802.9322252
736010A2405,2,20000.0
736010A2405,3,16000.0
736011A2408,1,18871.566005
736011A2408,2,10699.0
736011A2408,3,4199.0
736034A2412,1,17174.000563
736034A2412,2,20000.0
736034A2412,3,13000.0
736034A2412,4,13000.0
736206A2413,1,39725.656971
736212A2415,1,23131.154893
736212A2415,2,22100.0
736214A2416,1,14771.075369
736476A2417,1,28535.334537
736801A2418,1,4503.6652815
736828A2421,1,7218.3264076
736828A2421,2,14600.0
736828A2421,3,7150.0
736831A2424,1,38428.817618
736831A2424,2,14780.0
736831A2424,3,18000.0
736862A2426,1,3803.6652815
736862A2426,2,7000.0
736917A2428,1,22074.588479
736917A2428,2,30000.0
736935A2430,1,44160.361816
736935A2430,2,23000.0
736939A2431,1,21725.656971
736957A2433,1,45009.958446
736957A2433,2,3000.0
737343A2434,1,17407.863327
737349A2437,1,36145.794859
737349A2437,2,15600.0
737349A2437,3,14000.0
737406A2439,1,27313.400419
737406A2439,2,20352.941176
737420A2441,1,25670.329213
737420A2441,2,500.0
737902A2443,1,16405.990879
737902A2443,2,3200.0
737939A2444,1,9720.0
800003A2446,1,27562.375577
800003A2446,2,20000.0
800010A2447,1,19441.487078
800029A2448,1,10200.0
800041A2449,1,18003.665282
800106A2450,1,6000.0
800135A2451,1,27006.672581
800180A2452,2,12090.0
800183A2453,1,20400.0
800184A2454,1,4200.0
800243A2456,1,4225.6569707
800243A2456,2,19000.0
800260A2458,1,45473.30563
800260A2458,4,2610.0
800416A2460,1,7800.0
800416A2460,2,2000.0
800464A2462,1,23817.699172
800464A2462,2,24000.0
800569A2463,1,21716.710753
800571A2465,1,21722.454544
800571A2465,2,13000.0
800702A2467,1,22183.264076
800702A2467,2,27250.0
800705A2468,1,47393.051008
800884A2469,1,9470.0
800901A2470,1,17680.0
800937A2471,1,22340.0
800999A2472,1,9000.9607986
801028A2475,1,-1978.823652
801028A2475,2,3500.0
801028A2475,5,10400.0
801104A2477,1,20443.983378
801104A2477,2,10400.0
801202A2479,1,21317.429826
801202A2479,2,4800.0
801221A2482,1,25024.566229
801221A2482,2,20000.0
801221A2482,3,10000.0
801279A2484,1,13407.330563
801279A2484,2,20000.0
801448A2486,1,50365.970635
801448A2486,2,24000.0
801486A2488,1,7200.0
801486A2488,2,18000.0
801541A2490,1,22490.96713
801541A2490,2,7700.0
801543A2492,1,6004.3983378
801543A2492,2,15600.0
801801A2493,1,15915.0
801803A2495,1,22027.12165
801803A2495,2,9100.0
801806A2496,1,22297.64866
801813A2499,1,3.6652815242
801813A2499,2,16000.0
801813A2499,3,6000.0
801875A2501,1,15202.806326
801875A2501,2,7700.0
801878A2504,1,30459.191115
801878A2504,2,9000.0
801878A2504,3,15000.0
801892A2505,1,16861.529928
801894A2506,1,10908.364839
801899A2507,1,13924.888583
801955A2508,1,16357.981436
801966A2509,1,32858.254255
801972A2510,1,19520.91604
801986A2511,1,9570.2380048
802038A2514,1,52653.648018
802038A2514,2,11700.0
802038A2514,3,20000.0
802261A2515,1,29406.681618
802332A2516,1,13200.0
802349A2518,1,1.3312209361
802349A2518,2,18000.0
802444A2519,1,14832.987534
802451A2521,1,16127.489611
802451A2521,2,6000.0
802595A2523,1,43617.088406
802595A2523,2,6500.0
802675A2526,1,14303.953484
802675A2526,2,56000.0
802675A2526,3,16380.0
802905A2528,1,24592.016636
802905A2528,2,39269.6
802914A2529,1,17600.521061
803055A2530,1,26970.878394
803101A2531,1,23029.862886
803200A2532,1,22959.495261
803483A2533,1,36000.0
803526A2535,1,3000.0
803526A2535,2,12000.0
803566A2537,1,4800.0
803566A2537,2,9480.0
803570A2539,1,4800.0
803570A2539,2,12000.0
803661A2540,1,47974.291455
803736A2542,1,28121.995354
803736A2542,2,25710.820077
804040A2544,1,7713.9833783
804040A2544,2,13000.0
804163A2546,1,22805.694409
804163A2546,2,3360.0
804172A2548,1,28814.741089
804172A2548,2,19500.0
804203A2550,1,18605.888631
804203A2550,2,19000.0
804209A2552,1,7225.9048533
804209A2552,2,24000.0
804210A2553,1,28834.066903
804214A2555,1,55586.328393
804214A2555,2,24000.0
804324A2556,1,16276.465031
804457A2557,1,16020.016786
804495A2558,1,14666.809453
804515A2559,1,12225.149913
804534A2561,1,33178.643466
804534A2561,2,15000.0
804547A2563,1,23600.0
804547A2563,2,5850.0
804631A2564,1,16370.0
804720A2565,1,29815.245451
804825A2567,1,23816.453739
804825A2567,2,28200.0
804880A2569,1,5824.0
804880A2569,2,5447.0
804962A2570,1,24377.287462
804966A2571,1,25023.30563
805100A2573,1,31656.236705
805100A2573,2,10500.0
805154A2575,1,13603.665282
805154A2575,3,2300.0
805179A2576,1,11550.0
805189A2577,1,14100.0
805227A2578,1,42563.33314
805264A2580,1,60848.539221
805264A2580,2,21000.0
805330A2583,1,18403.665282
805330A2583,2,10400.0
805330A2583,3,18000.0
805435A2584,1,0.0
805449A2585,1,21403.665282
805475A2588,1,14403.665282
805475A2588,2,1300.0
805475A2588,5,11700.0
805556A2589,1,13122.199169
805664A2590,1,26216.291396
805719A2591,1,19102.042461
806096A2593,1,26683.177016
806096A2593,2,19800.0
806282A2594,1,18821.991689
806289A2596,1,10287.670331
806289A2596,2,12700.0
806339A2598,1,29517.193394
806339A2598,2,10400.0
806532A2600,1,13649.661126
806532A2600,2,9750.0
806540A2602,1,46326.386955
806540A2602,2,18200.0
806557A2603,1,19125.656971
806560A2604,1,18626.756398
806563A2606,1,10487.98551
806563A2606,2,22000.0
806583A2608,1,4800.0
806583A2608,2,4800.0
806586A2609,1,21507.330563
806601A2611,1,4278.0741022
806601A2611,2,22000.0
806629A2613,1,24824.246979
806629A2613,2,18000.0
806650A2616,1,19122.425013
806650A2616,2,16000.0
806650A2616,3,16000.0
806983A2618,1,26070.3588
806983A2618,2,9000.0
806993A2619,1,14809.163204
807054A2620,1,4200.0
807066A2622,1,33532.987534
807066A2622,2,16900.0
807142A2626,1,62650.276542
807142A2626,2,18000.0
807142A2626,3,11400.0
807142A2626,4,28600.0
807146A2629,1,21284.476978
807146A2629,2,30000.0
807146A2629,3,6500.0
807165A2631,1,51018.326408
807165A2631,2,15600.0
807255A2634,1,14587.966757
807255A2634,2,16000.0
807255A2634,5,6760.0
807289A2637,1,19782.243388
807289A2637,2,17000.0
807289A2637,4,500.0
807303A2639,1,71026.258163
807303A2639,2,32500.0
807404A2640,1,23005.576364
807538A2642,1,-4321.01068
807538A2642,2,51446.0
807625A2643,1,24005.232523
807849A2644,1,10803.665282
807962A2645,1,14119.163204
808122A2647,1,20520.95429
808122A2647,2,14950.0
808169A2649,1,16125.121145
808169A2649,2,10140.0
808182A2651,1,6001.7220103
808182A2651,2,10218.0
808310A2653,1,2400.0
808310A2653,2,9710.0
808379A2656,1,50324.998216
808379A2656,2,3952.0
808379A2656,3,16500.0
808712A2657,1,18629.296911
809233A2660,1,-1962.307124
809233A2660,2,26000.0
809233A2660,3,19500.0
809268A2661,1,7856.7480203
809285A2662,1,48875.138271
809446A2664,1,22617.877692
809446A2664,2,7800.0
809488A2665,1,26551.383339
809628A2666,1,26457.975067
809644A2669,1,23482.401487
809644A2669,2,18200.0
809644A2669,3,13650.0
809918A2672,1,27894.877379
809918A2672,2,21300.0
809918A2672,3,8500.0
810042A2673,1,19596.830919
810099A2674,1,13228.035761
810104A2676,1,9064.234149
810104A2676,2,9490.0
810150A2678,1,19918.379443
810150A2678,2,3640.0
810180A2680,1,10613.383919
810180A2680,2,5880.0
810778A2681,1,27910.864224
810855A2682,1,15001.909935
811035A2684,1,26925.445901
811035A2684,2,18000.0
811075A2686,1,7243.8410673
811075A2686,2,10800.0
811447A2689,1,35701.286141
811447A2689,2,26000.0
811447A2689,4,72000.0
811506A2691,1,16310.995845
811506A2691,2,11050.0
811784A2692,1,15129.322252
811793A2696,1,14031.154893
811793A2696,2,15000.0
811793A2696,3,11000.0
811793A2696,4,400.0
811794A2697,1,19518.326408
811807A2698,1,19678.597507
811952A2699,1,15002.932225
811991A2700,1,9290.0
812006A2701,1,10002.280706
812015A2702,1,53005.488129
812035A2704,1,16003.260362
812035A2704,2,13000.0
812043A2705,1,19212.087897
812628A2707,1,23101.099584
812628A2707,2,6000.0
812794A2709,1,18428.332776
812794A2709,2,16000.0
812849A2712,1,6036.6528152
812849A2712,2,12000.0
812849A2712,3,12000.0
812896A2713,1,10816.710279
813109A2715,1,27341.467871
813109A2715,2,23000.0
813135A2718,1,11811.600583
813135A2718,2,28700.0
813135A2718,4,11570.0
813141A2719,1,21831.154893
813246A2720,1,10200.0
813283A2722,1,26836.652815
813283A2722,2,19500.0
813298A2724,1,1381.7393838
813298A2724,2,12000.0
813323A2725,1,24240.318097
813349A2726,1,30630.677162
813379A2728,1,16163.113855
813379A2728,2,11700.0
813493A2729,1,13278.326408
813513A2731,1,11517.021047
813513A2731,2,7500.0
813686A2732,1,58564.075082
813713A2733,1,31174.505556
813729A2734,1,19747.991261
813818A2735,1,8400.0
813912A2738,1,22125.656971
813912A2738,2,18000.0
813912A2738,3,6630.0
813932A2739,1,16005.497922
813952A2741,1,17536.652815
813952A2741,2,19500.0
814027A2742,1,15651.559269
814098A2743,1,141366.52815
814103A2744,1,273078.98983
814136A2746,1,811.07085649
814136A2746,2,9750.0
814466A2747,1,37568.735067
814532A2749,1,141525.25815
814532A2749,2,20800.0
814546A2750,1,25483.720029
814586A2752,1,39143.524058
814586A2752,2,30368.0
814735A2753,1,24000.0
814738A2756,1,3000.0
814738A2756,2,7000.0
814738A2756,3,3220.0
814889A2758,1,17405.497922
814889A2758,2,21200.0
815135A2759,1,29891.632038
815136A2760,1,30776.846782
815192A2762,1,17738.002047
815192A2762,2,25000.0
815291A2764,1,11458.644504
815291A2764,2,20000.0
815403A2766,1,21741.153404
815403A2766,2,11180.0
815411A2768,1,29021.668389
815411A2768,2,11700.0
815415A2769,1,25360.988632
815416A2771,1,32765.87525
815416A2771,2,15600.0
815465A2773,1,8900.0
815465A2773,2,6500.0
815511A2774,1,17510.995845
815523A2775,1,27074.896114
815896A2777,1,18503.665282
815896A2777,2,11700.0
815960A2780,1,27202.166667
815960A2780,2,16000.0
815960A2780,3,7000.0
816001A2783,1,24156.034922
816001A2783,2,20800.0
816001A2783,3,15000.0
816029A2785,1,9795.6652815
816029A2785,2,18200.0
816139A2786,1,3600.0
816196A2787,1,25622.297757
816249A2789,1,7801.8789525
816249A2789,3,15000.0
816383A2791,1,3600.0
816383A2791,2,9880.0
816433A2794,1,9601.8932235
816433A2794,2,5000.0
816433A2794,3,11000.0
816585A2795,1,0.0
816781A2796,1,9115.2554431
816816A2797,1,23278.609039
816827A2799,1,24947.987075
816827A2799,2,16000.0
816839A2802,1,20287.800651
816839A2802,2,6600.0
816839A2802,3,12000.0
816847A2806,1,27125.081768
816847A2806,2,18000.0
816847A2806,3,15000.0
816847A2806,4,16000.0
816897A2809,1,6007.4263839
816897A2809,2,22000.0
816897A2809,3,13000.0
816919A2812,1,5.6358073154
816919A2812,2,12000.0
816919A2812,3,12000.0
817160A2814,1,4800.0
817160A2814,2,8000.0
817180A2816,1,20800.0
817180A2816,3,15000.0
817204A2818,1,0.0
817204A2818,2,12714.0
817276A2819,1,20730.631636
817402A2821,1,24260.946348
817402A2821,2,18000.0
817480A2823,1,15328.284853
817480A2823,2,11050.0
817487A2826,1,28426.210056
817487A2826,2,6500.0
817487A2826,3,18000.0
817675A2827,1,11000.0
817742A2829,1,0.0
817742A2829,2,7000.0
817747A2830,1,22918.326408
817749A2831,1,23426.890554
817842A2832,3,7800.0
817905A2834,1,14270.7402
817905A2834,2,16900.0
817967A2836,1,10800.0
817967A2836,2,6000.0
818057A2837,1,21713.454107
818064A2838,1,19538.114867
818290A2841,1,0.0
818290A2841,2,7000.0
818290A2841,3,5200.0
818345A2844,1,46444.453766
818345A2844,2,13000.0
818345A2844,3,4590.0
818425A2846,1,30377.351672
818425A2846,2,19500.0
818426A2847,1,22460.945857
818640A2849,1,14800.0
818640A2849,4,10000.0
819010A2851,1,26017.313612
819010A2851,2,17000.0
819031A2852,1,16908.346658
819125A2853,1,18300.0
819127A2855,1,30005.810149
819127A2855,2,5200.0
819156A2856,1,7807.5658007
819168A2858,1,3612.1179306
819168A2858,2,12350.0
819330A2859,1,6157.1324979
819350A2862,1,20125.748207
819350A2862,2,13000.0
819350A2862,3,7800.0
819433A2863,1,8952.1991689
819517A2866,1,19643.798178
819517A2866,2,20000.0
819517A2866,3,1800.0
819575A2868,1,89404.100058
819575A2868,3,2400.0
819626A2870,1,21283.30563
819626A2870,2,6487.0
819653A2872,1,22102.137277
819653A2872,2,15600.0
819664A2873,1,14422.987534
819693A2875,1,11736.652815
819693A2875,2,9500.0
819831A2876,1,25952.949419
819972A2878,1,7766.7392165
819972A2878,2,11928.0
820115A2879,1,4800.0
820171A2880,1,22911.698692
820465A2883,1,29254.979223
820465A2883,2,18200.0
820465A2883,3,19000.0
820606A2885,1,14962.3002
820606A2885,2,30000.0
820675A2886,1,20447.311202
820697A2888,1,9189.7550262
820697A2888,2,28500.0
820707A2890,1,24329.660098
820707A2890,3,14000.0
820718A2891,1,13593.782484
820847A2893,1,24233.458576
820847A2893,2,17000.0
820966A2895,1,25691.834167
820966A2895,2,1500.0
821008A2896,1,38656.811864
821020A2897,1,38141.063799
821170A2899,1,42522.678813
821170A2899,2,15600.0
821350A2901,1,42014.661126
821350A2901,2,16000.0
821387A2902,1,28040.318097
821489A2903,1,9100.0
821713A2904,1,17482.967287
821727A2906,1,26692.385988
821727A2906,5,10000.0
821770A2907,1,30692.33744
821789A2909,1,13233.063285
821789A2909,2,14400.0
821841A2911,1,10803.665282
821841A2911,2,16800.0
821844A2912,1,23300.91632
821854A2914,1,24158.326408
821854A2914,2,100.0
822033A2916,1,10786.569707
822033A2916,2,14300.0
822191A2918,1,5326.6238233
822191A2918,2,36000.0
822266A2921,1,14685.295519
822266A2921,2,7800.0
822266A2921,3,8000.0
822398A2923,1,23750.276542
822398A2923,2,6500.0
822408A2926,1,24545.975067
822408A2926,2,7840.0
822408A2926,3,13000.0
822497A2927,1,17291.005328
822530A2929,1,5336.6528152
822530A2929,2,19500.0
822826A2931,1,18010.995845
822826A2931,2,6000.0
823046A2932,1,24651.318477
823053A2933,1,9951.5172013
823250A2937,1,18086.832994
823250A2937,2,16000.0
823250A2937,3,16000.0
823250A2937,4,15000.0
823258A2939,1,27514.687433
823258A2939,2,26500.0
823338A2941,1,83794.134806
823338A2941,2,2632.0
823488A2944,1,21722.980958
823488A2944,3,14000.0
823488A2944,4,16000.0
823524A2945,1,22264.530369
823767A2946,1,18979.598795
823963A2948,1,29350.285919
823963A2948,2,35000.0
823993A2949,1,27743.983378
824236A2950,1,11320.0
824302A2951,1,14628.0
824338A2953,1,31979.875337
824338A2953,2,15600.0
824574A2954,1,3000.0
824637A2956,1,18081.332093
824637A2956,2,16900.0
824724A2959,1,29189.793774
824724A2959,2,17550.0
824724A2959,3,18000.0
824730A2960,1,20300.0
824734A2961,1,24905.56981
824735A2962,1,29323.292423
824808A2964,1,25867.289009
824808A2964,2,19820.0
824824A2965,1,66021.258633
824887A2968,1,22081.298753
824887A2968,2,7933.0
824887A2968,3,15000.0
824891A2970,1,12321.991689
824891A2970,2,12350.0
825078A2972,1,50288.692399
825078A2972,2,50000.0
825172A2973,1,19007.330563
825184A2974,1,23269.958446
825849A2975,1,14160.0
825889A2977,1,22070.328246
825889A2977,2,20000.0
825977A2980,1,4841.4176812
825977A2980,2,12000.0
825977A2980,3,13000.0
826006A2983,1,4811.1613141
826006A2983,2,13000.0
826006A2983,3,6000.0
826115A2985,1,26503.665282
826115A2985,3,3000.0
826118A2987,1,19629.240859
826118A2987,2,20000.0
826132A2988,1,15103.665282
826234A2989,1,16036.652815
826242A2990,1,6103.6652815
826248A2992,1,60761.188633
826248A2992,2,17680.0
826266A2994,1,29055.681031
826266A2994,2,11050.0
826307A2995,1,21287.670984
826347A2996,1,33611.185394
826362A2999,1,9564.4979223
826362A2999,3,12000.0
826362A2999,4,10400.0
826427A3000,1,18159.958446
826456A3002,1,24633.445872
826456A3002,2,13000.0
826565A3003,1,11536.028806
826687A3006,1,40207.2059
826687A3006,2,29390.752972
826687A3006,3,20223.2087
826744A3010,1,32999.454732
826744A3010,2,15600.0
826744A3010,3,16500.0
826744A3010,4,1100.0
827006A3011,1,22077.477588
827036A3012,1,20951.313941
827146A3013,1,8829.3222522
827188A3014,1,22925.373692
827386A3015,1,17185.656971
827447A3016,1,6503.6652815
827457A3018,1,33419.916891
827457A3018,2,19900.0
827578A3019,1,18625.656971
827615A3020,1,10202.199169
827639A3022,1,15234.658975
827639A3022,2,13000.0
827647A3024,1,25285.479655
827647A3024,2,18000.0
827847A3026,1,11702.230088
827847A3026,2,8190.0
828121A3027,1,14914.747777
828184A3029,1,3900.0
828184A3029,2,3900.0
850013A3031,1,15214.661126
850013A3031,2,20000.0
850016A3033,1,23105.452564
